Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.20211E+15,1.00069E+14,Juankada Zia,"🍊 you glad that I'm this pretty?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/9/2026 0:17,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02AskutsHVYMjhCEvECNxr1w7vBFQreUQFE1WZDW4Ljw6k2HbFeCWGmhToatj89iULl&id=100068698221421,0,0,Photos,,,,,Lifetime,402,176,16,13,2,1,19,8,11,0,,,,,,,,
1.20192E+15,1.00069E+14,Juankada Zia,"She's a BADDIE in the corporate world! 👩‍💼💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","She's a BADDIE in the corporate world! 👩‍💼💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/8/2026 23:00,N/A,https://www.facebook.com/reel/1633830334334888/,0,0,Videos,,,,,Lifetime,294,179,21,18,2,1,1,1,,0,1430.513,5.722,0,0,0,,,
1.20109E+15,1.00069E+14,Juankada Zia,"before | AFTER!!! 💖

Start the week with me, Zianatics! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","before | AFTER!!! 💖

Start the week with me, Zianatics! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",25,2/7/2026 20:00,N/A,https://www.facebook.com/reel/3064384820427304/,1,0,Videos,,,,,Lifetime,214,176,10,9,1,0,3,3,,0,1406.976,7.444,0,0,0,,,
1.19761E+15,1.00069E+14,Juankada Zia,"Naniniwala ako na when YOU SMELL GOOD, YOU FEEL GOOD!!! 💖👃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Naniniwala ako na when YOU SMELL GOOD, YOU FEEL GOOD!!! 💖👃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/7/2026 2:00,N/A,https://www.facebook.com/reel/761620976991009/,0,0,Videos,,,,,Lifetime,336,286,9,8,1,0,6,6,,0,1670.292,5.944,0,0,0,,,
1.19761E+15,1.00069E+14,Juankada Zia,"Magpapa-cute muna ako Zianatics ah! 🫣

Okay lang ba? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Magpapa-cute muna ako Zianatics ah! 🫣

Okay lang ba? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",7,2/6/2026 23:00,N/A,https://www.facebook.com/reel/828605556911962/,0,0,Videos,,,,,Lifetime,278,196,11,7,4,0,4,4,,0,920.756,4.448,0,0,0,,,
1.20026E+15,1.00069E+14,Juankada Zia,,,0,2/6/2026 20:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0sTnMibVjyhRf8X378DRvUmV8K8eonYfxcDY9irAkwkz5g6pdXvXuNWPy9nfkksGPl&id=100068698221421,0,1,Photos,,,,,Lifetime,65,36,4,3,1,0,1,1,,0,,,,,,,,
1.19761E+15,1.00069E+14,Juankada Zia,"LOOK: Your little 🌺🌹 from our live earlier this week!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","LOOK: Your little 🌺🌹 from our live earlier this week!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",18,2/6/2026 2:00,N/A,https://www.facebook.com/reel/882216544540788/,0,0,Videos,,,,,Lifetime,292,133,13,11,0,2,3,3,,0,1494.938,6.203,0,0,0,,,
1.19759E+15,1.00069E+14,Juankada Zia,"Nakisama ang lighting sa Modern Chinese aesthetic natin! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/5/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02mHaC5rhuLQR9pi2PhWBaNyLvxkdJN9kYNMbj6GvQ4tMfTW2r2f7p8iAhVCJZR3Fel&id=100068698221421,0,0,Photos,,,,,Lifetime,408,185,17,14,2,1,16,5,11,0,,,,,,,,
1.1993E+15,1.00069E+14,Juankada Zia,"As a corpo-baddie today! 👩‍💼👩‍💻

Check out the OOTD Zianatics! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/5/2026 17:47,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0eQjoYwK8MqwEa5u2487CinkVRRwufoxZHmaBRauYc1HRAbryCbNJyAAaCkTGVkFrl&id=100068698221421,0,0,Photos,,,,,Lifetime,568,246,27,24,2,1,30,5,25,0,,,,,,,,
1.19761E+15,1.00069E+14,Juankada Zia,"OBSESSED with this color on me!!! 💜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","OBSESSED with this color on me!!! 💜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",17,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1412009603699700/,0,0,Videos,,,,,Lifetime,285,155,30,23,6,1,3,3,,0,1674.323,6.976,0,0,0,,,
1.19759E+15,1.00069E+14,Juankada Zia,"Streetwear but make it classy as well! 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02YivW1f7bFfZThJYZUHPuSHidK8JUiwVgf6oeJYNQbK7bVYZnLG2J7fgbf3XpYPmBl&id=100068698221421,0,0,Photos,,,,,Lifetime,535,231,21,16,4,1,39,13,26,0,,,,,,,,
1.19856E+15,1.00069E+14,Juankada Zia,,,0,2/4/2026 21:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02o3nxxKVrSvA8UYQ8AXyXJn7LivHhbaMmV1xcKyZFQqyMJXWjPrWQGxKzPswumnSql&id=100068698221421,0,1,Photos,,,,,Lifetime,164,72,12,9,3,0,14,13,1,0,,,,,,,,
1.19844E+15,1.00069E+14,Juankada Zia,"Thrilling Thursday Zianatics! 💖

Check out our OOTD for today!!! 👚

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/4/2026 17:39,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid034nF6HcJryakYdYrrMgnkQcrAxADEE6ZLJnzE4wY3WE3kLXKACJqEEpDSwznvm4UEl&id=100068698221421,0,0,Photos,,,,,Lifetime,646,296,19,17,1,1,50,9,41,0,,,,,,,,
1.19786E+15,1.00069E+14,Juankada Zia,"Eat it up!!! 😘🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Eat it up!!! 😘🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1168750805097934/,1,0,Videos,,,,,Lifetime,465,278,24,19,4,1,5,5,,0,2024.952,5.672,0,0,0,,,
1.19775E+15,1.00069E+14,Juankada Zia,"Ang lucky color mo today ay... BLUE! 💙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/3/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02EWeE6DgJDvmGL1NheCKwKgAbAWKLkwSwM3JKeT9PH8eASTDJZotmBfpPuYgQZmzal&id=100068698221421,0,0,Photos,,,,,Lifetime,531,259,24,20,2,2,26,8,18,0,,,,,,,,
1.19602E+15,1.00069E+14,Juankada Zia,"Cutesy girl ang peg natin for today! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Cutesy girl ang peg natin for today! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",13,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1978210626069469/,0,0,Videos,,,,,Lifetime,445,305,24,18,5,1,5,5,,0,2187.464,5.96,0,0,0,,,
1.19602E+15,1.00069E+14,Juankada Zia,"Lady in RED ang atake! ❤️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Lady in RED ang atake! ❤️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",20,2/2/2026 23:00,N/A,https://www.facebook.com/reel/4325853887672710/,0,0,Videos,,,,,Lifetime,246,170,21,17,2,2,2,2,,0,1229.589,5.911,0,0,0,,,
1.19684E+15,1.00069E+14,Juankada Zia,,,0,2/2/2026 20:11,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0FG7Hv6xm9SCm9Lx4SCygASMpp7LEXJAa5pdce8yPb8WkzgXCUcr5CDR1uS2W7eMfl&id=100068698221421,0,1,Text,,,,,Lifetime,60,47,6,5,1,0,4,4,,0,,,,,,,,
1.19602E+15,1.00069E+14,Juankada Zia,"Hindi naman masakit. Parang kagat lang ng DINOSAUR! 🦖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Hindi naman masakit. Parang kagat lang ng DINOSAUR! 🦖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/2/2026 2:00,N/A,https://www.facebook.com/reel/3743850549084754/,0,0,Videos,,,,,Lifetime,381,269,14,11,2,1,3,3,,0,1567.37,4.837,0,0,0,,,
1.19602E+15,1.00069E+14,Juankada Zia,"Tara na!

Sasama ba kayo sakin Zianatics?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Tara na!

Sasama ba kayo sakin Zianatics?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/1/2026 23:00,N/A,https://www.facebook.com/reel/1212411577189226/,0,0,Videos,,,,,Lifetime,226,116,11,10,0,1,0,,,0,839.499,4.349,0,0,0,,,
1.19546E+15,1.00069E+14,Juankada Zia,"Are you gonna pick up when I call? 📞

BTS from our COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Are you gonna pick up when I call? 📞

BTS from our COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",7,2/1/2026 21:00,N/A,https://www.facebook.com/reel/1212049091020607/,0,0,Videos,,,,,Lifetime,228,104,9,6,2,1,1,1,,0,605.778,3.584,0,0,0,,,
1.19546E+15,1.00069E+14,Juankada Zia,"Overdrive!!! 

Hmm mmm?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Overdrive!!! 

Hmm mmm?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,2/1/2026 1:00,N/A,https://www.facebook.com/reel/24899828436357430/,0,0,Videos,,,,,Lifetime,332,275,5,5,0,0,0,,,0,1227.499,4.322,0,0,0,,,
1.1955E+15,1.00069E+14,Juankada Zia,"Hi Zianatics! 💖

Ngayong month of Love, sabayan niyo ako in giving much love, care, and luck sa atinh Juankada! 😘❤️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/31/2026 23:10,N/A,https://www.facebook.com/photo.php?fbid=1195498499416746&set=a.383650393934898&type=3,0,0,Photos,,,,,Lifetime,569,299,26,24,1,1,6,6,,0,,,,,,,,
1.1955E+15,1.00069E+14,Juankada Zia,Juankada Zia updated their cover photo.,,0,1/31/2026 23:09,N/A,https://www.facebook.com/photo.php?fbid=1195498022750127&set=a.383650390601565&type=3,0,0,Photos,,,,,Lifetime,0,0,6,5,1,0,0,,,0,,,,,,,,
1.19549E+15,1.00069E+14,Juankada Zia,,,0,1/31/2026 22:58,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wYDp29beTyzrVMfwXcw3QgtPQqPQQ5JuVoprM8rkWWryBRZeLhTafE8LQoYqsGjxl&id=100068698221421,0,1,Photos,,,,,Lifetime,106,47,8,7,0,1,2,,2,0,,,,,,,,
1.19546E+15,1.00069E+14,Juankada Zia,"💖Hi Zianatics!💖

OOTD from yesterday’s live! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/31/2026 22:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Lo5VQymVTjjoLJmwsdhZVmjfSSGgAnZVCFqRVH8hpK3rcN4Vpw7YUz6asLusi1pql&id=100068698221421,0,0,Photos,,,,,Lifetime,930,430,30,26,2,2,79,17,62,0,,,,,,,,
1.19464E+15,1.00069E+14,Juankada Zia,"Sexy Saturdays 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Sexy Saturdays 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,1/31/2026 2:00,N/A,https://www.facebook.com/reel/3860995084203421/,0,0,Videos,,,,,Lifetime,1476,763,33,28,4,1,12,12,,0,7691.596,7.201,0,0,0,,,
1.19486E+15,1.00069E+14,Juankada Zia,,,0,1/31/2026 1:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZQ27cyfomYNnAppN46Rh5zg4CuCGfnzfH8WQasGU8QebNVFUtbewWyqZseB7vAhrl&id=100068698221421,0,1,Text,,,,,Lifetime,52,45,3,3,0,0,3,3,,0,,,,,,,,
1.19464E+15,1.00069E+14,Juankada Zia,"Bebot then, Bebot now! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Bebot then, Bebot now! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,1/31/2026 0:00,N/A,https://www.facebook.com/reel/1373298424102423/,0,0,Videos,,,,,Lifetime,696,465,17,15,1,1,3,3,,0,3449.674,5.655,0,0,0,,,
1.19464E+15,1.00069E+14,Juankada Zia,"Different squads, same family 🙌💖

Catch us all on COLOR GAME LIVE!!!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/30/2026 19:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02sArXMCFcVHGqd1adjKA5h8eL6tqHTbvkXv1Fm4DrRBA2qzBMFgmkDUZ3CSSiE2bwl&id=100068698221421,0,0,Photos,,,,,Lifetime,520,288,14,12,1,1,22,4,18,0,,,,,,,,
1.19463E+15,1.00069E+14,Juankada Zia,,,0,1/30/2026 18:57,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02uAqRtRnGRDEQPof9DL7sYcsS24MmMrNim4oCtgsQasYAQe9CdEV8Xn3pepEUWr5fl&id=100068698221421,0,1,Text,,,,,Lifetime,34,27,3,1,2,0,2,2,,0,,,,,,,,
1.19381E+15,1.00069E+14,Juankada Zia,"Di na po gagalaw... ✋🤚

Ay ganun pala yun! 💃😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Di na po gagalaw... ✋🤚

Ay ganun pala yun! 💃😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,1/30/2026 2:00,N/A,https://www.facebook.com/reel/1177209651126071/,0,0,Videos,,,,,Lifetime,265,199,11,9,2,0,5,5,,0,1504.995,7.099,0,0,0,,,
1.19381E+15,1.00069E+14,Juankada Zia,"Black and white OOTD from yesterday's live, Zianatics! ⚫️⚪️

Lookin' good, feelin' good!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/30/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid06Ukfx6X151oemRM85jgDaow4dYVJPRMtLcGKj8fxmCRqSaQCLwssrQYVhePqRDzVl&id=100068698221421,0,0,Photos,,,,,Lifetime,554,303,15,14,0,1,24,9,15,0,,,,,,,,
1.19395E+15,1.00069E+14,Juankada Zia,,,0,1/29/2026 23:19,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0aFpZecjCYDKsRRRDwrVPK6Jb6KdJZ49QJpgi97UX6keXdSxYFiF8uPVGHcPGF291l&id=100068698221421,0,1,Text,,,,,Lifetime,28,22,1,1,0,0,0,,,0,,,,,,,,
1.19376E+15,1.00069E+14,Juankada Zia,"Papapiliin mo pa talaga ako ah 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Papapiliin mo pa talaga ako ah 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,1/29/2026 21:00,N/A,https://www.facebook.com/reel/1345118570636130/,0,0,Videos,,,,,Lifetime,149,110,10,6,4,0,1,1,,0,727.818,5.965,0,0,0,,,
1.19297E+15,1.00069E+14,Juankada Zia,"💖 Kumusta, Zianatics? 💖

Lookin' good with the pretty girl host, @JuankadaStar 💫

Tune in live sa ating COLOR GAME LIVE!!!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/29/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid035DFcx29FaF331DV2zbVnTPsRzE7g7JXGMN9GTdLTZzeQxY3KC4Cy6zPFepAd2uyVl&id=100068698221421,0,0,Photos,,,,,Lifetime,566,271,16,13,2,1,32,7,25,0,,,,,,,,
1.19319E+15,1.00069E+14,Juankada Zia,,,0,1/29/2026 1:11,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0KEsRnLiYnjmK2UnSceR1RuAmCibb9W6NM4SGkgSw2hHbJuT2mheMrf8wGmE5nUywl&id=100068698221421,0,1,Text,,,,,Lifetime,40,28,2,2,0,0,2,2,,0,,,,,,,,
1.19296E+15,1.00069E+14,Juankada Zia,"Just got out of bed look 🛏

Pero still slaying!!! 💁‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Just got out of bed look 🛏

Pero still slaying!!! 💁‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",12,1/29/2026 0:00,N/A,https://www.facebook.com/reel/1100411502148578/,0,0,Videos,,,,,Lifetime,178,55,9,8,0,1,0,,,0,611.014,4.185,0,0,0,,,
1.19305E+15,1.00069E+14,Juankada Zia,,,0,1/28/2026 21:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid082R1oFWsRRqdSis2PB6EeKu68QvFD9y3iy2GCLbGuWUCUJZATUq2ZvqU1dH7SwcSl&id=100068698221421,0,1,Text,,,,,Lifetime,33,20,1,1,0,0,0,,,0,,,,,,,,
1.19296E+15,1.00069E+14,Juankada Zia,"Wala, may mga ganun talaga 🫡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Wala, may mga ganun talaga 🫡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,1/28/2026 21:00,N/A,https://www.facebook.com/reel/1416261686618185/,0,0,Videos,,,,,Lifetime,223,56,11,9,0,2,6,6,,0,705.575,4.25,0,0,0,,,
1.19223E+15,1.00069E+14,Juankada Zia,"Just two cuties dancing! 💃

Ano pang dance craze ang next namin sasayawin, ni @JuankadaStar? 💖 JuanKada Star

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Just two cuties dancing! 💃

Ano pang dance craze ang next namin sasayawin, ni @JuankadaStar? 💖 @[61585565286734:2048:JuanKada Star]

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,1/28/2026 2:00,N/A,https://www.facebook.com/reel/2423052468155470/,0,0,Videos,,,,,Lifetime,349,165,15,14,0,1,2,2,,0,1996.781,7.055,0,0,0,,,
1.19231E+15,1.00069E+14,Juankada Zia,JuanKada Host ❤️❤️❤️,,0,1/28/2026 0:19,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0TUtAKRC6GBu6E8HHyZuzt1g28TQGbntVmkUxy5UK7rBwGs4zJM2BTLUexuNPMXYyl&id=100068698221421,0,1,Photos,,,,,Lifetime,101,41,4,3,0,1,0,,,0,,,,,,,,
1.19222E+15,1.00069E+14,Juankada Zia,"A look back on our live from the other day!💖

Ready na ba ang Zianatics for more luck and kulitan? 🤔

Abangan sa Color Game Live!!!😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","A look back on our live from the other day!💖

Ready na ba ang Zianatics for more luck and kulitan? 🤔

Abangan sa Color Game Live!!!😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",13,1/28/2026 0:00,N/A,https://www.facebook.com/reel/2380249495769361/,0,0,Videos,,,,,Lifetime,234,113,14,11,1,2,2,2,,0,1009.118,5.367,0,0,0,,,
1.19222E+15,1.00069E+14,Juankada Zia,"Hala! Nakakahiya naman 🫣

Tag niyo na friends niyong nakakatakas sa gawaing bahay!🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Hala! Nakakahiya naman 🫣

Tag niyo na friends niyong nakakatakas sa gawaing bahay!🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",12,1/27/2026 22:12,N/A,https://www.facebook.com/reel/4418152638415995/,0,0,Videos,,,,,Lifetime,1535,1061,25,19,4,2,8,8,,0,8634.953,7.73,0,0,0,,,
1.19219E+15,1.00069E+14,Juankada Zia,,,0,1/27/2026 20:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02d6WUtFcGvksxSfXLsL6RhFz1ggQzqRm26VEtbWyDhVeh7pN16Ynbw3GpYEE9Cbz5l&id=100068698221421,0,1,Photos,,,,,Lifetime,88,44,5,4,0,1,5,3,2,0,,,,,,,,
1.19219E+15,1.00069E+14,Juankada Zia,,,0,1/27/2026 20:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid038L72sdz2xK99qz5zPayfFzJ4zjC2CY89Dd4bVQGvUVKr6JGpa15NkzJyoK5k5iGnl&id=100068698221421,0,1,Text,,,,,Lifetime,41,32,4,4,0,0,1,1,,0,,,,,,,,
1.19132E+15,1.00069E+14,Juankada Zia,"💖Hi Zianatics!💖

Small BTS for you guys!🤭

Catch more sa ating Color Game Live!😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","💖Hi Zianatics!💖

Small BTS for you guys!🤭

Catch more sa ating Color Game Live!😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",37,1/27/2026 2:00,N/A,https://www.facebook.com/reel/1624353408480839/,0,0,Videos,,,,,Lifetime,265,95,16,13,1,2,4,4,,0,1706.9,7.723,0,0,0,,,
1.19102E+15,1.00069E+14,Juankada Zia,"💖Hi Zianatics!💖

Meet my baby who is always present, never absent whenever I go out!🐶

Drop a picture of your furbaby!🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","💖Hi Zianatics!💖

Meet my baby who is always present, never absent whenever I go out!🐶

Drop a picture of your furbaby!🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",13,1/26/2026 22:00,N/A,https://www.facebook.com/reel/1261209725913224/,0,0,Videos,,,,,Lifetime,189,70,9,8,0,1,2,2,,0,881.474,5.915,0,0,0,,,
1.19131E+15,1.00069E+14,Juankada Zia,"Lookin' good in black!🖤

Zianatics, agree ba kayo?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/26/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02dMaaGz85CcFJBnuoRiHdespUgErik3Tv2YNs8vuTaEQe7fPYmTN2TbDwz5zyE3Z4l&id=100068698221421,0,0,Photos,,,,,Lifetime,585,284,26,25,0,1,20,7,13,0,,,,,,,,
1.19051E+15,1.00069E+14,Juankada Zia,"Trying to get extra active with our OOTD from last night's live!🤭

Maganda ba ang OOTD natin kagabi, Zianatics?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/26/2026 4:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0i6F8w9pXKd3f23mnYsbADSkrNTgftUDKR19NMuGxixymLbYzM5M689cDuHqnvQSdl&id=100068698221421,0,0,Photos,,,,,Lifetime,472,217,18,15,2,1,22,4,18,0,,,,,,,,
1.1905E+15,1.00069E+14,Juankada Zia,"Who says you're not perfect? 🤨

You guys are perfect in more ways than one!

💖Stay confident, sexy, and beautiful, Zianatics!💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Who says you're not perfect? 🤨

You guys are perfect in more ways than one!

💖Stay confident, sexy, and beautiful, Zianatics!💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,1/26/2026 1:00,N/A,https://www.facebook.com/reel/1473587724249929/,0,0,Videos,,,,,Lifetime,314,182,19,18,0,1,1,1,,0,1628.905,6.265,0,0,0,,,
1.1905E+15,1.00069E+14,Juankada Zia,"Squad's present! Serving looks and good vibes!👭👬 JuanKada Star Juankada Alexchoozy Juankada Evo

Present din ba ang Zianatics yesterday?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Squad's present! Serving looks and good vibes!👭👬 @[61585565286734:2048:JuanKada Star] @[61584327477246:2048:Juankada Alexchoozy] @[61584432221426:2048:Juankada Evo]

Present din ba ang Zianatics yesterday?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,1/25/2026 22:00,N/A,https://www.facebook.com/reel/25670986835898133/,0,0,Videos,,,,,Lifetime,309,163,6,5,0,1,2,2,,0,1727.682,7.023,0,0,0,,,
1.19013E+15,1.00069E+14,Juankada Zia,,,0,1/25/2026 9:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02xTxEMrvmDtbiGESiyZKj3aspDtz6cifDBiBx5vRQAKgNd5MZAbz98CAyb85s7paQl&id=100068698221421,0,1,Photos,,,,,Lifetime,97,37,1,1,0,0,6,3,3,0,,,,,,,,
