Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Link Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Negative feedback from users: Hide all,Ad CPM (USD),Ad impressions
1.22113E+17,6.15857E+13,Juankada Ellise,"𝐂𝐮𝐫𝐫𝐞𝐧𝐭 𝐬𝐭𝐚𝐭𝐮𝐬: 𝐂𝐨𝐳𝐲.✨

#JuankadaEllise #streetstyle #hoodie #sneakerhead",,0,2/12/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0WUXfb54MQgQ5j2Yj1HbBPBSJencYYUpBhZcKsMJs3SGgiAM7atvMv5XQ2q7jZzral&id=61585679673115,0,0,Photos,,,,,Lifetime,147,70,10,8,1,1,,,,6,5,,1,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Kabahan ka pag iba na ang lumabas! 

#JuankadaEllise #relate #funnyreels #fyp","Kabahan ka pag iba na ang lumabas! 

#JuankadaEllise #relate #funnyreels #fyp",11,2/12/2026 2:30,N/A,https://www.facebook.com/reel/1469528781203790/,1,0,Videos,,,,,Lifetime,3558,2369,20,19,0,1,23118.48,9.247,0,4,1,3,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,,,0,2/11/2026 20:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0P4ZyVAfeRAFjVMsubwDicSUpepUqe9Z6YPCnekJ3udHynAFRDDpw39t78XixPb7cl&id=61585679673115,0,0,Photos,,,,,Lifetime,120,57,12,10,1,1,,,,2,2,,,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Onti nalang ayaw kona talaga! isa pa!🙄

#JuanakdaEllise #reels #relatable #fyp","Onti nalang ayaw kona talaga! isa pa!🙄

#JuanakdaEllise #reels #relatable #fyp",16,2/11/2026 15:45,N/A,https://www.facebook.com/reel/952282984151692/,1,0,Videos,,,,,Lifetime,4691,3201,60,51,9,0,44113.106,13.275,0,25,18,7,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,Ikaw hindi kaba masaya? Follow us para araw araw todo ang saya💙✨,,0,2/11/2026 3:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GZ8y3XQNYJMJTNMDnnuP2YUNg2RT6wtpAhWzcvQi5Ypq49SE1bgKtPhFS6H2E7efl&id=61585679673115,0,1,Photos,,,,,Lifetime,106,50,1,1,0,0,,,,4,4,,,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Money makes me happy ✨ Sino pa diyan?!😬

#JuankadaEllise #Valentines #trending #fypviralシ","Money makes me happy ✨ Sino pa diyan?!😬

#JuankadaEllise #Valentines #trending #fypviralシ",9,2/11/2026 3:07,N/A,https://www.facebook.com/reel/934950832525564/,0,0,Videos,,,,,Lifetime,164,107,16,13,3,0,636.87,5.397,0,9,9,,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,"Ganon naman talaga diba?😖

#JuankadaEllise #relate #reels #trending","Ganon naman talaga diba?😖

#JuankadaEllise #relate #reels #trending",9,2/10/2026 3:00,N/A,https://www.facebook.com/reel/887291214055788/,1,0,Videos,,,,,Lifetime,5236,4039,20,16,4,0,26813.753,6.905,0,13,7,6,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,"Bebot bebot✨

#JuankadaEllise  #pretty #reels #trending #fyp","Bebot bebot✨

#JuankadaEllise  #pretty #reels #trending #fyp",16,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1819994122036176/,1,0,Videos,,,,,Lifetime,1209,1006,15,13,2,0,10152.44,10.012,0,16,7,9,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,"Would you sit here with me? 😏

#JuankadaEllisee #picture #pretty #ootd #tuesday",,0,2/9/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0wNiwo9g2Amusy3Z6gytjZ3MQNEYwp1weu3UcAk3SzwJpwg5FcmUumHW5rWk8Xw7Zl&id=61585679673115,0,0,Photos,,,,,Lifetime,227,111,12,10,1,1,,,,10,4,,6,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,10PM-5AM nightshift ❤️,,0,2/9/2026 10:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid036MmGFcyW9asqHgfbqaheLCaKJmYqrPREdjyJkeusT7MeRcZjHfap1x78K1CkEDMal&id=61585679673115,0,1,Text,,,,,Lifetime,97,82,8,7,1,0,,,,16,16,,,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Pina mukha pa talaga niya yan🙄

#JuankadaEllise #relate #trending #reels","Pina mukha pa talaga niya yan🙄

#JuankadaEllise #relate #trending #reels",11,2/9/2026 2:30,N/A,https://www.facebook.com/reel/787970850330928/,1,0,Videos,,,,,Lifetime,204,150,8,7,1,0,812.201,4.982,0,3,3,,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,"Finding calm in cozy corners✨

#JuankadaEllise #mondayfeels #vibes #picture #loveit",,0,2/8/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0zmr8KjL831urHq85cYtc7PN8Rc31kCVscMr87mhWbpTbdsu8aiP997MjbAeQQCLhl&id=61585679673115,0,0,Photos,,,,,Lifetime,205,97,13,10,2,1,,,,5,4,,1,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Juts yarn!✨🤐

#JuankadaEllise #relate #trending #reels","Juts yarn!✨🤐

#JuankadaEllise #relate #trending #reels",12,2/8/2026 16:00,mixed,https://www.facebook.com/reel/1781481689192856/,1,0,Videos,,,,,Lifetime,245,181,12,8,4,0,900.482,4.594,0,6,6,,,0,,0,0
1.22113E+17,6.15857E+13,Juankada Ellise,"𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday","𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday",6,2/8/2026 2:30,N/A,https://www.facebook.com/reel/756403840462084/,1,0,Videos,,,,,Lifetime,6638,3802,23,19,2,2,25507.681,6.498,0,13,9,4,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday",,0,2/7/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0YTXZgUo2yvDxZkwdLd3grCufrg4FV638xekCwpP1pfrCHAZ4hYaFNvBdGQqdroEJl&id=61585679673115,0,0,Photos,,,,,Lifetime,141,66,4,3,0,1,,,,1,1,,,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"shakira shakira!💃🏻✨

#JuankadaEllise #dance #sunday #fyp #reels #trending","shakira shakira!💃🏻✨

#JuankadaEllise #dance #sunday #fyp #reels #trending",16,2/7/2026 16:00,N/A,https://www.facebook.com/reel/1229156405328816/,1,0,Videos,,,,,Lifetime,304,228,14,14,0,0,1449.394,5.774,0,4,4,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"Heart eyes activated 😍 Don’t miss this cute highlight! 💌

#JuankadaEllise #Juan365ColorGame #fyp #trending #highlights","Heart eyes activated 😍 Don’t miss this cute highlight! 💌

#JuankadaEllise #Juan365ColorGame #fyp #trending #highlights",39,2/7/2026 2:30,auto,https://www.facebook.com/reel/2486543548472132/,1,0,Videos,,,,,Lifetime,150,116,14,12,2,0,1365.088,10.111,0,7,7,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"Strutting into the week like 💃✨

#JuankadaEllise #ootd #picture #fyp",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02pMUgQwjB1EsVUK8yfAFBbrHnJLSAvrjWCBs7MPEuoyVqrda2F2K3yx8FDg9vJefUl&id=61585679673115,0,0,Photos,,,,,Lifetime,158,82,10,8,1,1,,,,4,4,,,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐨𝐡! 𝐚𝐧𝐠 𝐬𝐚𝐫𝐚𝐩 𝐤𝐚𝐬𝐢 𝐧𝐠 𝐭𝐚𝐦𝐚 𝐤𝐚𝐡𝐢𝐭 𝐧𝐚 𝐦𝐚𝐥𝐢✨💋 

#JuankadaEllise #fyp #trending #highlights #reels","𝐨𝐡! 𝐚𝐧𝐠 𝐬𝐚𝐫𝐚𝐩 𝐤𝐚𝐬𝐢 𝐧𝐠 𝐭𝐚𝐦𝐚 𝐤𝐚𝐡𝐢𝐭 𝐧𝐚 𝐦𝐚𝐥𝐢✨💋 

#JuankadaEllise #fyp #trending #highlights #reels",23,2/6/2026 16:00,N/A,https://www.facebook.com/reel/1470761824583207/,1,0,Videos,,,,,Lifetime,1787,1655,13,11,1,1,16534.425,9.93,0,14,1,13,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐀𝐧𝐠 𝐭𝐚𝐧𝐨𝐧𝐠: 𝐛𝐚𝐤𝐢𝐭 𝐤𝐚 𝐩𝐮𝐦𝐚𝐩𝐚𝐲𝐚𝐠😑

#JuankadaEllise #reels #friend #fyp #relate","𝐀𝐧𝐠 𝐭𝐚𝐧𝐨𝐧𝐠: 𝐛𝐚𝐤𝐢𝐭 𝐤𝐚 𝐩𝐮𝐦𝐚𝐩𝐚𝐲𝐚𝐠😑

#JuankadaEllise #reels #friend #fyp #relate",10,2/6/2026 2:00,N/A,https://www.facebook.com/reel/1198603999097623/,1,0,Videos,,,,,Lifetime,475,321,18,16,2,0,2166.335,6.486,0,21,21,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐎𝐮𝐭 𝐡𝐞𝐫𝐞 𝐥𝐨𝐨𝐤𝐢𝐧𝐠 𝐜𝐚𝐩𝐭𝐢𝐯𝐚𝐭𝐢𝐧𝐠 💅✨

#JuankadaEllise #picture #pretty #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RbtjRLuTMaKf1DUvLN17pL1QueT4gTzN4FMPTTorM7eSYyiS2w89ERJDVnTWAKNZl&id=61585679673115,0,0,Photos,,,,,Lifetime,252,118,12,9,2,1,,,,13,7,,6,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"Hide and Run✨😇

#JuankadaEllise #reels #friend #fyp ##JuankadaEllise #reels #friend #fyp #relateablerelate","Hide and Run✨😇

#JuankadaEllise #reels #friend #fyp ##JuankadaEllise #reels #friend #fyp #relateablerelate",10,2/5/2026 15:00,N/A,https://www.facebook.com/reel/1580628396525461/,1,0,Videos,,,,,Lifetime,563,213,11,10,0,1,2448.564,6.278,0,9,9,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐆𝐚𝐧𝐝𝐚 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐩𝐥𝐨𝐭 𝐭𝐰𝐢𝐬𝐭 𝐤𝐚𝐦𝐛𝐚𝐥 𝐭𝐚𝐲𝐨?!

 #JuankadaEllise #viralvideochallenge #reelsviralシ #fypシ゚viralシ #fypviralシ","𝐆𝐚𝐧𝐝𝐚 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐩𝐥𝐨𝐭 𝐭𝐰𝐢𝐬𝐭 𝐤𝐚𝐦𝐛𝐚𝐥 𝐭𝐚𝐲𝐨?!

 #JuankadaEllise #viralvideochallenge #reelsviralシ #fypシ゚viralシ #fypviralシ",23,2/5/2026 2:30,N/A,https://www.facebook.com/reel/1547939556317822/,1,0,Videos,,,,,Lifetime,162,149,10,8,2,0,705.796,4.705,0,6,6,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐆𝐫𝐚𝐜𝐞 𝐢𝐧 𝐞𝐯𝐞𝐫𝐲 𝐚𝐧𝐠𝐥𝐞.✨

#JuankadaEllise #citylife #lifestyle",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iS84LyjueEccgW5moHxN7PXhrUBjeMXKZhaH8nCS9UEswoHwf8GGqcJ8ga6kTS38l&id=61585679673115,0,0,Photos,,,,,Lifetime,224,106,16,11,4,1,,,,5,3,,2,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢𝐧𝐝𝐢 𝐤𝐚 𝐛𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐭𝐢𝐭𝐢𝐠𝐢𝐥?! 😅

#JuankadaEllise #trendingreelsvideo #actor #fypviralシ","𝐇𝐢𝐧𝐝𝐢 𝐤𝐚 𝐛𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐭𝐢𝐭𝐢𝐠𝐢𝐥?! 😅

#JuankadaEllise #trendingreelsvideo #actor #fypviralシ",18,2/4/2026 16:00,N/A,https://www.facebook.com/reel/1840010176714913/,1,0,Videos,,,,,Lifetime,2471,2099,20,14,4,2,21243.799,9.496,0,33,19,14,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐍𝐚𝐤𝐨! 𝐝𝐢 𝐦𝐨 𝐠𝐮𝐠𝐮𝐬𝐭𝐮𝐡𝐢𝐧 𝐦𝐚𝐠𝐚𝐥𝐢𝐭 𝐚𝐤𝐨...😜✨

#JuankadaElliise #fypシ゚viralシ #viralvideochallenge #reelsviralシ","𝐍𝐚𝐤𝐨! 𝐝𝐢 𝐦𝐨 𝐠𝐮𝐠𝐮𝐬𝐭𝐮𝐡𝐢𝐧 𝐦𝐚𝐠𝐚𝐥𝐢𝐭 𝐚𝐤𝐨...😜✨

#JuankadaElliise #fypシ゚viralシ #viralvideochallenge #reelsviralシ",20,2/4/2026 2:00,N/A,https://www.facebook.com/reel/908338168329211/,1,0,Videos,,,,,Lifetime,1483,1376,28,22,6,0,15326.354,10.97,0,17,4,13,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢 𝐛𝐞𝐬𝐡𝐲! 𝐓𝐡𝐢𝐬 𝐅𝐞𝐛𝐫𝐮𝐚𝐫𝐲, 𝐦𝐚𝐲 𝐥𝐮𝐜𝐤 𝐚𝐧𝐝 𝐚𝐛𝐮𝐧𝐝𝐚𝐧𝐜𝐞 𝐟𝐢𝐧𝐝 𝐲𝐨𝐮 💖🍀✨

#JuankadaLance #picture #February #Juan365Colorgame #ColorMania",,0,2/3/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0V3RMGqhrvEy4FBEi53xYtrGNjWXJ43pabTA7ZAvDZJWTcMi9Gx2FrLLemYFRzox2l&id=61585679673115,0,0,Photos,,,,,Lifetime,251,124,23,11,9,3,,,,14,13,,1,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"am i doing it right?🥹⚡

#JuankadaEllise #dance #fypviralシ #trendingreelsvideo","am i doing it right?🥹⚡

#JuankadaEllise #dance #fypviralシ #trendingreelsvideo",20,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1625632555445256/,1,0,Videos,,,,,Lifetime,184,140,16,12,4,0,998.608,6.526,0,5,5,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐀𝐲 𝐬𝐨𝐫𝐫𝐲… 𝐝𝐢 𝐤𝐨 𝐬𝐢𝐧𝐚𝐬𝐚𝐝𝐲𝐚 𝐦𝐚𝐠𝐢𝐧𝐠 𝐡𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭 𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐢𝐲𝐨 ✨💅

#reelsfypシ #fypシ #trendingnow #JuankadaEllise","𝐀𝐲 𝐬𝐨𝐫𝐫𝐲… 𝐝𝐢 𝐤𝐨 𝐬𝐢𝐧𝐚𝐬𝐚𝐝𝐲𝐚 𝐦𝐚𝐠𝐢𝐧𝐠 𝐡𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭 𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐢𝐲𝐨 ✨💅

#reelsfypシ #fypシ #trendingnow #JuankadaEllise",8,2/3/2026 3:00,N/A,https://www.facebook.com/reel/1817751308930610/,1,0,Videos,,,,,Lifetime,136,115,12,11,1,0,451.9,3.895,0,2,2,,,0,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"Nothing beats the thrill of x50 to x150 wins! Ready ka na ba sa next big hit? 🎯🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #trendingpost #foryourpage",,0,2/2/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RrR9u4eNzMUKjEzXPbtPagC1tXqMunpzqwcrtYWFrNDEByMAezQXWoqLx8CZDbK9l&id=61585679673115,0,0,Photos,,,,,Lifetime,148,75,13,11,1,1,,,,5,2,,3,0,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐌𝐚𝐢𝐧 𝐜𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫 𝐲𝐚𝐫𝐧?😳✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp #trending","𝐌𝐚𝐢𝐧 𝐜𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫 𝐲𝐚𝐫𝐧?😳✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp #trending",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/900655242845252/,1,0,Videos,,,,,Lifetime,243,188,16,14,2,0,1222.1,5.903,0,2,2,,,0,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐓𝐡𝐢𝐬 𝐠𝐥𝐨𝐰 𝐝𝐢𝐝𝐧'𝐭 𝐜𝐨𝐦𝐞 𝐞𝐚𝐬𝐲❤️✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp",,0,2/1/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GxHpCVQbMbs1BA8jnYif6pYGpGUoz3NjcDRArFhHfzM1dmcuwJTefAsAaqhZ582gl&id=61585679673115,0,0,Photos,,,,,Lifetime,151,68,10,8,1,1,,,,2,1,,1,0,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐏𝐈𝐧𝐚𝐧𝐝𝐚𝐲 𝐧𝐚𝐭𝐨 𝐧𝐠 𝐩𝐚𝐧𝐚𝐡𝐨𝐧 😜

#Juan365  #JuankadaEllise #foryourpage #trending  #fyp #reels","𝐏𝐈𝐧𝐚𝐧𝐝𝐚𝐲 𝐧𝐚𝐭𝐨 𝐧𝐠 𝐩𝐚𝐧𝐚𝐡𝐨𝐧 😜

#Juan365  #JuankadaEllise #foryourpage #trending  #fyp #reels",9,2/1/2026 16:00,N/A,https://www.facebook.com/reel/2779172505751380/,1,0,Videos,,,,,Lifetime,3282,1956,22,18,3,1,15467.467,6.733,0,5,4,1,,0,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,samahan niyo kami taga piga ng kalamansi😂,,0,2/1/2026 11:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid037QNji6rRPdzYMoPaM3fmCRVTHbt9BMdkFkMuA45TPMq9PN9xsvjfnezKja3y8nk1l&id=61585679673115,0,1,Photos,,,,,Lifetime,177,92,7,7,0,0,,,,2,,,2,0,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐁𝐞𝐬𝐡𝐲𝐲! 𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐥𝐚𝐧𝐠 𝐡𝐚 𝐝𝐨𝐧'𝐭 𝐭𝐚𝐤𝐞 𝐭𝐡𝐢𝐧𝐠𝐬 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐥 𝐧𝐚𝐤𝐨😅

#JuankadaEllise #foryourpage #reels #fyp #trending","𝐁𝐞𝐬𝐡𝐲𝐲! 𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐥𝐚𝐧𝐠 𝐡𝐚 𝐝𝐨𝐧'𝐭 𝐭𝐚𝐤𝐞 𝐭𝐡𝐢𝐧𝐠𝐬 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐥 𝐧𝐚𝐤𝐨😅

#JuankadaEllise #foryourpage #reels #fyp #trending",11,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1849713099003309/,1,0,Videos,,,,,Lifetime,195,152,15,14,1,0,809.758,5.06,0,4,4,,,0,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,"February na! ❤️ New month, new vibes!

 👇𝐃𝐫𝐨𝐩 𝐲𝐨𝐮𝐫 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐬 𝐛𝐞𝐥𝐨𝐰, 𝐬𝐚𝐬𝐚𝐠𝐮𝐭𝐢𝐧 𝐤𝐨!

#Juan365Studios #Juan365ColorGame #JuankadaEllise #foryourpage #reels #fyp #trending",,0,1/31/2026 21:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZBuAjtjRkspZM7hTPtR2Sxng8uZRXx9SLaCtAj6zbUKWw7LrKtHGmVG8FwhEcXV1l&id=61585679673115,0,0,Photos,,,,,Lifetime,301,138,18,9,7,2,,,,17,16,,1,0,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐂𝐡𝐚𝐭 𝐦𝐨𝐤𝐨 𝐩𝐚𝐠 𝐝𝐢𝐤𝐚𝐧𝐚 𝐛𝐮𝐬𝐲 𝐛𝐞𝐬𝐡𝐲😆😘

#JuankadaEllise #foryourpage #reels #fyp #trending","𝐂𝐡𝐚𝐭 𝐦𝐨𝐤𝐨 𝐩𝐚𝐠 𝐝𝐢𝐤𝐚𝐧𝐚 𝐛𝐮𝐬𝐲 𝐛𝐞𝐬𝐡𝐲😆😘

#JuankadaEllise #foryourpage #reels #fyp #trending",11,1/31/2026 17:00,N/A,https://www.facebook.com/reel/670237022778359/,1,0,Videos,,,,,Lifetime,4449,3122,22,19,3,0,28488.264,9.038,0,7,5,2,,0,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 👋 𝐈𝐭’𝐬 𝐦𝐞, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞 😘",,0,1/31/2026 9:39,N/A,https://www.facebook.com/photo.php?fbid=122111187171189322&set=a.122097504951189322&type=3,0,0,Photos,,,,,Lifetime,199,85,25,22,2,1,,,,4,4,,,0,,,
1.22116E+17,6.15844E+13,Juankada Evo,"CUTE VIBES Monday! 😍🫰🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel","CUTE VIBES Monday! 😍🫰🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel",13,2/15/2026 18:56,N/A,https://www.facebook.com/reel/1223501533298417/,0,0,Videos,,,,,Lifetime,150,126,10,8,1,1,742.642,5.941,0,8,8,,,0,,0,0
1.22116E+17,6.15844E+13,Juankada Evo,"COUNT MY BANDS UP!

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","COUNT MY BANDS UP!

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",16,2/15/2026 5:10,uploaded,https://www.facebook.com/reel/1188366306410657/,1,0,Videos,,,,,Lifetime,157,106,9,8,1,0,975.179,8.865,0,8,8,,,0,,0,0
1.22116E+17,6.15844E+13,Juankada Evo,"CUTE Moves?

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypageシ #trendingreel","CUTE Moves?

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypageシ #trendingreel",13,2/14/2026 20:58,N/A,https://www.facebook.com/reel/1561876948369378/,0,0,Videos,,,,,Lifetime,107,87,5,4,1,0,582.026,6.928,0,5,5,,,0,,0,0
1.22116E+17,6.15844E+13,Juankada Evo,"TARA NIGHT RIDE? ✊😎

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel","TARA NIGHT RIDE? ✊😎

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel",25,2/14/2026 2:10,N/A,https://www.facebook.com/reel/1234265861416946/,1,0,Videos,,,,,Lifetime,93,73,5,3,2,0,523.589,6.799,0,3,3,,,0,,0,0
1.22116E+17,6.15844E+13,Juankada Evo,"Bulaklak ❌
Chocolate ❌
COLOR GAME LIVE ✔️😎😍

Nasa Live ang tunay na SWERTE at PAGIBIG basta kasama si Juankada Evo! 🥰

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #valentinesday #carpediem","Bulaklak ❌
Chocolate ❌
COLOR GAME LIVE ✔️😎😍

Nasa Live ang tunay na SWERTE at PAGIBIG basta kasama si Juankada Evo! 🥰

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #valentinesday #carpediem",54,2/13/2026 23:48,N/A,https://www.facebook.com/reel/893090336942346/,0,0,Videos,,,,,Lifetime,56,37,5,5,0,0,817.096,19.454,0,4,4,,,0,,0,0
1.22116E+17,6.15844E+13,Juankada Evo,"Can you be my VALENTINE DATE?
Let's ROCK this DAY🥰

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel","Can you be my VALENTINE DATE?
Let's ROCK this DAY🥰

#Juan365Studios #Juan365 #valentinesday #JuankadaEvo #evonation #fypシ #trendingreel",16,2/13/2026 21:00,N/A,https://www.facebook.com/reel/1936824353537570/,0,0,Videos,,,,,Lifetime,58,34,5,4,1,0,335.459,8.601,0,1,1,,,0,,0,0
1.22116E+17,6.15844E+13,Juankada Evo,"Rock on!!!! it's Friday! Swerte ka ngayon Juankada! Choose your LUCKY COLOR!

Tara na COLOR GAME LIVE with Juankada Evo!

Come and Play with us! 2PM - 10PM!!! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",,0,2/12/2026 22:39,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ArzhPdCaErvDBYDQQmj1rt1bLoZi4A7bXF3abHyRsDPYffDddXWfyXJZAnz6iA4al&id=61584432221426,0,0,Photos,,,,,Lifetime,1242,485,19,7,2,10,,,,25,20,,5,0,,,
1.22116E+17,6.15844E+13,Juankada Evo,"ROCK that FRIDAY the 13th day! 🤘🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel","ROCK that FRIDAY the 13th day! 🤘🏻

#Juan365Studios #Juan365 #colorgamelive  #JuankadaEvo #evonation #fypシ #trendingreel",10,2/12/2026 19:19,mixed,https://www.facebook.com/reel/791936643924852/,0,0,Videos,,,,,Lifetime,197,111,12,7,3,2,777.317,5.252,0,3,3,,,0,,0,0
