Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Ad CPM (USD),Ad impressions,Estimated earnings (USD),Link Clicks,Negative feedback from users: Hide all
1.22116E+17,6.15845E+13,Juankada Shann,"Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend","Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend",35,2/7/2026 22:40,N/A,https://www.facebook.com/reel/1581181439591100/,1,0,Videos,,,,,Lifetime,86,56,10,7,2,1,10,10,,0,733.97,11.838,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"𝗟𝗲𝘀𝘀 𝘁𝗮𝗹𝗸, 𝗺𝗼𝗿𝗲 𝘀𝗻𝗮𝗽𝘀𝗵𝗼𝘁𝘀 😉

 #PictureThis #PhotoVibes #VisualStory #JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/8/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0287mdJnGsZ44Mk8ubQjZ6bRYiPFifGrAtHnZF7xNwb6FsNjXMWzLYgfVQgJ1ym4jyl,0,0,Photos,,,,,Lifetime,72,42,4,3,1,0,2,1,1,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,who says you can't wear your skirt as a top?😘✨💗🌈 #PhotoLove #GoodVibesOnly #CapturedBeauty #JuanababeSena #Juanabies #Followme #TagAFriend,,0,2/8/2026 6:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0VgmmNL2HctRMt528N6wkFcGYJgrsbk8qnbzt8w6geYv5ZdhdNVUJkBCFwtwKseJBl,0,0,Photos,,,,,Lifetime,130,60,8,4,3,1,6,3,3,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Heart 💖 

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/8/2026 22:19,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0dnGS3bdQgVpzVbstMKedVqyiwVF5bPmhHhAtczfgXznaD8B8W1pDTRe3eXShJ5FSl,0,0,Photos,,,,,Lifetime,137,69,10,7,2,1,7,5,2,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend","I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend",15,2/8/2026 23:00,N/A,https://www.facebook.com/reel/935099096362213/,1,0,Videos,,,,,Lifetime,80,49,11,8,2,1,3,3,,0,398.854,6.997,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",16,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1645114889738521/,1,0,Videos,,,,,Lifetime,89,54,11,8,0,3,1,1,,0,513.258,8.699,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend","Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend",6,2/9/2026 16:01,N/A,https://www.facebook.com/reel/2404258653413925/,1,0,Videos,,,,,Lifetime,301,223,11,7,3,1,3,3,,0,1072.053,4.764,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend",12,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1153969633453667/,1,0,Videos,,,,,Lifetime,101,58,11,8,2,1,2,2,,0,819.29,13.004,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend","Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1159950049548657/,1,0,Videos,,,,,Lifetime,103,85,9,8,1,0,2,2,,0,332.36,3.956,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,Let's g #Shanshines,,0,2/10/2026 4:50,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02bV2fZ7xCe18RmxhHrnmcu9c9HMzhfj2sbivvkGDzPY4ea88xxnxPM4QNGLWKQW6Yl,0,1,Photos,,,,,Lifetime,119,51,5,4,1,0,5,3,1,0,,,,,,1,
1.22116E+17,6.15845E+13,Juankada Shann,"Walking with dreams, not deadlines 💫

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels",,0,2/10/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02xSyVhdAu72XvXK4S14xRjRa1CJNCM3KpzRoocPRJHF5b2pSCm1wzLjk1stf2jfHNl,0,0,Photos,,,,,Lifetime,103,56,7,6,1,0,7,4,3,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels","Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels",31,2/10/2026 20:01,N/A,https://www.facebook.com/reel/907910561745623/,1,0,Videos,,,,,Lifetime,603,542,18,17,1,0,5,5,,0,4809.308,8.808,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"Cloudy days, clear mind ☁️

#JuankadaShann #Shanshines #Followme #TagAFriend #ThoughtfulVibes",,0,2/10/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02pMvAZAaskxYoVfNaBxW3244CXTCSHMXbWnTvVugAxHmvzKrmG5Ja2MJD6HuuUgqLl,0,0,Photos,,,,,Lifetime,98,58,8,8,0,0,1,,1,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,2/11/2026 16:00,N/A,https://www.facebook.com/reel/2188758938330519/,1,0,Videos,,,,,Lifetime,53,49,6,4,2,0,3,3,,0,239.155,5.314,0,0,0,,
1.22116E+17,6.15845E+13,Juankada Shann,"Lipstick in hand, confidence on point. 💋✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/11/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0psWnmK1xmyZd8TjFgYD2vXiz9c8Wt5t3TrAfRrxaREHzMrLEs63zZQEfJGajPpyml,0,0,Photos,,,,,Lifetime,181,86,14,9,5,0,11,6,5,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Just me, making moments count ✨📸

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/11/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02tntWJ3UaDEGqZRUqmAEL7CUU6rnJe39R1q6oACXaipN3saKbpTbMfCcuSedd38Lel,0,0,Photos,,,,,Lifetime,85,52,7,7,0,0,0,,,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Turning heads without even trying 💫

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/13/2026 2:08,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02hR3Npm1Nqp8QbHAsuLxK8d7gNBsSQo5N194dt8vTg6AHMLRRn6a3z6HNHnMaMjb9l,0,0,Photos,,,,,Lifetime,1044,436,15,4,1,10,15,8,7,0,,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Sino ang 8 inch ruler dito?

#JuankadaShann #Shanshines #Followme #TagAFriend","Sino ang 8 inch ruler dito?

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/13/2026 6:00,mixed,https://www.facebook.com/reel/2109808996457391/,1,0,Videos,,,,,Lifetime,84,49,10,5,4,1,5,5,,0,325.769,6.032,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"Smiles loud, outfit louder ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/13/2026 16:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02v4c5gqvSrq22YdQiQE5SsruUPdqVbjjZvjjHenQdodBVMz2FVSNg8pKguDfWPtckl,0,0,Photos,,,,,Lifetime,98,52,6,5,1,0,8,7,1,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Paano ba ang babye? Kulitan with juankada host😘💗✨🥰🌈

#JuankadaShann #Shanshines #Followme #TagAFriend","Paano ba ang babye? Kulitan with juankada host😘💗✨🥰🌈

#JuankadaShann #Shanshines #Followme #TagAFriend",43,2/13/2026 20:30,uploaded,https://www.facebook.com/reel/1718418359133298/,1,0,Videos,,,,,Lifetime,282,199,13,7,4,2,8,8,,0,2289.163,10.174,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"No stress, just vibes 😎✨ Laugh loud, live louder.

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/14/2026 2:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0f3L19BYdm1kBaa1b592CRPF4ACC2r1hpCZMjNCX3JxgiMAnxXmTuQu8Z59CBzhmRl,0,0,Photos,,,,,Lifetime,103,57,2,2,0,0,0,,,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Unfiltered joy only 🤍

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/14/2026 8:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0TWrURtTF3mZeEWTH4fwEJX2qSk59H4hGgk7m4EA3wR88p1F1zz5MvntkuZqFFtY3l,0,0,Photos,,,,,Lifetime,133,51,7,5,0,2,3,1,2,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Fall for Juan365

Iniwan din ako agad sa ere nag text na lang si juankada ikay🤣🙄

#JuankadaShann #Shanshines #Followme #TagAFriend","Fall for Juan365

Iniwan din ako agad sa ere nag text na lang si juankada ikay🤣🙄

#JuankadaShann #Shanshines #Followme #TagAFriend",14,2/14/2026 23:01,mixed,https://www.facebook.com/reel/1441798873997171/,1,0,Videos,,,,,Lifetime,694,480,13,9,2,2,9,9,,0,5034.194,10.232,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"Main character energy all night 😌✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/15/2026 5:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0x8JS9RehdDJD9B3CQB67JtwMmrvu4u1YUD1xVpw3TmzBygdMgSVVuTeAj29wuctTl,0,0,Photos,,,,,Lifetime,86,49,6,5,1,0,2,1,1,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"What you think 👀

#JuankadaShann #Shanshines #Followme #TagAFriend","What you think 👀

#JuankadaShann #Shanshines #Followme #TagAFriend",19,2/15/2026 20:30,N/A,https://www.facebook.com/reel/1713075056079101/,1,0,Videos,,,,,Lifetime,210,157,15,11,4,0,4,4,,0,1265.912,7.535,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,Parang dapat ang na send na vid dito is yung pangalawa hahahha char see you tomorrow mga ka #JUANKADA #Shanshines,,0,2/16/2026 2:33,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0JFeayjGkZTXAnKafy4VdjwB7cf2DyxEUg4ur9Wx8j5Z3n12kCwWsH2ruyReE6c1tl,0,1,Text,,,,,Lifetime,37,33,3,2,1,0,4,4,,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"I know what you want 😋

#JuankadaShann #Shanshines #Followme #TagAFriend","I know what you want 😋

#JuankadaShann #Shanshines #Followme #TagAFriend",7,2/16/2026 3:30,N/A,https://www.facebook.com/reel/1253612996677216/,1,0,Videos,,,,,Lifetime,304,223,17,14,3,0,6,6,,0,1195.858,5.291,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"Sayo nalang lahat ng nakikita mo 😚

#JuankadaShann #Shanshines #Followme #TagAFriend","Sayo nalang lahat ng nakikita mo 😚

#JuankadaShann #Shanshines #Followme #TagAFriend",14,2/16/2026 4:01,N/A,https://www.facebook.com/reel/1589176422303747/,1,0,Videos,,,,,Lifetime,103,84,11,8,3,0,4,4,,0,501.502,5.511,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,Happy birthday sa asawa ko ay char hahahha happy birthday juankada kuya joe😘🥰💗🌈,,0,2/16/2026 21:11,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0uC3SMU24J9WdGdUPrP7NUp2KmGeawMSSavMxBREtSJsEgUrJULHmHbbwTrLjYLLcl,0,1,Photos,,,,,Lifetime,111,58,10,6,4,0,7,5,2,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"SHAKE and make it pakpak! 🥳

#JuankadaShann #Shanshines #Followme #TagAFriend","SHAKE and make it pakpak! 🥳

#JuankadaShann #Shanshines #Followme #TagAFriend",19,2/16/2026 22:11,N/A,https://www.facebook.com/reel/1594100638299585/,0,0,Videos,,,,,Lifetime,179,131,23,14,9,0,13,13,,0,1175.21,8.161,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"Let's go 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀!  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Let's go 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀!  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",23,2/17/2026 21:06,N/A,https://www.facebook.com/reel/2750432401974317/,0,0,Videos,,,,,Lifetime,95,75,11,7,4,0,3,3,,0,466.808,5.692,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"Hands up 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! 🤩

#JuankadaShann #Shanshines #Followme #TagAFriend","Hands up 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! 🤩

#JuankadaShann #Shanshines #Followme #TagAFriend",24,2/18/2026 0:30,mixed,https://www.facebook.com/reel/1417980169319516/,1,0,Videos,,,,,Lifetime,164,120,16,10,5,1,11,11,,0,1006.041,7.921,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"𝗣𝗹𝗮𝘆𝗳𝘂𝗹 & 𝗖𝗵𝗶𝗰 💛

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/18/2026 4:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0UYbFPWes2epGbXJ7cvefJTE11ikS1qM54xX1XAM75meegLr9mq78U3trNa31fNnPl,0,0,Photos,,,,,Lifetime,108,49,10,6,4,0,9,6,3,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Your host that bring JOY!  🥰

#JuankadaShann #Shanshines #Followme #TagAFriend","Your host that bring JOY!  🥰

#JuankadaShann #Shanshines #Followme #TagAFriend",13,2/18/2026 20:20,N/A,https://www.facebook.com/reel/1541925700201476/,1,0,Videos,,,,,Lifetime,127,102,14,10,4,0,6,6,,0,567.747,5.621,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,"Caught in my own moment 📸

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/19/2026 0:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0kSsUcH2gx3a3WQBfwibku9HnmNQAnXQkDZKvtKynT1FNRWmTpiCzMVvVq8pTkv9wl,0,0,Photos,,,,,Lifetime,99,44,7,5,2,0,6,4,2,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Confidence captured in one shot ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/19/2026 4:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02a6S33YxXVySyjxPLJYwkKDfECPSLkn9pQFCKDyMHEbx45tCYfTxQGsbJVKqh8okfl,0,0,Photos,,,,,Lifetime,116,50,9,7,2,0,7,4,3,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Simple but makes a statement 😉

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/19/2026 15:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02Hyp517wGWfoSv8jeTgbEgsMWMeoj2HRBouA6sh8XJAYx3ZGn5hpk4o1gKJzEtTnLl,0,0,Photos,,,,,Lifetime,106,53,6,4,2,0,4,4,,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"A little pose goes a long way 😉

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/19/2026 16:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid033kcu4YG2KeJW1neEjCQy2qsoxBhGgcL33H8mQrnTuqbidYmchrrU8yDPsTfZeHtkl,0,0,Photos,,,,,Lifetime,117,55,9,7,2,0,3,3,,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Here'r the energy Shanshines! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Here'r the energy Shanshines! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",36,2/19/2026 20:30,N/A,https://www.facebook.com/reel/2174084376737033/,1,0,Videos,,,,,Lifetime,535,191,32,20,10,2,9,9,,0,5488.796,12.945,0,0,0,,
1.22117E+17,6.15845E+13,Juankada Shann,See you tomorrow my #Shanshines😘,,0,2/19/2026 22:42,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02knkEowVWUk3rdEzUmdAFjRrWNNbQ7WSiL8BFXgMmsPevAqxyt4KfJ5rhXsrwEjBkl,0,1,Photos,,,,,Lifetime,64,39,1,1,0,0,1,1,,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Mood: effortlessly present. ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/20/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02hRoh4wehW3hULEfqRMYX1NQ7hhc3WRJnrzZ9hp6U17PWyPGS8NuFPdGJXiuNaZVTl,0,0,Photos,,,,,Lifetime,101,50,12,7,5,0,9,7,2,0,,,,,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Mood: effortlessly present. ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/20/2026 20:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0cp8fHRhFVuRwj8K4M8drxm3csvnBcohVDXLTXZRpYWNSuCS6D28jKYACrx3J8cP7l,0,0,Photos,,,,,Lifetime,50,29,5,4,1,0,4,3,1,0,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Malapit na araw ng puso!! ❤️❤️❤️  #juankadahosttanya
#juan365 #happyhearts 
#followerseveryonehighlights #Juan365ColorGame",,0,1/31/2026 21:19,N/A,https://www.facebook.com/photo.php?fbid=122104621887231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,161,77,20,19,1,0,6,3,3,0,,,,,,,1
1.22109E+17,6.1587E+13,Juankada Tanya,"Black and white, never out of style.🖤🤍

#juankadatanya #fypviral #blackandwhite",,0,2/20/2026 22:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0LgCgeZchNYAhLNB6kHty3icEmM5xELCpGNPGgxcuEFdnfxW5dZU8cdjUPo8opsmPl&id=61586950821026,0,0,Photos,,,,,Lifetime,34,19,9,8,1,0,1,1,,0,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Nagising na ba ang lahat?😂😂. 
Happy Saturday juankadas!! #juankadatanya #fbreelsvideo #fypシ #fbreels #trendingpost","Nagising na ba ang lahat?😂😂. 
Happy Saturday juankadas!! #juankadatanya #fbreelsvideo #fypシ #fbreels #trendingpost",16,2/20/2026 19:47,N/A,https://www.facebook.com/reel/685185011286994/,0,0,Videos,,,,,Lifetime,159,133,14,9,4,1,6,6,,0,772.572,6.035,0,0,0,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Join na sa Juan365 Color Game LIVE!✨
Baka ikaw na ang swerteng makakakuha ng Jackpot prize! 🤑

Drop your lucky color👇

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followers","Join na sa Juan365 Color Game LIVE!✨
Baka ikaw na ang swerteng makakakuha ng Jackpot prize! 🤑

Drop your lucky color👇

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followers",16,2/20/2026 1:00,uploaded,https://www.facebook.com/reel/1410401800092686/,1,0,Videos,,,,,Lifetime,87,56,10,8,1,1,7,7,,0,688.837,10.763,0,0,0,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Sana di sya bumukas no?!😂😂 happy friday juankadas! 

#juankadatanya #fypageシ #Juan365 #followerseveryonehighlights #trendingpost",,0,2/19/2026 20:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02o1HYwFB9L8TWvLVKmtsPQ9FZkwd2ukpXWV6PD8FiFZxE89u4q9YncQZPc4UH9o6rl&id=61586950821026,0,0,Photos,,,,,Lifetime,145,72,12,11,1,0,7,4,3,0,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Lumalamig ang gabi 😂😂 
#juankadatanya #fypageシ #Juan365 #fbreels #fypシ #trendingpost","Lumalamig ang gabi 😂😂 
#juankadatanya #fypageシ #Juan365 #fbreels #fypシ #trendingpost",16,2/19/2026 1:28,N/A,https://www.facebook.com/reel/897486043199473/,0,0,Videos,,,,,Lifetime,257,149,20,14,5,1,6,6,,0,1218.335,6.091,0,0,0,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Red-dy or not, here I come!! Let’s playjuan365colorgame! 

#juankadatanya #followerseveryonehighlights #Juan365 #trendingpost #fypageシ",,0,2/18/2026 23:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0339fxZgk9FAch6UfmcbjJxH2FeXFzEJsSXS9Qq2U4rAm3Yw6AkVXfw8TPSKudV9Bkl&id=61586950821026,0,0,Photos,,,,,Lifetime,178,89,18,16,2,0,6,4,2,0,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",15,2/18/2026 5:30,N/A,https://www.facebook.com/reel/5166938230198418/,1,0,Videos,,,,,Lifetime,910,749,36,35,1,0,6,6,,0,4860.602,6.586,0,0,0,,
1.22109E+17,6.1587E+13,Juankada Tanya,"With the gang😎…  

#juankadatanya #Juan365 #fyppage #trendingpost #followerseveryonehighlights",,0,2/17/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ixp447m281HkFU8NMNHNM9ePTtjLTZJc71LyhKWsgD1NEdVDNZ8f7fmQdQun7Rkql&id=61586950821026,0,0,Photos,,,,,Lifetime,623,280,38,36,1,1,47,16,31,0,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",9,2/17/2026 1:30,mixed,https://www.facebook.com/reel/1268966958480709/,1,0,Videos,,,,,Lifetime,206,184,19,16,3,0,4,4,,0,613.1,4.06,0,0,0,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Kung Hei Fat Choi 🎆  

#Juan365 #trendingpost #juankadatanya #followerseveryonehighlights #fyppage",,0,2/17/2026 0:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NPapSE4i2X3sV7GFk8bo7yhXfAYCJZ6BdKnFhU85ChVngJi5QhU7Ro1m1iz2Lgcml&id=61586950821026,0,0,Photos,,,,,Lifetime,160,76,19,16,3,0,3,1,2,0,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Looking for the right one 🫣

#juankadatanya #Juan365 #fypPage #followerseveryonehighlights",,0,2/16/2026 1:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RfptNpGqyWfhasR3jqHtZ5a3Ax3Q3gcYscoh42HYsvrL9fs3g87cHfLoU8i2Sqmal&id=61586950821026,0,0,Photos,,,,,Lifetime,135,60,12,11,1,0,8,4,4,0,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,12,2/15/2026 21:29,N/A,https://www.facebook.com/reel/1217960087090782/,0,0,Videos,,,,,Lifetime,1066,823,34,30,3,1,6,6,,0,5464.952,6.267,0,0,0,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Smiling because I can😊🫰

#JuankadaTanya #Juan365 #fyppage #followerseveryonehighlights",,0,2/15/2026 1:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid04vSaA5PVYRHzMgpJVe893qXUFAuVVixW1nQ1uvRdjfqwZYx8ekTKMfKLJ5sKxkV7l&id=61586950821026,0,0,Photos,,,,,Lifetime,129,63,11,10,1,0,7,1,6,0,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/15/2026 1:10,N/A,https://www.facebook.com/reel/2291170454711829/,1,0,Videos,,,,,Lifetime,230,208,16,15,1,0,5,5,,0,1062.214,4.986,0,0,0,,
1.22108E+17,6.1587E+13,Juankada Tanya,Ako na susundo sayo. ikaw bahala sa date mo ba ako? 🤭😍 happy valentines day!! Juankadas!! #juankadatanya #fypageシ #fypシ #trendingpost #valentines,,0,2/13/2026 21:55,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kJa45e2iYwQcMMvnK7GVMYscwGEwQun42j5L7LZNCdSg9zZ8pyAk9s7yRjoSUymyl&id=61586950821026,0,0,Photos,,,,,Lifetime,168,70,13,10,2,1,8,5,3,0,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ","Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ",10,2/13/2026 21:51,N/A,https://www.facebook.com/reel/1264711412437732/,0,0,Videos,,,,,Lifetime,127,63,9,7,2,0,5,5,,0,777.879,11.967,0,0,0,,
