Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.2211E+17,6.15845E+13,Juankada Shann,Give ma give and its giving mothering naman talaga ang sisteret ko🥰😘💗🌈,,0,1/5/2026 20:12,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02LxMcZsGGPGfdhe22QoFeJ1dRi7M4NyJnS893xVCGMMGmPWXX4Jxs4oPmBbq2pcZCl,0,1,Text,,,,,Lifetime,52,38,2,2,0,0,3,,3,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"Basta kami ang kasama, asahan ang 𝐀𝐋𝐋 𝐈𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! 🔥
Join na sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 at sabay-sabay tayo sa kulitan! 

Leave a ♥️ at comment 💬!

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #GoodTimesPH","Basta kami ang kasama, asahan ang 𝐀𝐋𝐋 𝐈𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! 🔥
Join na sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 at sabay-sabay tayo sa kulitan! 

Leave a ♥️ at comment 💬!

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #GoodTimesPH",20,1/5/2026 20:00,uploaded,https://www.facebook.com/reel/855313047353596/,1,0,Videos,,,,,Lifetime,160,96,13,10,3,0,6,,6,,0,1223.434,10.28,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐏𝐚𝐫𝐚𝐧𝐠… 🤭💖

Drop a ♥️ at comment para hindi ka ma-panis! 😆

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #Juan365Live #GoodVibesOnly #HitTheHeart #JoinTheFun","𝐏𝐚𝐫𝐚𝐧𝐠… 🤭💖

Drop a ♥️ at comment para hindi ka ma-panis! 😆

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #Juan365Live #GoodVibesOnly #HitTheHeart #JoinTheFun",15,1/5/2026 18:40,N/A,https://www.facebook.com/reel/4437328803179656/,0,0,Videos,,,,,Lifetime,262,183,12,12,0,0,8,,8,,0,1581.279,8.278,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐈𝐤𝐚𝐰 𝐧𝐚 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐧𝐚𝐡𝐮𝐡𝐮𝐥𝐢!! Shanshines join na sa Juan365 Color Game LIVE!

Comment at leave a ♥️ para same tayo sa kulitan! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor","𝐈𝐤𝐚𝐰 𝐧𝐚 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐧𝐚𝐡𝐮𝐡𝐮𝐥𝐢!! Shanshines join na sa Juan365 Color Game LIVE!

Comment at leave a ♥️ para same tayo sa kulitan! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor",37,1/4/2026 23:00,mixed,https://www.facebook.com/reel/818402557919334/,1,0,Videos,,,,,Lifetime,218,58,22,14,6,2,8,,8,,0,2520.974,16.057,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐉𝐚𝐜𝐤𝐩𝐨𝐭 𝐨 𝐣𝐚𝐜𝐤𝐩𝐨𝐭!? Huwag palampasin ang saya sa Juan365 Color Game LIVE!

Leave a ♥️ at comment 💬 para sure, sama tayo sa kulitan! 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor","𝐉𝐚𝐜𝐤𝐩𝐨𝐭 𝐨 𝐣𝐚𝐜𝐤𝐩𝐨𝐭!? Huwag palampasin ang saya sa Juan365 Color Game LIVE!

Leave a ♥️ at comment 💬 para sure, sama tayo sa kulitan! 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor",45,1/4/2026 20:00,mixed,https://www.facebook.com/reel/835843842615651/,1,0,Videos,,,,,Lifetime,68,48,11,11,0,0,6,,6,,0,682.408,12.185,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,Yung ang oa talaga ng reaction🤣 pero kung gusto niyo din mag karoon ng jackpot price at more more surprise download now JUAN365 and lets play Colorgame🥰🌈✨💗😘 #juankadashann #AllInJuanSaSaya #Juan365Studios #colorgamelive #Juan365 #Shanshines,,0,1/4/2026 5:32,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02rEuEmCJ9A6ZcSJS6xBf3tZ2R2j2vwND3XRr5kzoBRpxjkpDy3t4ppkRo3D8xbMHwl,0,1,Text,,,,,Lifetime,56,45,6,5,1,0,3,,3,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"Spin 𝐖𝐢𝐧 here sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 Color Game LIVE! 🎉

Join na, comment live, at subukan ang iyong swerte!
Huwag palampasin ang saya, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive #SpinWin","Spin 𝐖𝐢𝐧 here sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 Color Game LIVE! 🎉

Join na, comment live, at subukan ang iyong swerte!
Huwag palampasin ang saya, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive #SpinWin",11,1/4/2026 5:01,mixed,https://www.facebook.com/reel/4201226623525432/,1,0,Videos,,,,,Lifetime,99,49,4,4,0,0,3,,3,,0,438.786,7.437,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Hanap niyo ba ang 𝐮𝐥𝐭𝐢𝐦𝐚𝐭𝐞 𝐟𝐮𝐧? 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐧𝐚! 🎨

Comment your color at sama-sama tayong magkulitan! 💖

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes","Hanap niyo ba ang 𝐮𝐥𝐭𝐢𝐦𝐚𝐭𝐞 𝐟𝐮𝐧? 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐧𝐚! 🎨

Comment your color at sama-sama tayong magkulitan! 💖

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes",14,1/4/2026 0:00,N/A,https://www.facebook.com/reel/908941378371038/,1,0,Videos,,,,,Lifetime,121,93,14,10,4,0,3,,3,,0,460.323,4.557,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,Iba talaga pag si JuanKada Star ang kasama kaya kung gusto niyo ng more good vibes at gusto niyo makipag tawanan saamin at pumaldo TARA NA! Sa COLORGAME SA JUAN365😘✨🤗🌈💗,,0,1/3/2026 20:16,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid025SMasgVZhBzrQMWa6ZVidDzZe3D3oTFGxXMHvNXu8DrmDQ9z2KrguAzEeLCjkQXpl,0,1,Photos,,,,,Lifetime,100,54,4,3,0,1,7,4,3,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive","𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive",18,1/3/2026 20:01,N/A,https://www.facebook.com/reel/1528114145178622/,1,0,Videos,,,,,Lifetime,192,134,11,8,3,0,5,,5,,0,1243.808,8.519,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Wearing the lucky color of the year 🤍

Hit ♥️ and comment 💬 if you agree  he’s really lucky! ✨

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes #LuckyColor #GoodVibesOnly","Wearing the lucky color of the year 🤍

Hit ♥️ and comment 💬 if you agree  he’s really lucky! ✨

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes #LuckyColor #GoodVibesOnly",11,1/3/2026 11:01,N/A,https://www.facebook.com/reel/1429766185451079/,1,0,Videos,,,,,Lifetime,147,108,12,8,2,2,1,,1,,0,600.425,4.962,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive","𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive",18,1/3/2026 8:52,N/A,https://www.facebook.com/reel/793402133772752/,1,0,Videos,,,,,Lifetime,142,110,6,6,0,0,2,,2,,0,674.697,5.576,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Hi Shanshines! ✨ Start your day with love, smiles, at good vibes! 💖

Drop a ❤️ at comment 💬 kung kasama ka!

#ShanshineVibes #Juan365Moments #GoodVibesOnly #PositiveEnergy #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Hi Shanshines! ✨ Start your day with love, smiles, at good vibes! 💖

Drop a ❤️ at comment 💬 kung kasama ka!

#ShanshineVibes #Juan365Moments #GoodVibesOnly #PositiveEnergy #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",13,1/3/2026 4:01,mixed,https://www.facebook.com/reel/925193696527301/,1,0,Videos,,,,,Lifetime,82,66,8,6,1,1,4,,4,,0,299.161,4.335,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Ako lang ba to o kilig na rin kayo? 😳💖𝐖𝐢𝐭𝐡 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐉𝐚𝐦𝐞𝐬 𝐑𝐞𝐢𝐝!🔥 

Comment ❤️ kung ready ka sa saya! sa Color game live in Juan365!

#JamesReidVibes #JuankadaLive #ShanshineEnergy #KiligMode #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,1/3/2026 1:56,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0NcMRXEaKrWiw3wZEZe8wfXcyTk4mtZ9WVJhs5EiphaV3PGZ4DJxNUrpLEyjBzx6zl,0,0,Photos,,,,,Lifetime,276,120,19,12,4,3,27,6,21,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"A day, 4 captures, at walang kupas na good vibes ✨📸

Swipe through and feel the energy sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐥𝐢𝐯𝐞!💖

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #PhotoDumpAesthetic #ShanshineMoments #Juan365Live #GoodVibesPH",,0,1/2/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0bXXwZY4GU9TbL2xJ78HfbjM1esLVc1R65mFjhj2mnmbJuiCZ82hVP9hsNQ8f8kBNl,0,0,Photos,,,,,Lifetime,165,63,17,15,2,0,2,1,1,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,Juankada Shann updated their cover photo.,,0,1/2/2026 18:43,N/A,https://www.facebook.com/photo.php?fbid=122109845013149417&set=a.122099315145149417&type=3,0,0,Photos,,,,,Lifetime,0,0,1,1,0,0,0,,,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"EP 1 : 𝗗𝗮𝘆 𝗶𝗻 𝘁𝗵𝗲 𝗹𝗶𝗳𝗲 𝗼𝗳 𝘆𝗼𝘂𝗿 𝗝𝘂𝗮𝗻𝗸𝗮𝗱𝗮 𝗵𝗼𝘀𝘁, 𝗦𝗵𝗮𝗻𝗻 🎥✨

Simula pa lang ito! let’s connect, Juankada Family & Shanshines! 💖
Drop a ❤️ kung excited ka sa series!

#DayInTheLife #JuankadaHost #ShannVibes #Shanshines #JuankadaFamily
#Juan365 #SeriesLaunch #GoodVibesOnly","EP 1 : 𝗗𝗮𝘆 𝗶𝗻 𝘁𝗵𝗲 𝗹𝗶𝗳𝗲 𝗼𝗳 𝘆𝗼𝘂𝗿 𝗝𝘂𝗮𝗻𝗸𝗮𝗱𝗮 𝗵𝗼𝘀𝘁, 𝗦𝗵𝗮𝗻𝗻 🎥✨

Simula pa lang ito! let’s connect, Juankada Family & Shanshines! 💖
Drop a ❤️ kung excited ka sa series!

#DayInTheLife #JuankadaHost #ShannVibes #Shanshines #JuankadaFamily
#Juan365 #SeriesLaunch #GoodVibesOnly",223,1/2/2026 18:00,N/A,https://www.facebook.com/reel/1032106505782973/,1,0,Videos,,,,,Lifetime,370,258,30,21,8,1,53,,53,,0,11131.172,38.251,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,"Say you love me, cause I love... 🤭❤️

Follow me para laging kang swertehin ✨

#LoveVibes #GoodLuckCharm #FlirtyMood #FollowForGoodVibes #ForYou #TrendingReels #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Say you love me, cause I love... 🤭❤️

Follow me para laging kang swertehin ✨

#LoveVibes #GoodLuckCharm #FlirtyMood #FollowForGoodVibes #ForYou #TrendingReels #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",15,12/31/2025 0:03,N/A,https://www.facebook.com/reel/1205955744334859/,0,0,Videos,,,,,Lifetime,81,52,5,5,0,0,3,,3,,0,479.45,8.126,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Shanshines! Samahan niyo kami ni 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐨𝐢𝐬𝐚
sa pagbibigay ng saya dito lang sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱!🥰

Huwag palampasin ang kulitan, good vibes, at surprises.
 comment 💖 kung excited ka at share sa tropa para sama-sama tayo!

#Juan365Live #ShanshineVibes #GoodVibesOnly #FunTimesPH #Juan365Moments #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,1/2/2026 7:31,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02g8DzLTrqxU54Nme6N7pUVvuGFEAwtivBkGoA1cHMRywTQZvQXKNRv5GBf5csfmmgl,0,0,Photos,,,,,Lifetime,118,50,3,2,1,0,10,4,6,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,Grabe talaga si juankada sabbie jusme for more tawanan and saya donwload now juan 365 and catch us on color game🥰🤗💗🌈✨,,0,1/2/2026 0:03,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0Sa2EzgRU4Cgx4JU2exTT9erekXLrsQemK1DwUnp6iTiy1PqYX7ZgxeHzvkJT9YMGl,0,1,Text,,,,,Lifetime,48,42,0,0,0,0,8,,8,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,,,0,1/1/2026 23:59,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02yNoobJjygMeCvUMPB4XcJUQ4EwSnnGTMSE8hNDBTVe5YGrgvu9wnkdGms9ZwUwo9l,0,1,Photos,,,,,Lifetime,89,42,0,0,0,0,5,3,1,1,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝙎𝙝𝙖𝙣𝙨𝙝𝙞𝙣𝙚𝙨! 🌟 Sama-sama tayo sa Juan365 kasama ang aming energy queen, Criselda Alvarez! 😘💖

Color Game LIVE na pick your color, feel the vibe!
Follow me for more Shanshine magic! ✨❤️

#Juan365Live #ColorGameVibes #ShanshineEnergy #LuckyColor #GoodVibesOnly #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,1/1/2026 18:51,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid03GSKyEBaiU5BMmESGRMnYrniaA1LLKu6rxyHZrHyHnkHmzfktNDSJapidG4wsjusl,0,0,Photos,,,,,Lifetime,1807,749,71,55,0,16,71,40,31,,0,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😆

Tuloy-tuloy ang saya sa Juan365 Color Game LIVE! 🎨💛
Wag na magpahuli  follow me para updated ka sa kulitan at good vibes! 💖✨

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365Live #ColorGameVibes #ShanshineEnergy #GoodVibesOnly #LuckyColor #FunTimesPH","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😆

Tuloy-tuloy ang saya sa Juan365 Color Game LIVE! 🎨💛
Wag na magpahuli  follow me para updated ka sa kulitan at good vibes! 💖✨

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365Live #ColorGameVibes #ShanshineEnergy #GoodVibesOnly #LuckyColor #FunTimesPH",17,1/1/2026 3:11,N/A,https://www.facebook.com/reel/2255762268282446/,0,0,Videos,,,,,Lifetime,132,108,5,5,0,0,3,,3,,0,576.82,4.888,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,🥳🎉🌈💗 happy birthday sa juankada naming kikay,,0,12/31/2025 23:20,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02EuMZfjBiStm7mHbqepw7aStqw6pBHTjEB9VZAUyoHioFvmNL2N4oYhPcyPoDEpp4l,0,1,Photos,,,,,Lifetime,66,37,2,1,1,0,7,,7,,0,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,"𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀, 𝘁𝘂𝗹𝗼𝘆-𝘁𝘂𝗹𝗼𝘆 𝗮𝗻𝗴 𝘀𝗮𝘆𝗮 𝘀𝗮 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😆✨

Huwag palampasin join na rin kayo sa Color Game LIVE at subukan ang iyong swerte! 🎨💙💛

#Juan365Live #ColorGameLive #ShanshineVibes #GoodVibesOnly #LuckyColor #FunTimes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀, 𝘁𝘂𝗹𝗼𝘆-𝘁𝘂𝗹𝗼𝘆 𝗮𝗻𝗴 𝘀𝗮𝘆𝗮 𝘀𝗮 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😆✨

Huwag palampasin join na rin kayo sa Color Game LIVE at subukan ang iyong swerte! 🎨💙💛

#Juan365Live #ColorGameLive #ShanshineVibes #GoodVibesOnly #LuckyColor #FunTimes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",23,12/31/2025 22:59,N/A,https://www.facebook.com/reel/1284047153532702/,0,0,Videos,,,,,Lifetime,396,139,15,13,1,1,5,,5,,0,3630.105,12.06,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,"𝘾𝙧𝙪𝙨𝙝, 𝙖𝙣𝙤 𝙣𝙖!! Hintay pa ba o aamin na? 😏

Top ❤️ at i-share ang post na ‘to para gumalaw na rin siya!
At syempre, follow me para updated ka sa mga kilig moments! ✨

#CrushAlert #KiligMoments #ShanshineVibes #CommentBait #TrendingPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝘾𝙧𝙪𝙨𝙝, 𝙖𝙣𝙤 𝙣𝙖!! Hintay pa ba o aamin na? 😏

Top ❤️ at i-share ang post na ‘to para gumalaw na rin siya!
At syempre, follow me para updated ka sa mga kilig moments! ✨

#CrushAlert #KiligMoments #ShanshineVibes #CommentBait #TrendingPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",43,12/31/2025 19:09,N/A,https://www.facebook.com/reel/1331843085379214/,0,0,Videos,,,,,Lifetime,86,76,4,4,0,0,1,,1,,0,621.709,7.97,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,,,0,12/31/2025 16:23,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02MQ8UuhP5UrhyeKavW5eAYjEbAoCvCu5bb3kVk5EgEmwmhjx27Gn9ozpcCHyCce3Yl,0,1,Videos,,,,,Lifetime,27,30,1,1,0,0,0,,,,0,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,,,0,12/31/2025 16:23,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid031u3FjSh6vbwybVsbSCQxFAJ7Wz1jGZpoTDzQ8XRyQopdeV7fDZUUEgjttedSKg7ml,0,1,Text,,,,,Lifetime,16,25,0,0,0,0,0,,,,0,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,"Shanshines, ready na ba kayo? 🎉
Tara na sa Juan365 Color Game Live walang humpay tawanan at kulitan!✨

👉 Watch, join, at comment live. Kita-kits! 🧡💙

#Juan365PH #Shanshines #ColorGameLive #AllInJuan #LiveVibes #Kulitan #TrendingNow #GoodVibes",,0,12/31/2025 14:07,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0SpezrbvAcppabT8gBFLPBKZPMFvKBuWhsZjrtL8ktQGpnLGMje1Dg9cB1TEqyiH1l,0,0,Photos,,,,,Lifetime,73,31,2,2,0,0,2,2,,,0,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,"I’m thinking about you, Shanshines! 🤭💫

Miss niyo na ba ang saya? Tara na mag Color Game Live sa Juan365! 🔥
Hit ❤️, join now, and let’s play!

#Shanshines #Juan365 #ColorGameLive #JuankadaVibes #ALLINJUANLIVE #Juan365Moments  #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann","I’m thinking about you, Shanshines! 🤭💫

Miss niyo na ba ang saya? Tara na mag Color Game Live sa Juan365! 🔥
Hit ❤️, join now, and let’s play!

#Shanshines #Juan365 #ColorGameLive #JuankadaVibes #ALLINJUANLIVE #Juan365Moments  #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann",16,12/31/2025 3:04,N/A,https://www.facebook.com/reel/1071307048424453/,0,0,Videos,,,,,Lifetime,61,50,8,8,0,0,0,,,,0,311.123,5.983,0,0,0,,
1.22093E+17,6.1587E+13,Juankada Tanya,Juankada Tanya added a new photo.,,0,1/17/2026 19:14,N/A,https://www.facebook.com/photo.php?fbid=122093304687231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,211,99,16,13,3,0,0,,,,0,,,,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Baby you’re the one 😜🤪…,#juankadatanya #fbreels #fbreelsvideo #followerseveryonehighlights,16,2/5/2026 7:48,N/A,https://www.facebook.com/reel/818716471184806/,0,0,Videos,,,,,Lifetime,148,98,13,11,2,0,7,,7,,0,800.713,7.149,0,0,0,,
1.22106E+17,6.1587E+13,Juankada Tanya,"Serious suit, serious success… #juankadatanya #followers #fypageシ #trendingpost #Juan365",,0,2/5/2026 7:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ScCvejWxdArzazJYdDURhxPkYbhXHWq1VuGAkzz5P3uCkbAZX1rtUE9fEWLquqX7l&id=61586950821026,0,0,Photos,,,,,Lifetime,100,37,4,3,1,0,4,3,1,,0,,,,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Looking good ba? Padaan lang 😜..,Good for you nga ba? 😜 padaan lang po 😊..  #juankadahosttanya #Juan365 #trendingpost #fbreels #fypageシ #followerseveryonehighlights,9,2/4/2026 8:07,N/A,https://www.facebook.com/reel/2051158615669443/,0,0,Videos,,,,,Lifetime,155,96,14,12,2,0,3,,3,,0,772.237,7.425,0,0,0,,
