Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Relate kaba 𝗰𝗵𝗼𝗼𝘇𝗲𝗿? 🤣,"Relate kaba 𝗰𝗵𝗼𝗼𝘇𝗲𝗿? 🤣

#KamustaKayo #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #RelateMuch",12,2/3/2026 20:01,N/A,https://www.facebook.com/reel/4350002811949160/,0,0,Videos,,,,,Lifetime,171,131,13,12,1,0,4,4,,,0,542.447,3.988,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗣𝗮𝗸-𝘆𝘂𝘁 𝘆𝗮𝗿𝗻? 😜,"𝗣𝗮𝗸-𝘆𝘂𝘁 𝘆𝗮𝗿𝗻? 😜

#PatolaMoments #KamustaKayo #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #RelateMuch #CuteVibes",7,2/3/2026 17:00,N/A,https://www.facebook.com/reel/908780975020509/,0,0,Videos,,,,,Lifetime,174,125,12,12,0,0,1,1,,,0,612.3,4.859,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Wednesday Groove! Choozers, Makisaya, makitawa at makipagkwentuhan na mula 6am to 2pm! See you ☺️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/3/2026 14:49,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02YrZvF5av5XFH7Rbk3EnBVQvByVcvefWnZujAtde9LufEnERdH5oFJKxTaQC7X434l,0,0,Photos,,,,,Lifetime,423,218,15,13,1,1,11,10,1,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗣𝗮𝘁𝗼𝗹𝗮 𝘆𝗮𝗿𝗻? 🤣,"𝗣𝗮𝘁𝗼𝗹𝗮 𝘆𝗮𝗿𝗻? 🤣

#PatolaMoments #KamustaKayo #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #RelateMuch",9,2/3/2026 3:00,N/A,https://www.facebook.com/reel/1376627893785397/,0,0,Videos,,,,,Lifetime,539,366,19,16,2,1,5,5,,,0,2674.261,7.428,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Catch us today from 6am to 2pm! Don’t miss this chance 🥰,,0,2/2/2026 16:30,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02GLuTs7xK3Tp4UVgS1voQ4dKADKJQUrvGv6ACDNhLTmt4KkcMcqtXxssGUg9daXNxl,0,1,Text,,,,,Lifetime,93,53,10,9,1,0,4,4,,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Raining of Money? PLEASEE 🤣,"Raining in Manila? No! Raining of Money? YES! Colorgame Live na 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀! See you today from 6am to 2pm 🧡💙

#KamustaKayo #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",22,2/2/2026 16:00,N/A,https://www.facebook.com/reel/1225986478914365/,0,0,Videos,,,,,Lifetime,145,89,13,10,2,1,6,6,,,0,526.148,4.917,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Choozers, Simulan natin ang FEBibig kasama ang Team Morning Shift! ❤️ Kasama sina Juankada Jedi and Juankada Ligaya. Catch us today from 6am to 2pm.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/2/2026 15:11,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0WaRcX5FnBXpQsJoBwJXtcQPFqzv4AHhponu4F8BRzrEb5ForKBLGT3oMKHAtv6avl,0,0,Photos,,,,,Lifetime,680,320,23,16,4,3,30,17,13,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗝𝗼𝘆 𝗽𝗲𝗿𝗼 𝗺𝗮𝗹𝘂𝗻𝗴𝗸𝗼𝘁 𝗸𝗮 🤣,"𝗝𝗼𝘆 𝗽𝗲𝗿𝗼 𝗺𝗮𝗹𝘂𝗻𝗴𝗸𝗼𝘁 𝗸𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FeelsLang",8,2/2/2026 6:00,N/A,https://www.facebook.com/reel/1353862669819588/,0,0,Videos,,,,,Lifetime,138,90,13,13,0,0,0,,,,0,384.225,3.59,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Ganda ng 𝗯𝘂𝘄𝗮𝗻 ngayong gabi tapos 𝗯𝘂𝗸𝗮𝘀 ng 𝘂𝗺𝗮𝗴𝗮, magkikita na tayo choozers!

See you tom, 6am to 2pm! 🧡💙

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/2/2026 4:12,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0vm1ZswKKERiNouZBcR7MZSQeiMZe4H35toWiHoG7iW4UZ1kGWQW9E85C3TFnfbCDl,0,0,Photos,,,,,Lifetime,405,192,16,14,1,1,5,3,2,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Parang gusto ko na ng 𝗯𝗮𝗯𝘆? 𝗣𝗮𝗮𝗻𝗼? 🤣,"Parang gusto ko na ng 𝗯𝗮𝗯𝘆? 𝗣𝗮𝗮𝗻𝗼? 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",8,2/1/2026 6:00,N/A,https://www.facebook.com/reel/2140742686688818/,0,0,Videos,,,,,Lifetime,190,131,14,13,1,0,1,1,,,0,623.336,4.484,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Serving vibes mula sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱 ✨,"Serving vibes mula sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",11,2/1/2026 3:00,N/A,https://www.facebook.com/reel/902160548852504/,0,0,Videos,,,,,Lifetime,232,165,20,17,1,2,6,6,,,0,860.72,4.652,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"𝗝𝗮𝗻𝘂𝗮𝗿𝘆 𝗥𝗲𝗰𝗮𝗽 ✨

Thanks for this January Choozers! Let’s see each other this FEBibig-February! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝗝𝗮𝗻𝘂𝗮𝗿𝘆 𝗥𝗲𝗰𝗮𝗽 ✨

Thanks for this January Choozers! Let’s see each other this FEBibig-February! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",31,2/1/2026 0:38,N/A,https://www.facebook.com/reel/1226692248889079/,0,0,Videos,,,,,Lifetime,167,144,14,12,1,1,2,2,,,0,549.418,3.614,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Ang galing 😭😂,"Ang galing 😭😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",19,1/31/2026 23:03,N/A,https://www.facebook.com/reel/1579772926395900/,0,0,Videos,,,,,Lifetime,213,152,15,14,1,0,9,9,,,0,1003.117,5.699,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Juankada Alexchoozy updated his cover photo.,,0,1/31/2026 16:51,N/A,https://www.facebook.com/photo.php?fbid=122115011685144249&set=a.122095215045144249&type=3,0,0,Photos,,,,,Lifetime,0,0,14,12,1,1,0,,,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"𝐓𝐡𝐞 𝐊𝐈𝐍𝐆 𝐎𝐅 𝐓𝐀𝐋𝐊 𝐨𝐟 𝐭𝐡𝐞 𝐒𝐎𝐔𝐓𝐇.
Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘🥰",,0,1/31/2026 16:51,N/A,https://www.facebook.com/photo.php?fbid=122115011607144249&set=a.122095214151144249&type=3,0,0,Photos,,,,,Lifetime,228,107,25,21,2,2,11,8,3,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Miss kaba? 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","Miss kaba? 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/31/2026 5:47,N/A,https://www.facebook.com/reel/797599220021115/,0,0,Videos,,,,,Lifetime,446,330,20,17,3,0,6,6,,,0,2783.215,8.185,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,Colorgame Live only here at Juan365 Juan365 Studios 💙🧡 #Juan365 #Juan365Studios #ColorgameLive,,0,1/30/2026 22:19,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid08xh9vSu4Vz761S3qDnaNHV89vb5S2ex4fvYSvoqc9EHbPqR9pHQotf1FsdnUGe8bl,0,1,Photos,,,,,Lifetime,324,162,10,10,0,0,7,5,2,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"I love you, you love me 🎶. Di kami si Barney but we are the Team Mid Shift!

Catch us today from 2pm to 10pm 💜

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/30/2026 22:04,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02UYhJPNkZxzruKBdaYbVdpjSWFzutaG9QHtzJKCmmpBq78x6XMcHEFa6mdXSELUXwl,0,0,Photos,,,,,Lifetime,1071,424,36,27,4,5,47,17,30,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"𝗔𝗿𝗮𝘆 𝗸𝗼𝗼𝗼, 𝗣𝗔𝗞𝗔𝗞! 😂","𝗔𝗿𝗮𝘆 𝗸𝗼𝗼𝗼, 𝗣𝗔𝗞𝗔𝗞! 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #TawangTawa #PakakMoment",15,1/30/2026 16:00,N/A,https://www.facebook.com/reel/837341496007603/,0,0,Videos,,,,,Lifetime,249,181,18,15,3,0,12,12,,,0,1601.627,8.171,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗣𝗮𝗻𝗼 𝗻𝗴𝗮𝗻𝗶??? 🤣,"𝗣𝗮𝗻𝗼 𝗻𝗴𝗮𝗻𝗶??? 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuankadaZia",18,1/30/2026 5:00,N/A,https://www.facebook.com/reel/1103908081794382/,0,0,Videos,,,,,Lifetime,286,214,15,13,2,0,6,6,,,0,1802.828,8.385,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Kung hanap mo ang ALL IN sa 𝗦𝗔𝗬𝗔, dito lang yan sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #ColorGameLive","Kung hanap mo ang ALL IN sa 𝗦𝗔𝗬𝗔, dito lang yan sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #ColorGameLive",29,1/30/2026 2:18,N/A,https://www.facebook.com/reel/1963628991198902/,0,0,Videos,,,,,Lifetime,169,140,13,11,2,0,4,4,,,0,931.553,6.606,0,0,0,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Choozers, Catch us today Team Mid Shift from 2pm to 10pm.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/29/2026 22:30,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0xdM5cz1kBBtHx7R4AnoJmMbAphrMuUnTA4vRa5VjSutaP5dSXB1ZaJit7SRDsuFDl,0,0,Photos,,,,,Lifetime,431,196,12,10,0,2,14,1,13,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀, live na live ang saya sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱 𝗖𝗼𝗹𝗼𝗿 𝗚𝗮𝗺𝗲!🎨💙

Huwag palampasin, join na at makisaya! 😎✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuankadaZia #JuankadaStar",,0,1/29/2026 2:12,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid04zUgyDv9VeXr3cHNhe1Y6LADtraFGyBUH77BHqAmnivghZuSgV9gnv5394rNniXtl,0,0,Photos,,,,,Lifetime,473,212,12,12,0,0,13,5,8,,0,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗕𝗲𝗮𝘂𝘁𝘆 𝗰𝗵𝗲𝗰𝗸! 🫅,"𝗕𝗲𝗮𝘂𝘁𝘆 𝗰𝗵𝗲𝗰𝗸!

Magpaganda na mala-beauty queen! 👸 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #GlowCheck",41,1/28/2026 23:07,N/A,https://www.facebook.com/reel/1218134480418721/,0,0,Videos,,,,,Lifetime,277,138,26,23,1,2,18,18,,,0,1711.5,8.431,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,I’m almost over you…,"I’m almost over you…

Kantahan muna tayo Choozers! 🎶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",217,1/28/2026 3:00,N/A,https://www.facebook.com/reel/1225192972362289/,0,0,Videos,,,,,Lifetime,197,116,12,12,0,0,7,7,,,0,2580.793,15.092,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗕𝗮𝗴𝘂𝗶𝗼 𝘁𝗿𝗶𝗽! Fresh air, fun vibes, zero stress 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #ExploringBaguio",,0,1/27/2026 22:18,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02Xfz2QZyMDk8qHrVVRwzU3bBwQ1thjAsiWTGqNpNsNtwDHQvmQYPTorL3TykDgpThl,0,0,Photos,,,,,Lifetime,606,315,20,19,1,0,21,11,10,,0,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Serye: 𝗡𝘂𝗸 𝗻𝘂𝗸𝗮𝗻!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","Serye: 𝗡𝘂𝗸 𝗻𝘂𝗸𝗮𝗻!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",10,1/27/2026 3:01,mixed,https://www.facebook.com/reel/909549581431754/,1,0,Videos,,,,,Lifetime,168,98,14,11,2,1,5,5,,,0,1043.853,7.907,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗖𝗿𝗮𝘃𝗶𝗻𝗴𝘀 𝘀𝗮𝘁𝗶𝘀𝗳𝗶𝗲𝗱! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #FoodTrip","𝗖𝗿𝗮𝘃𝗶𝗻𝗴𝘀 𝘀𝗮𝘁𝗶𝘀𝗳𝗶𝗲𝗱! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #FoodTrip",69,1/26/2026 22:00,N/A,https://www.facebook.com/reel/1160513992626348/,1,0,Videos,,,,,Lifetime,168,112,18,15,3,0,6,6,,,0,1253.296,8.888,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",10,1/25/2026 20:00,mixed,https://www.facebook.com/reel/911292391343631/,1,0,Videos,,,,,Lifetime,219,134,17,14,3,0,5,5,,,0,806.439,5.169,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",60,1/25/2026 17:01,mixed,https://www.facebook.com/reel/1402182351388568/,1,0,Videos,,,,,Lifetime,198,135,13,12,1,0,9,9,,,0,1337.219,8.104,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Totoo lahat to 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀. 🥹🫶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RealFeels #Grateful #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","Totoo lahat to 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀. 🥹🫶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RealFeels #Grateful #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",23,1/25/2026 0:01,mixed,https://www.facebook.com/reel/1395259784874068/,1,0,Videos,,,,,Lifetime,223,174,10,10,0,0,4,4,,,0,917.357,4.704,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"When the 𝗺𝘂𝘀𝗶𝗰 is so 𝗴𝗼𝗼𝗱, pati 𝗺𝗼𝗼𝗱 mo sumasabay 💃

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MusicMood #JuankadaStar","When the 𝗺𝘂𝘀𝗶𝗰 is so 𝗴𝗼𝗼𝗱, pati 𝗺𝗼𝗼𝗱 mo sumasabay 💃

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MusicMood #JuankadaStar",15,1/24/2026 20:01,N/A,https://www.facebook.com/reel/1258044419523948/,1,0,Videos,,,,,Lifetime,403,231,32,23,7,2,16,16,,,0,2736.205,8.941,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗡𝗮𝗴-𝘁𝗮𝘁𝗮𝗻𝗼𝗻𝗴 𝗹𝗮𝗻𝗴 𝗻𝗮𝗺𝗮𝗻 😅

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #NagtatanongLang","𝗡𝗮𝗴-𝘁𝗮𝘁𝗮𝗻𝗼𝗻𝗴 𝗹𝗮𝗻𝗴 𝗻𝗮𝗺𝗮𝗻 😅

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #NagtatanongLang",21,1/24/2026 16:01,mixed,https://www.facebook.com/reel/1976099979956089/,1,0,Videos,,,,,Lifetime,265,160,20,17,3,0,20,20,,,0,2079.574,10.664,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"It’s SHOTurday Night choozers! Isama nyo kami sa mga table nyo at sa bonding nyo. Catch us tonight from 10pm to 5am.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/24/2026 7:00,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02rXcbFKXZkfNCShKcvHPTX2riZWxkespXdniTPeKQEwPk67ciVKFA4yhpLwiokcvZl,0,0,Photos,,,,,Lifetime,1174,440,29,24,2,3,79,25,54,,0,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗪𝗮𝗴 𝗺𝗼𝗻𝗴 𝗶𝗯𝗮𝗯𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch","𝗪𝗮𝗴 𝗺𝗼𝗻𝗴 𝗶𝗯𝗮𝗯𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch",15,1/24/2026 3:00,N/A,https://www.facebook.com/reel/1370346681786428/,0,0,Videos,,,,,Lifetime,107,130,17,14,3,0,9,9,,,0,1132.274,6.255,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 🥰

na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 🥰

na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",25,1/23/2026 23:00,mixed,https://www.facebook.com/reel/693156687096696/,1,0,Videos,,,,,Lifetime,199,121,13,10,3,0,5,5,,,0,945.727,6.181,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗲𝗮𝗺 𝗡𝗶𝗴𝗵𝘁 𝗦𝗵𝗶𝗳𝘁! 🌙

Gising ang saya 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuanakdaEvo #JuankadaStar #JuankadaZia #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","𝗧𝗲𝗮𝗺 𝗡𝗶𝗴𝗵𝘁 𝗦𝗵𝗶𝗳𝘁! 🌙

Gising ang saya 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuanakdaEvo #JuankadaStar #JuankadaZia #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,1/23/2026 20:00,N/A,https://www.facebook.com/reel/918687523843268/,1,0,Videos,,,,,Lifetime,338,222,16,13,3,0,11,11,,,0,2277.075,8.691,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Friyey Night!!! Namiss ko kayo choozers! Tara naaa! Samahan nyo ko from 10pm to 5am tonight! 🩷

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/23/2026 7:33,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02GkvxeUMdSqr8TZ9oRC6L1gjKvGXYAvTZEKZ9nz3CrF7kzZvHZ9ct9pyUQCgERWPvl,0,0,Photos,,,,,Lifetime,526,224,21,17,4,0,21,16,5,,0,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐏𝐮𝐥𝐥 𝐨𝐮𝐭! 😎✨

Ready na ba Choozers? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝐏𝐮𝐥𝐥 𝐨𝐮𝐭! 😎✨

Ready na ba Choozers? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/22/2026 22:50,N/A,https://www.facebook.com/reel/1723051505347090/,0,0,Videos,,,,,Lifetime,178,114,12,9,3,0,9,9,,,0,928.746,6.681,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐞𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐦𝐛𝐚𝐬𝐬𝐚𝐝𝐨𝐫? 𝐒𝐈𝐍𝐎? 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝐍𝐞𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐦𝐛𝐚𝐬𝐬𝐚𝐝𝐨𝐫? 𝐒𝐈𝐍𝐎? 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",17,1/21/2026 16:00,mixed,https://www.facebook.com/reel/2163825481116284/,1,0,Videos,,,,,Lifetime,212,101,27,20,6,1,15,15,,,0,1193.354,7.505,0,0,0,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐑𝐚𝐦𝐞𝐧 🍜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #RamenLovers #ComfortFood","𝐑𝐚𝐦𝐞𝐧 🍜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #RamenLovers #ComfortFood",92,1/21/2026 3:00,N/A,https://www.facebook.com/reel/910069678026234/,1,0,Videos,,,,,Lifetime,609,465,71,54,12,5,90,90,,,0,10774.698,21.899,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime","𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime",18,1/20/2026 20:01,mixed,https://www.facebook.com/reel/1621991325626322/,1,0,Videos,,,,,Lifetime,693,517,47,34,11,2,15,15,,,0,5442.118,10.134,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch","𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch",21,1/20/2026 16:00,mixed,https://www.facebook.com/reel/1573069753628555/,1,0,Videos,,,,,Lifetime,251,153,30,21,7,2,24,24,,,0,1867.171,10.792,0,0,0,,
