Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22115E+17,6.15845E+13,Juankada Shann,"Kapag hindi niyo na 𝗽𝗮𝗻𝘀𝗶𝗻 yon, ewan ko na lang! 💥

#JuankadaShann #Shanshines #Followme #TagAFriend #JuanadaZia","Kapag hindi niyo na 𝗽𝗮𝗻𝘀𝗶𝗻 yon, ewan ko na lang! 💥

#JuankadaShann #Shanshines #Followme #TagAFriend #JuanadaZia",11,2/1/2026 3:00,N/A,https://www.facebook.com/reel/1265259705497474/,1,0,Videos,,,,,Lifetime,78,55,6,5,1,0,2,,2,600.736,10.727,0,0,0,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗦𝗼𝗺𝗲 𝗽𝗵𝗼𝘁𝗼𝘀 𝗮𝗿𝗲𝗻’𝘁 𝗷𝘂𝘀𝘁 𝗽𝗶𝗰𝘁𝘂𝗿𝗲𝘀 🥹

#HeartfeltMoments #MemoriesForLife  #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,2/1/2026 0:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0iiC3r15JVrzXmGGsoZh8BFe1DofpTre88JEWN1PJZRbyDDao27S5H7J9DsAN6pygl,0,0,Photos,,,,,Lifetime,95,51,6,5,1,0,10,3,7,,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,Its FEB IBIG💗month kaya naman SHANSHINES✨ spread some good vibes and happiness this FEB IBIG🥰🌈💗 #JuankadaShann #Shanshines #Followme #LuckyVibes #GoodVibesOnly,,0,1/31/2026 20:51,N/A,https://www.facebook.com/photo.php?fbid=122114661465149417&set=a.122099315145149417&type=3,0,0,Photos,,,,,Lifetime,146,80,15,13,1,1,0,,,,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗠𝗮𝗶𝗻 𝗰𝗵𝗮𝗿𝗮𝗰𝘁𝗲𝗿 𝗲𝗻𝗲𝗿𝗴𝘆, 𝗰𝗮𝗽𝘁𝘂𝗿𝗲𝗱 𝗽𝗲𝗿𝗳𝗲𝗰𝘁𝗹𝘆 🎬

#MainCharacter #ConfidenceLook #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,1/31/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0vqwYdzazutfPMpQxXdrjMd1A5jycMUWPhM49HC17pwx4nXdLT9uCbMUusCk1e6ULl,0,0,Photos,,,,,Lifetime,104,50,7,7,0,0,7,2,5,,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,O TO THE M TO THE G! Hey SHANSHINES✨🌈💗🥰,,0,1/31/2026 18:15,N/A,https://www.facebook.com/photo.php?fbid=122114651685149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,138,72,17,15,1,1,4,,4,,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗖𝗿𝗮𝘇𝘆 𝗺𝗼𝗺𝗲𝗻𝘁𝘀. 𝗥𝗲𝗮𝗹 𝘀𝗺𝗶𝗹𝗲𝘀. 𝗨𝗻𝗳𝗼𝗿𝗴𝗲𝘁𝘁𝗮𝗯𝗹𝗲 𝗺𝗲𝗺𝗼𝗿𝗶𝗲𝘀 📸

#GoodTimes #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #Y2K",,0,1/31/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0RZHcVhST3yH3wbN7DYxuoLzb3A7yNzZM1WTt5aEW3rCF5LY9xj7vEddHbKye4L59l,0,0,Photos,,,,,Lifetime,96,47,5,5,0,0,0,,,,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Malapit na araw ng puso!! ❤️❤️❤️  #juankadahosttanya
#juan365 #happyhearts 
#followerseveryonehighlights #Juan365ColorGame",,0,1/31/2026 21:19,N/A,https://www.facebook.com/photo.php?fbid=122104621887231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,166,79,21,20,1,0,6,3,3,,,,,,1,,
1.22113E+17,6.1587E+13,Juankada Tanya,"✌️😅😜 mukang pera yarn syaaa!!  

#JuankadaTanya
#fbreels
#fypシ
#followers
#fbreelsvideo","✌️😅😜 mukang pera yarn syaaa!!  

#JuankadaTanya
#fbreels
#fypシ
#followers
#fbreelsvideo",8,3/14/2026 6:40,N/A,https://www.facebook.com/reel/1327701375929817/,0,0,Videos,,,,,Lifetime,60,30,4,4,0,0,0,,,278.552,7.958,0,0,0,,,
1.22113E+17,6.1587E+13,Juankada Tanya,"Saken mo na lang laan yan promise hindi sayang yan🥺🥰

#JuankadaTanya #fbreels #fbreelsvideo #fypシ","Saken mo na lang laan yan promise hindi sayang yan🥺🥰

#JuankadaTanya #fbreels #fbreelsvideo #fypシ",15,3/13/2026 6:28,N/A,https://www.facebook.com/reel/2191798394684920/,0,0,Videos,,,,,Lifetime,43,23,8,7,1,0,2,,2,169.038,5.634,0,0,0,,,
1.22113E+17,6.1587E+13,Juankada Tanya,"Summer readyy!! 

#JuankadaTanya
#fypシ
#followers
#trendingpost
#summeroutfits",,0,3/12/2026 21:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02iJ48mzNwty5KP7wBquXhVbk37cP9m9emk4qR6yJMz62YR6PkiFHFNuJGuBwpN8nQl&id=61586950821026,0,0,Photos,,,,,Lifetime,144,66,9,7,2,0,7,3,4,,,,,,,,
1.22113E+17,6.1587E+13,Juankada Tanya,"Sige na lahat na sayawin 🤪😜😅😅… 

#JuankadaTanya
#followers
#fbreels
#fypシ","Sige na lahat na sayawin 🤪😜😅😅… 

#JuankadaTanya
#followers
#fbreels
#fypシ",12,3/12/2026 6:19,N/A,https://www.facebook.com/reel/4522536574737522/,0,0,Videos,,,,,Lifetime,112,67,14,12,2,0,4,,4,503.461,6.624,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Squad goals! Geng geng🤙🤙..  

#JuankadaTanya
#fypviral
#followers
#trendingpost
#GengGeng",,0,3/12/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02UE36Tezw7z7LRfrt1314WjzDxmXS9UtkqYrbosNgRYjNhgyJ2A5bdmo2JL1pqpESl&id=61586950821026,0,0,Photos,,,,,Lifetime,184,101,4,3,1,0,4,1,3,,,,,,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"I wanna love you 🤪😊🤗…. 

#JuankadaTanya

#followers
#fbreels
#fypシ
#fypviral","I wanna love you 🤪😊🤗…. 

#JuankadaTanya

#followers
#fbreels
#fypシ
#fypviral",16,3/11/2026 21:40,N/A,https://www.facebook.com/reel/1215666240781209/,0,0,Videos,,,,,Lifetime,163,114,15,14,1,0,3,,3,921.423,7.43,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Serving skirt energy with my girls💅

#JuankadaTanya #fypviral #followers #skirtoutfit #trendingpost",,0,3/11/2026 5:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Qi9FfjSy8HJscjcFL9bXif8PVemPVYph5PNZXd8Mpdnt9it9zXn6VVZwKVrsoSVGl&id=61586950821026,0,0,Photos,,,,,Lifetime,279,150,15,11,4,0,12,5,7,,,,,,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Turn off your phone i'll use my👅🫣

#JuankadaTanya #fbreels #fbreelsvideo #fypシ","Turn off your phone i'll use my👅🫣

#JuankadaTanya #fbreels #fbreelsvideo #fypシ",11,3/10/2026 5:02,uploaded,https://www.facebook.com/reel/1626726601973840/,1,0,Videos,,,,,Lifetime,281,196,14,12,2,0,2,,2,1127.989,5.246,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Tamang pa cute lang, nag ganda mata pa talaga yan siya😂

#JuankadaTanya #fbreels #fbreelsvideo #fypシ","Tamang pa cute lang, nag ganda mata pa talaga yan siya😂

#JuankadaTanya #fbreels #fbreelsvideo #fypシ",15,3/10/2026 3:00,mixed,https://www.facebook.com/reel/1489617869385615/,1,0,Videos,,,,,Lifetime,90,60,10,8,2,0,3,,3,366.352,5.088,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"BEFORE PAYDAY VS AFTER PAYDAY😂✌️ 
Tamang tulaley talaga pag petsa de peligro e😂

#JuankadaTanya #fypviral #followers #trendingnow",,0,3/10/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0GXjXL7EtT1cWghNe5Qft4TM5QfHvh6VFqSwwyeJ6FeRqZNFTqApGiVQfuoiC8Rpql&id=61586950821026,0,0,Photos,,,,,Lifetime,164,84,11,10,1,0,5,3,2,,,,,,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Simple lang naman ah 😜 tara na mag jobeee🤗… 

#JuankadaTanya
#followers
#fbreels
#fbreelsvideo
#","Simple lang naman ah 😜 tara na mag jobeee🤗… 

#JuankadaTanya
#followers
#fbreels
#fbreelsvideo
#",22,3/9/2026 7:12,N/A,https://www.facebook.com/reel/26262729556656033/,0,0,Videos,,,,,Lifetime,409,319,16,15,1,0,3,,3,3246.717,9.868,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Pa isa nga lang ng sayaw na to para sayo😅🤗😜… 

#JuankadaTanya
#fypシ
#fbreels
#followers
#trendingpost","Pa isa nga lang ng sayaw na to para sayo😅🤗😜… 

#JuankadaTanya
#fypシ
#fbreels
#followers
#trendingpost",16,3/9/2026 3:00,N/A,https://www.facebook.com/reel/782349521163307/,0,0,Videos,,,,,Lifetime,352,77,35,32,2,1,2,,2,2051.842,7.861,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"When in doubt, wear black🖤

#JuankadaTanya #fypviral #followers #blackfit",,0,3/8/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid08xGkvaBngqsKcLfyMWuy8TNL1keuTyanQXnT36z8EbJF5wSLx7bbFzBDMAFrntKal&id=61586950821026,0,0,Photos,,,,,Lifetime,135,61,9,8,1,0,7,4,3,,,,,,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"😊😜… 

#JuankadaTanya
#followers
#fypシ
#trendingpost",,0,3/8/2026 6:24,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02yrEr8EF9A6F2AJuyoh32CZRsDZN6MCfEcGj1VN5fjDXCcAS1wyvhc7Fb1JEM7P2Fl&id=61586950821026,0,0,Photos,,,,,Lifetime,206,114,11,10,1,0,5,,5,,,,,,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Salsa muna tayo everyJuan 😅💃🏼

#JuankadaTanya #fbreels #fbreelsvideo #fypシ #salsa","Salsa muna tayo everyJuan 😅💃🏼

#JuankadaTanya #fbreels #fbreelsvideo #fypシ #salsa",15,3/8/2026 5:00,N/A,https://www.facebook.com/reel/1614608959581530/,0,0,Videos,,,,,Lifetime,107,51,12,8,4,0,2,,2,771.965,11.352,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Let’s do a summer outfit look with Juankada Drae!🌞👕

#JuankadaTanya #fypviral #followers #summeroutfit",,0,3/7/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02bXZ4ybrwLVRRQDtq7KZ6xejwo6P5d8R3DVu2jvHpg8azqLbFdGQL4AEkUNDxZdjNl&id=61586950821026,0,0,Photos,,,,,Lifetime,150,68,6,5,1,0,4,2,2,,,,,,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Can you make me happy?🥹 Hindi yung si Juankada Zia lang😑

#JuankadaTanya #fbreels #fbreelsvideo #fypシ","Can you make me happy?🥹 Hindi yung si @[100068698221421:2048:Juankada Zia] lang😑

#JuankadaTanya #fbreels #fbreelsvideo #fypシ",14,3/7/2026 6:00,N/A,https://www.facebook.com/reel/3471636376321228/,0,0,Videos,,,,,Lifetime,117,58,14,8,5,1,5,,5,629.511,7.584,0,0,0,,,
1.22112E+17,6.1587E+13,Juankada Tanya,"Another day, another work😂

Tara na at makisaya sa Juan365 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!🥳

Seeyou Juankada!🥰 10-6am live today!

#JuankadaTanya #fypviral #followers #colorgame",,0,3/7/2026 5:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0TvnMSrehsRxPcAyNnVJVymhaMaTKMcW2YReCJTWHH8dt7AEJSyho55oVNTWwEhCPl&id=61586950821026,0,0,Photos,,,,,Lifetime,109,46,4,4,0,0,5,3,2,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Cheki Cheki cheki!😋

#JuankadaTanya #fbreels #fbreelsvideo #fypシ #Dance","Cheki Cheki cheki!😋

#JuankadaTanya #fbreels #fbreelsvideo #fypシ #Dance",21,3/6/2026 4:31,N/A,https://www.facebook.com/reel/1439775641203654/,1,0,Videos,,,,,Lifetime,142,86,16,14,0,2,9,,9,901.491,8.752,0,0,0,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Hello Juankada!! Nasubukan niyo na ba ang 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄?👀
Tara na makisaya at maglaro ng 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 sa Juan365!🟢🔴🟡🔵⚪

Seeyou Juankada!🥰

#JuankadaTanya #fypviral #followers #colorgame",,0,3/6/2026 4:03,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0dtisFNi2oVDyPNmxQwC7TKQULpBcJB4GczKMJZpvup5wr4utgXV1qk8x4naZTys6l&id=61586950821026,0,0,Photos,,,,,Lifetime,157,63,12,11,1,0,7,3,4,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Bakit mo naman kasi pinadala yung ulam🥲 Hindi ka tuloy makakain😂

Tag mo yung tropa mong walang gana pag nasasaktan🫵😂

#JuankadaTanya #fbreels #fbreelsvideo #fypシ","Bakit mo naman kasi pinadala yung ulam🥲 Hindi ka tuloy makakain😂

Tag mo yung tropa mong walang gana pag nasasaktan🫵😂

#JuankadaTanya #fbreels #fbreelsvideo #fypシ",14,3/5/2026 3:45,mixed,https://www.facebook.com/reel/1311598951023749/,1,0,Videos,,,,,Lifetime,164,105,17,15,2,0,8,,8,794.11,6.252,0,0,0,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"GOOD MORNING!! 
You can't go wrong with a classic black fit.

#JuankadaTanya
#Juan365
#fyp
#trendingpost
#followers",,0,3/4/2026 15:24,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Pq9ATrM7jhTG7mFsKo1zHzkQeNSK8YJbprhR8vKiTjJU4FXgStnQBL73MLp6VoTRl&id=61586950821026,0,0,Photos,,,,,Lifetime,119,52,7,5,2,0,5,1,4,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,Good morning juankadas!!,,0,3/4/2026 15:03,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid023DHmHR6nf9cy4dTmz5sTdqfX41Py5HnES7SXeEcmptDrpPr9SJtajJmXevZfkAsul&id=61586950821026,0,0,Text,,,,,Lifetime,172,111,5,4,1,0,3,,3,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"PLAKADO ANG BANGS!!!😬

So you still thinking of me?🫣
Comment “❤️” if yes

#JuankadaTanya #fyp #Juan365 #followers #fbreels
#fbreelsvideo","PLAKADO ANG BANGS!!!😬

So you still thinking of me?🫣
Comment “❤️” if yes

#JuankadaTanya #fyp #Juan365 #followers #fbreels
#fbreelsvideo",12,3/4/2026 4:16,N/A,https://www.facebook.com/reel/907412435265605/,0,0,Videos,,,,,Lifetime,97,63,8,7,1,0,1,,1,295.585,3.838,0,0,0,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Queens come in threes 👑

#JuankadaTanya #fypシ #followers #TrioSquad",,0,3/4/2026 1:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0xG4rWQ9X3cj68GG4RHebGkDXVY6egGASWYUNAg4TcFg8aENinf7ApEXQCKkWNhH9l&id=61586950821026,0,0,Photos,,,,,Lifetime,198,84,8,7,1,0,12,7,5,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,Juankada Tanya updated their cover photo.,,0,3/2/2026 18:20,N/A,https://www.facebook.com/photo.php?fbid=122110747287231694&set=a.122095619073231694&type=3,0,0,Photos,,,,,Lifetime,0,0,5,5,0,0,0,,,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,Juankada Tanya updated their profile picture.,,0,3/2/2026 18:18,N/A,https://www.facebook.com/photo.php?fbid=122110746423231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,164,63,17,16,1,0,5,,5,,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"this time maayos na ung step ☺️😂✌️.. happy morning juankadas!!

#JuankadaTanya
#fypシ
#Juan365
#followers
#fbreels
#fbreelsvideo","this time maayos na ung step ☺️😂✌️.. happy morning juankadas!!

#JuankadaTanya
#fypシ
#Juan365
#followers
#fbreels
#fbreelsvideo",16,3/2/2026 16:39,N/A,https://www.facebook.com/reel/1657859155208903/,0,0,Videos,,,,,Lifetime,594,390,40,27,5,8,10,,10,3826.531,8.282,0,0,0,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Good morning JUANKADAS!! 
Live today! 6-2pm see yah!! 
#morningroutine
#JuankadaTanya
#fypシ
#Juan365
#trendingpost",,0,3/2/2026 14:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02NZRXbq15ew1HjeW1LAKD4hqkYWouQABApTAPfxRctQ64kLbFEsG8Bch8gMqqwfncl&id=61586950821026,0,0,Photos,,,,,Lifetime,345,192,8,7,1,0,9,3,6,,,,,,1,,
1.22111E+17,6.1587E+13,Juankada Tanya,"New look new hair😂🫣.. Goooood morning!! Tara let’s play na sa juan365COLOR GAME!! 6-2pm see yah!!
#JuankadaTanya
#fypシ
#Juan365
#followers
#morningroutine",,0,3/1/2026 14:57,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0U6HTBixCUYqg6zWHKYotN7WoQro4w74HdpBmmyuxhYiiKFvvAgMz47xtkyfRoNsal&id=61586950821026,0,0,Photos,,,,,Lifetime,232,92,12,10,2,0,5,3,2,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Iba rin talaga yung galaw ko dito e….   Galawgaw🤣 ✌️.. 

#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#fbreels
#followers","Iba rin talaga yung galaw ko dito e….   Galawgaw🤣 ✌️.. 

#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#fbreels
#followers",14,2/28/2026 20:45,N/A,https://www.facebook.com/reel/1252641899528338/,0,0,Videos,,,,,Lifetime,186,145,17,12,1,4,4,,4,992.887,6.619,0,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Grabe ang ganda ng morning!! X150 agad agad!! Happy sunday jaunkadas!! 6-2pm see yah! 
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#followers
#trendingpost",,0,2/28/2026 15:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02tPz6LnqeJETsSJH5JSFABmD6MS9CgTX9Ax4Vpne5gd9UM6DcouzPRMs8KS3p5nal&id=61586950821026,0,0,Photos,,,,,Lifetime,161,71,10,10,0,0,2,2,,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Sariling sikap sa step😂😊🤪… pag bigyan nyo na🫣☺️.  
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#fbreels
#whitedress
#followers","Sariling sikap sa step😂😊🤪… pag bigyan nyo na🫣☺️.  
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#fbreels
#whitedress
#followers",15,2/28/2026 4:37,N/A,https://www.facebook.com/reel/1982653609344038/,0,0,Videos,,,,,Lifetime,282,168,25,16,8,1,6,,6,1978.116,9.374,0,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"See u tomorrow morning shift juankadas!! Happy weekend🤗😊…. 
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#trendingpost
#followers",,0,2/27/2026 19:56,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid03vgUqT3Xwe4tnz7oyiKih3X8UNv9ELFSpRVf97k6TJWBDPkkbKtkTTTBZ4TU7FDQl&id=61586950821026,0,0,Photos,,,,,Lifetime,174,76,6,6,0,0,3,3,,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Alam mo na yon 🤭☺️☺️… 
#JuankadaTanya
#fbreels
#Juan365
#fbreelsvideo","Alam mo na yon 🤭☺️☺️… 
#JuankadaTanya
#fbreels
#Juan365
#fbreelsvideo",8,2/27/2026 4:06,N/A,https://www.facebook.com/reel/1463108505524574/,0,0,Videos,,,,,Lifetime,368,268,19,17,2,0,3,,3,1369.975,4.858,0,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Stay fresh, stay white. ✨🤍

#juankadatanya #fypviral #followers #WhiteDress",,0,2/26/2026 23:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02b76DECoRPBd8m32EsHfsWcoeg4Th2k9gS1cBH44deNoETGPQXYJeZGV6MpYN4BZdl&id=61586950821026,0,0,Photos,,,,,Lifetime,185,91,13,12,1,0,10,6,4,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Ako  nganiiii 🤭🤪 samahan ulit ako mamaya 2-10pm juankadas!! See yah!! 
#JuankadaTanya
#fbreels
#fypシ
#trendingpost 
#ColorGameWinner
#fbreelsvideo
#Juan365","Ako  nganiiii 🤭🤪 samahan ulit ako mamaya 2-10pm juankadas!! See yah!! 
#JuankadaTanya
#fbreels
#fypシ
#trendingpost 
#ColorGameWinner
#fbreelsvideo
#Juan365",16,2/26/2026 18:47,N/A,https://www.facebook.com/reel/933309462723862/,0,0,Videos,,,,,Lifetime,146,111,11,10,1,0,2,,2,729.261,6.026,0,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Good eve mga juankadas!! Padaan lang po. 
#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#followers
#fbreels","Good eve mga juankadas!! Padaan lang po. 
#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#followers
#fbreels",13,2/26/2026 3:46,N/A,https://www.facebook.com/reel/2313274109180559/,0,0,Videos,,,,,Lifetime,145,114,7,7,0,0,1,,1,597.962,4.941,0,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Congrats sa napa jackpot ko grabe yon!! Kaya kung gusto mo din mag laro ka na!! Live today 2-10pm see yah!! 

#JuankadaTanya
#fypシ 
#Juan365 
#trendingpost 
#followers
#ColorGameWinner",,0,2/25/2026 21:36,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qPtQoUPEDJeqDZKms8RKgznYnx6fBYs6zu3x1RX1Qy7m6PBZdgAshjsSskq4jRetl&id=61586950821026,0,0,Photos,,,,,Lifetime,717,352,29,28,0,1,34,18,16,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Napasayaw nalang talaga sya 😂😂 
#JuankadaTanya 
#fypシ 
#Juan365
#fbreels 
#trendingpost","Napasayaw nalang talaga sya 😂😂 
#JuankadaTanya 
#fypシ 
#Juan365
#fbreels 
#trendingpost",11,2/25/2026 4:45,N/A,https://www.facebook.com/reel/1476900617159729/,0,0,Videos,,,,,Lifetime,1692,1386,33,27,6,0,9,,9,8530.382,6.114,0.01,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Smiles and sunshine, that's my vibe happy day juankadas!! 

#JuankadaTanya
#fypシ
#trendingpost
#followers
#Juan365",,0,2/25/2026 0:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0V2tX9pgQpaBeuCpebQ4Tf8sE2n5qgDopwYEXLGdRWFJrsEAdqG5meTyvvVVsc6zEl&id=61586950821026,0,0,Photos,,,,,Lifetime,220,97,16,14,2,0,5,3,2,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Don’t act like you forgot.💅🏽

#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ","Don’t act like you forgot.💅🏽

#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ",8,2/24/2026 5:01,mixed,https://www.facebook.com/reel/1791859921509310/,1,0,Videos,,,,,Lifetime,208,127,13,12,1,0,3,,3,689.719,4.756,0,0,0,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Urban edge with a soft attitude🖤✨

#juankadatanya #fypviral #followers #blackfit",,0,2/23/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02bbp8LjwFPFEJGgNCj9b6dT7iwvZ2aLxU3rjeY9Kzqoem9Ej7iuxKXXyVnPUpy2BDl&id=61586950821026,0,0,Photos,,,,,Lifetime,177,96,13,9,4,0,7,2,5,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,Until10pm laro na juankadas!! #juankadatanya #Juan365 #followers #trendingpost,,0,2/23/2026 3:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Sj79DZ8Va74KoD1cajYu1NQ3ibMgCJBXEDAUkUShdorZaNQQgBYhVVHQQycxaeuRl&id=61586950821026,0,0,Photos,,,,,Lifetime,240,128,11,7,4,0,5,1,4,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Wavey wavey .. 
#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ","Wavey wavey .. 
#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ",12,2/23/2026 1:03,N/A,https://www.facebook.com/reel/907292618686221/,0,0,Videos,,,,,Lifetime,218,133,20,18,2,0,4,,4,998.482,5.908,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Not everyone likes me, but not everyone matters.👌

#juankadatanya #fypviral #followers",,0,2/22/2026 1:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0GThAAcKE6kDaPzn3CzBJgwoMFkkCSxG8N2RsrqMHQPwMP8s4DMPqG611nFQ9RGtHl&id=61586950821026,0,0,Photos,,,,,Lifetime,151,64,12,12,0,0,7,3,4,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Happy sunday juankadas!! Tara swimming!! 
#juankadatanya #fbreels #fypシ #Juan365 #followers #swimmingtime","Happy sunday juankadas!! Tara swimming!! 
#juankadatanya #fbreels #fypシ #Juan365 #followers #swimmingtime",8,2/21/2026 23:53,N/A,https://www.facebook.com/reel/1597436937958048/,0,0,Videos,,,,,Lifetime,167,95,18,17,1,0,10,,10,779.133,7.35,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Black and white, never out of style.🖤🤍

#juankadatanya #fypviral #blackandwhite",,0,2/20/2026 22:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0LgKjeavPeTgDFauQJHdb6JLDRsCEK3pL25MBD2aeaAMwgEvhMhhbJe3Gp3qeGiXyl&id=61586950821026,0,0,Photos,,,,,Lifetime,132,62,11,10,1,0,2,,2,,,,,,,,
