Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.2211E+17,6.15843E+13,Juankada Alexchoozy,𝐖𝐞𝐥𝐜𝐨𝐦𝐞 𝟐𝟎𝟐𝟔!,"𝐌𝐠𝐚 𝐤𝐚-𝐂𝐡𝐨𝐨𝐳𝐢𝐧𝐞𝐬𝐬!🎉

Simulan natin ang 2026 nang COLORFUL at puno ng GAMEFUL moments!

Watch and play kasama kami sa COLORGAME LIVE, exclusively sa JUAN365! 💚💙❤️🤍💛🩷

𝐀𝐋𝐋 𝐢𝐧 𝐉𝐔𝐀𝐍 𝐬𝐚 𝐬𝐚𝐲𝐚! ✨

#ColorGameLive #GoodVibesOnly #Gameful2026 #KulitanTime #LiveFun #TrendingNow #JuanKada #EntertainmentPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaAlexchoozy #KaChooziness!",21,12/31/2025 18:00,N/A,https://www.facebook.com/reel/4321914381427900/,0,0,Videos,,,,,Lifetime,221,139,15,12,3,0,11,11,,,,870.359,5.307,0,0,0,
1.2211E+17,6.15843E+13,Juankada Alexchoozy,HAPPY NEW YEAR! WELCOME 2026!,"From your @[61584327477246:2048:Juankada Alexchoozy], mga Ka-Chooziness, Happy, Happy New Year! 🎉🥂 HELLO 2026! 

Follow me for more saya and good vibes this year! ❤️💙

#KaChooziness #Juankada #HappyNewYear #NewYearVibes #GoodVibesOnly #NewYearNewGoals #JuankadaVibes #GoalSetter #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaAlexchoozy",53,12/31/2025 8:30,N/A,https://www.facebook.com/reel/2047573482733049/,0,0,Videos,,,,,Lifetime,202,146,19,19,0,0,9,9,,,,1752.577,10.885,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"Meron ka na bang iba? 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Meron ka na bang iba? 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/3/2026 23:00,N/A,https://www.facebook.com/reel/875254991801351/,1,0,Videos,,,,,Lifetime,65,59,3,2,1,0,1,1,,,,218.29,3.638,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"Kahit na malayo, ikaw ay pupuntahan ko!!! 🚙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kahit na malayo, ikaw ay pupuntahan ko!!! 🚙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1621543282610086/,0,0,Videos,,,,,Lifetime,382,293,12,9,3,0,3,3,,,,1805.497,6.038,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"No no no! 🙅‍♀️

Pero pag ikaw... 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","No no no! 🙅‍♀️

Pero pag ikaw... 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,2/2/2026 23:00,N/A,https://www.facebook.com/reel/1591096975417373/,0,0,Videos,,,,,Lifetime,123,88,4,3,1,0,1,1,,,,474.904,4.797,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"Sexy color for a sexy girl! 🤭

Agree ba kayo. Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Sexy color for a sexy girl! 🤭

Agree ba kayo. Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/2/2026 1:00,N/A,https://www.facebook.com/reel/881159014846167/,0,0,Videos,,,,,Lifetime,65,45,7,6,1,0,4,4,,,,287.744,5.754,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"Ano ba talaga? 🤨

Pakisagot nga! 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ano ba talaga? 🤨

Pakisagot nga! 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/1/2026 22:00,N/A,https://www.facebook.com/reel/1429447118850096/,0,0,Videos,,,,,Lifetime,148,122,5,4,1,0,3,3,,,,610.918,4.848,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Naka-follow na ba ang lahat? 

Share niyo na sainyong friends and family para mas lumaki ang ating mabibigyan ng LUCKY CHARMS!🍀

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/1/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02kXmuo12Apn4mWscv29X9bioPTjFRUSrdev67GENfzzSvBNZkQMqDZJJ4kLfjDZvHl&id=61585109026232,0,0,Photos,,,,,Lifetime,802,383,54,39,10,5,54,47,7,,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,Lucky CHARM activated✨ #juan365,,0,1/31/2026 23:38,N/A,https://www.facebook.com/photo.php?fbid=122114762187170300&set=a.122102997399170300&type=3,0,0,Photos,,,,,Lifetime,143,72,17,17,0,0,3,3,,,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,Juankada Charm updated their cover photo.,,0,1/31/2026 23:35,N/A,https://www.facebook.com/photo.php?fbid=122114761671170300&set=a.122103022167170300&type=3,0,0,Photos,,,,,Lifetime,0,0,8,7,1,0,0,,,,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,"Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/31/2026 2:00,N/A,https://www.facebook.com/reel/881312228162226/,0,0,Videos,,,,,Lifetime,321,261,8,7,1,0,3,3,,,,1922.576,7.394,0,0,0,
1.22115E+17,6.15851E+13,Juankada Charm,"Simple lang naman ako 🫡

Hindi naman sa nagpaparinig...

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Simple lang naman ako 🫡

Hindi naman sa nagpaparinig...

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/30/2026 22:00,N/A,https://www.facebook.com/reel/1635305724586495/,0,0,Videos,,,,,Lifetime,154,124,10,9,1,0,4,4,,,,758.417,6.067,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Paano na yan? SAGUTIN MO!!! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Paano na yan? SAGUTIN MO!!! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/30/2026 2:00,N/A,https://www.facebook.com/reel/1577996926845350/,0,0,Videos,,,,,Lifetime,174,133,10,7,3,0,5,5,,,,894.724,6.213,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Billiard girlie! 🎱

Sino lalaban diyan? 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/29/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid04cjta53ngGAbyyyfKS2749qqXkJDRCpiLXoHym4oS4StysKEBv9GF4G6RcW9Ya5nl&id=61585109026232,0,0,Photos,,,,,Lifetime,294,129,18,15,2,1,22,15,7,,,,,,,,
1.22114E+17,6.15851E+13,Juankada Charm,"SABIHIN NIYO NGA! 😆

Where do they hide away? 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","SABIHIN NIYO NGA! 😆

Where do they hide away? 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/29/2026 0:00,N/A,https://www.facebook.com/reel/1212633457112595/,0,0,Videos,,,,,Lifetime,129,86,20,16,4,0,6,6,,,,839.442,8.93,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Totoo naman diba? 🤔

Agree sila oh!!!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Totoo naman diba? 🤔

Agree sila oh!!!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/28/2026 21:00,N/A,https://www.facebook.com/reel/866795742639332/,0,0,Videos,,,,,Lifetime,120,71,9,9,0,0,3,3,,,,687.433,7.901,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Shoutout sa Magic Sarap! 😝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Shoutout sa Magic Sarap! 😝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,1/28/2026 2:00,N/A,https://www.facebook.com/reel/909401698265719/,0,0,Videos,,,,,Lifetime,1367,972,8,8,0,0,1,1,,,,7722.729,7.505,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Uy wala pang 20% yan! 🤪

Gusto niyo ba makita ang 100%?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Uy wala pang 20% yan! 🤪

Gusto niyo ba makita ang 100%?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,1/28/2026 0:00,N/A,https://www.facebook.com/reel/1659612198341574/,0,0,Videos,,,,,Lifetime,113,79,5,5,0,0,1,1,,,,503.99,5.727,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Work is life nalang tayo, Lucky Charms!😜🤘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Work is life nalang tayo, Lucky Charms!😜🤘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/27/2026 21:00,mixed,https://www.facebook.com/reel/1395128462352757/,0,0,Videos,,,,,Lifetime,128,93,5,4,1,0,2,2,,,,445.092,4.363,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"A look back on our photoshoot the last time around!📸💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","A look back on our photoshoot the last time around!📸💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,1/27/2026 2:00,N/A,https://www.facebook.com/reel/3015190145356441/,0,0,Videos,,,,,Lifetime,136,116,6,6,0,0,1,1,,,,456.908,4.043,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Another BTS content from our live the other day!✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Another BTS content from our live the other day!✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",25,1/27/2026 0:00,N/A,https://www.facebook.com/reel/1313694307188444/,0,0,Videos,,,,,Lifetime,150,113,10,9,1,0,5,5,,,,723.59,5.742,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Comment na, Lucky Charms!",,0,1/26/2026 23:05,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0V6UK2kbwUsocmzrSwC4MdDQ7P1LPEejzJzeF41xSCMYxMmSw4HouAPnP4NLixdW2l&id=61585109026232,0,1,Photos,,,,,Lifetime,380,130,40,20,14,6,69,54,15,,,,,,,,
1.22114E+17,6.15851E+13,Juankada Charm,"Feelin' myself BTS ng photoshoot natin!💖✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Feelin' myself BTS ng photoshoot natin!💖✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,1/26/2026 2:00,N/A,https://www.facebook.com/reel/33993650963559520/,0,0,Videos,,,,,Lifetime,81,47,5,4,1,0,4,4,,,,320.481,5.525,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Sa mga kapwa kong maldita diyan...🤨

Wag na tayong umasa na may bulaklak ah!💐

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Sa mga kapwa kong maldita diyan...🤨

Wag na tayong umasa na may bulaklak ah!💐

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/26/2026 0:00,N/A,https://www.facebook.com/reel/919287870657907/,0,0,Videos,,,,,Lifetime,63,36,6,5,1,0,3,3,,,,230.857,4.275,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Wala lang. Ganun talaga!😆

Agree ba kayo Lucky Charms?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Wala lang. Ganun talaga!😆

Agree ba kayo Lucky Charms?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,1/25/2026 21:00,N/A,https://www.facebook.com/reel/901479265670884/,0,0,Videos,,,,,Lifetime,160,101,8,5,3,0,7,7,,,,779.373,6.041,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Shout out sa mga Lucky Charms ko diyan na lumalaban na kahit di na sila! 🤭

Maligo din kayo kahit maginaw ah! 😆🥶

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Shout out sa mga Lucky Charms ko diyan na lumalaban na kahit di na sila! 🤭

Maligo din kayo kahit maginaw ah! 😆🥶

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/25/2026 2:00,N/A,https://www.facebook.com/reel/1210917451225845/,0,0,Videos,,,,,Lifetime,140,86,10,6,4,0,1,1,,,,966.347,8.865,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"HipHop fit for yesterday's live! 🎧💥

Eyya worthy ba? 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","HipHop fit for yesterday's live! 🎧💥

Eyya worthy ba? 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/25/2026 0:00,N/A,https://www.facebook.com/reel/2085854865583926/,0,0,Videos,,,,,Lifetime,132,87,8,7,1,0,4,4,,,,678.713,6.719,0,0,0,
1.22114E+17,6.15851E+13,Juankada Charm,"Pinalaki ng Sexbomb pero kung sumayaw parang sinabuyan ng asin!😆

More dance covers ba Lucky Charms?💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Pinalaki ng Sexbomb pero kung sumayaw parang sinabuyan ng asin!😆

More dance covers ba Lucky Charms?💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,1/24/2026 21:00,N/A,https://www.facebook.com/reel/3087414074785676/,0,0,Videos,,,,,Lifetime,219,140,11,10,1,0,6,6,,,,1408.546,9.206,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"Please lang, hindi po ako manghuhula!🤨

Tag niyo na friend niyong hindi makumpleto ang tanong!😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Please lang, hindi po ako manghuhula!🤨

Tag niyo na friend niyong hindi makumpleto ang tanong!😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/24/2026 3:00,N/A,https://www.facebook.com/reel/1605996200398063/,0,0,Videos,,,,,Lifetime,125,92,12,8,3,1,6,6,,,,701.444,6.744,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"Uy Lucky Charms!✨

Ang ganda ng panaginip ko!😴

Sana ganun lang kadali no?😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Uy Lucky Charms!✨

Ang ganda ng panaginip ko!😴

Sana ganun lang kadali no?😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,1/24/2026 0:00,N/A,https://www.facebook.com/reel/1191456303165949/,0,0,Videos,,,,,Lifetime,106,65,12,7,4,1,10,10,,,,400.164,4.88,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Uy Lucky Charms!✨

Ngayong gabi, ano ang plans niyo?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Uy Lucky Charms!✨

Ngayong gabi, ano ang plans niyo?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/23/2026 3:00,N/A,https://www.facebook.com/reel/864661616453237/,0,0,Videos,,,,,Lifetime,76,46,11,7,3,1,4,4,,,,325.024,5.603,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Sa totoo lang, gusto ko matulog pero...

Mas gusto kita!!!😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

Sa totoo lang, gusto ko matulog pero...

Mas gusto kita!!!😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,1/23/2026 0:00,N/A,https://www.facebook.com/reel/1448347676888822/,0,0,Videos,,,,,Lifetime,82,56,6,5,1,0,3,3,,,,224.221,3.346,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"You need to get done done done🎵🎶

Sorry na! Na-LSS lang ako Lucky Charms!✨

Work work work tayo Lucky Charms ah!🫡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","You need to get done done done🎵🎶

Sorry na! Na-LSS lang ako Lucky Charms!✨

Work work work tayo Lucky Charms ah!🫡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/22/2026 4:00,N/A,https://www.facebook.com/reel/1790493931611875/,0,0,Videos,,,,,Lifetime,152,113,4,4,0,0,0,,,,,549.577,4.579,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Hi there, Lucky Charms!✨

I just keep on slaying even with glasses on👓

20/20 ba ang vision niyo Lucky Charms pag nakikita niyo ako?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi there, Lucky Charms!✨

I just keep on slaying even with glasses on👓

20/20 ba ang vision niyo Lucky Charms pag nakikita niyo ako?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/22/2026 0:00,N/A,https://www.facebook.com/reel/1161861519352490/,0,0,Videos,,,,,Lifetime,90,52,9,8,1,0,5,5,,,,326.221,5.018,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"Who's the fairest?

Kapag ang sagot mo ay ""Us"", agree na agree ako diyan! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Who's the fairest?

Kapag ang sagot mo ay ""Us"", agree na agree ako diyan! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/21/2026 21:00,N/A,https://www.facebook.com/reel/885384847533857/,0,0,Videos,,,,,Lifetime,51,37,7,6,1,0,2,2,,,,166.142,3.775,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms!✨

Sasama ba kayo sakin pag pinahawak ko sainyo ang aking kamay?😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

Sasama ba kayo sakin pag pinahawak ko sainyo ang aking kamay?😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/21/2026 4:00,N/A,https://www.facebook.com/reel/1793309634666663/,0,0,Videos,,,,,Lifetime,71,43,10,7,2,1,6,6,,,,368.736,6.957,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"❗️LUCKY CHARMS!❗️

Ayan ikaw, ""never settle for less"" ka pa pero bibigay din naman 🤨

Tag niyo naman yung friend niyong isang chat lang, lalambot bigla 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","❗️LUCKY CHARMS!❗️

Ayan ikaw, ""never settle for less"" ka pa pero bibigay din naman 🤨

Tag niyo naman yung friend niyong isang chat lang, lalambot bigla 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/21/2026 0:00,N/A,https://www.facebook.com/reel/895756176176629/,0,0,Videos,,,,,Lifetime,103,42,10,5,3,2,9,9,,,,737.88,11.901,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms!✨

With or without glasses, bebot pa din!😘

Agree ba ang lahat?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

With or without glasses, bebot pa din!😘

Agree ba ang lahat?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,1/20/2026 21:00,N/A,https://www.facebook.com/reel/756168587038692/,0,0,Videos,,,,,Lifetime,118,61,15,10,5,0,6,6,,,,731.813,8.924,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Shout out sa mga gumigimik na Lucky Charms ko✨

Next time ambag na tayo more than our face card 😆

Tag mo naman kilala mong ang ambag ay face card lang! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Shout out sa mga gumigimik na Lucky Charms ko✨

Next time ambag na tayo more than our face card 😆

Tag mo naman kilala mong ang ambag ay face card lang! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",5,1/20/2026 1:00,N/A,https://www.facebook.com/reel/1605380533801095/,0,0,Videos,,,,,Lifetime,161,58,15,14,1,0,4,4,,,,552.859,6.91,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Uy Lucky Charms!✨

Kape kayo nang kape! ☕️

Sana magkape-ra tayong lahat🤭 agree ba kayo?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Uy Lucky Charms!✨

Kape kayo nang kape! ☕️

Sana magkape-ra tayong lahat🤭 agree ba kayo?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",17,1/19/2026 21:00,N/A,https://www.facebook.com/reel/1447748920468939/,0,0,Videos,,,,,Lifetime,140,60,21,15,6,0,16,16,,,,951.618,11.065,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Uy Lucky Charms!✨

Laging pa-victim pero mukha naman suspect👮‍♀️

May kilala din ba kayong ganyan? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Uy Lucky Charms!✨

Laging pa-victim pero mukha naman suspect👮‍♀️

May kilala din ba kayong ganyan? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",6,1/19/2026 0:00,N/A,https://www.facebook.com/reel/728859799989950/,0,0,Videos,,,,,Lifetime,169,58,22,12,9,1,6,6,,,,666.483,7.323,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Happy Monday, Lucky Charms! ✨

At dahil start of the week, balikan natin ang live natin the other day!

Isang 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from our live!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Happy Monday, Lucky Charms! ✨

At dahil start of the week, balikan natin ang live natin the other day!

Isang 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from our live!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",20,1/18/2026 20:00,mixed,https://www.facebook.com/reel/1562683294829758/,0,0,Videos,,,,,Lifetime,271,115,26,19,7,0,30,30,,,,1309.48,6.749,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"Kilala niyo ba si Pucaa, Lucky Charms?🤔

Ito na siya nung lumaki! ❤️😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kilala niyo ba si Pucaa, Lucky Charms?🤔

Ito na siya nung lumaki! ❤️😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,1/16/2026 1:00,N/A,https://www.facebook.com/reel/884067854318712/,0,0,Videos,,,,,Lifetime,270,101,52,25,20,7,9,9,,,,1262.448,8.706,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"Makulay ang Buhay sa... 🥬🥔

Sayo!😘

Busog din ba ang aking Lucky Charms sa kani-kanilang mga bebeluvs? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Makulay ang Buhay sa... 🥬🥔

Sayo!😘

Busog din ba ang aking Lucky Charms sa kani-kanilang mga bebeluvs? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/15/2026 21:00,N/A,https://www.facebook.com/reel/1429743035410772/,0,0,Videos,,,,,Lifetime,198,78,50,24,20,6,21,21,,,,1185.731,9.336,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Watch me and the other Juankada Hosts sa ating live! Save the time na: 6AM - 2PM! 😘

See you there, Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/15/2026 17:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ckQifNhdsaWnZFvrYwkbuEF7TknnHLWjHGos65itiHRKD6Grp6fQNSWRVwm2MvEol&id=61585109026232,0,0,Photos,,,,,Lifetime,301,91,42,22,19,1,10,6,4,,,,,,,,
