Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Negative feedback from users: Hide all,Negative feedback from users: Hide,Ad CPM (USD),Ad impressions
1.22113E+17,6.15857E+13,Juankada Ellise,"𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday","𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday",6,2/8/2026 2:30,N/A,https://www.facebook.com/reel/756403840462084/,1,0,Videos,,,,,Lifetime,6653,3802,23,19,2,2,25547.478,6.49,0,13,9,,4,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday",,0,2/7/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02c3oHvSy6jtKDwfzTVhBL8hfkHiKUHrLwpw9BAVToTJGNbbYt6UtAbHNH12hgqoRHl&id=61585679673115,0,0,Photos,,,,,Lifetime,143,68,4,3,0,1,,,,1,1,,,0,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"shakira shakira!💃🏻✨

#JuankadaEllise #dance #sunday #fyp #reels #trending","shakira shakira!💃🏻✨

#JuankadaEllise #dance #sunday #fyp #reels #trending",16,2/7/2026 16:00,N/A,https://www.facebook.com/reel/1229156405328816/,1,0,Videos,,,,,Lifetime,309,234,14,14,0,0,1468.992,5.76,0,4,4,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"Heart eyes activated 😍 Don’t miss this cute highlight! 💌

#JuankadaEllise #Juan365ColorGame #fyp #trending #highlights","Heart eyes activated 😍 Don’t miss this cute highlight! 💌

#JuankadaEllise #Juan365ColorGame #fyp #trending #highlights",39,2/7/2026 2:30,auto,https://www.facebook.com/reel/2486543548472132/,1,0,Videos,,,,,Lifetime,154,119,14,12,2,0,1408.364,10.205,0,7,7,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"Strutting into the week like 💃✨

#JuankadaEllise #ootd #picture #fyp",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kYfWZ5M44mEH3vqudNyQtDJie67VnLZvR1yYLs5Pe61ABSrRiP6GKCJ7BuFQnk53l&id=61585679673115,0,0,Photos,,,,,Lifetime,160,83,10,8,1,1,,,,4,4,,,0,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐨𝐡! 𝐚𝐧𝐠 𝐬𝐚𝐫𝐚𝐩 𝐤𝐚𝐬𝐢 𝐧𝐠 𝐭𝐚𝐦𝐚 𝐤𝐚𝐡𝐢𝐭 𝐧𝐚 𝐦𝐚𝐥𝐢✨💋 

#JuankadaEllise #fyp #trending #highlights #reels","𝐨𝐡! 𝐚𝐧𝐠 𝐬𝐚𝐫𝐚𝐩 𝐤𝐚𝐬𝐢 𝐧𝐠 𝐭𝐚𝐦𝐚 𝐤𝐚𝐡𝐢𝐭 𝐧𝐚 𝐦𝐚𝐥𝐢✨💋 

#JuankadaEllise #fyp #trending #highlights #reels",23,2/6/2026 16:00,N/A,https://www.facebook.com/reel/1470761824583207/,1,0,Videos,,,,,Lifetime,1789,1655,13,11,1,1,16539.528,9.921,0,14,1,,13,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐀𝐧𝐠 𝐭𝐚𝐧𝐨𝐧𝐠: 𝐛𝐚𝐤𝐢𝐭 𝐤𝐚 𝐩𝐮𝐦𝐚𝐩𝐚𝐲𝐚𝐠😑

#JuankadaEllise #reels #friend #fyp #relate","𝐀𝐧𝐠 𝐭𝐚𝐧𝐨𝐧𝐠: 𝐛𝐚𝐤𝐢𝐭 𝐤𝐚 𝐩𝐮𝐦𝐚𝐩𝐚𝐲𝐚𝐠😑

#JuankadaEllise #reels #friend #fyp #relate",10,2/6/2026 2:00,N/A,https://www.facebook.com/reel/1198603999097623/,1,0,Videos,,,,,Lifetime,477,322,18,16,2,0,2176.038,6.495,0,21,21,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐎𝐮𝐭 𝐡𝐞𝐫𝐞 𝐥𝐨𝐨𝐤𝐢𝐧𝐠 𝐜𝐚𝐩𝐭𝐢𝐯𝐚𝐭𝐢𝐧𝐠 💅✨

#JuankadaEllise #picture #pretty #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Mo5ZZUXLR5YnvQHpYUPWMuzhwSRVLAtiB1SAqWwUGnq2GmNGqUCVzXWZ4aHjkeGbl&id=61585679673115,0,0,Photos,,,,,Lifetime,253,119,12,9,2,1,,,,13,7,6,,0,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"Hide and Run✨😇

#JuankadaEllise #reels #friend #fyp ##JuankadaEllise #reels #friend #fyp #relateablerelate","Hide and Run✨😇

#JuankadaEllise #reels #friend #fyp ##JuankadaEllise #reels #friend #fyp #relateablerelate",10,2/5/2026 15:00,N/A,https://www.facebook.com/reel/1580628396525461/,1,0,Videos,,,,,Lifetime,569,216,11,10,0,1,2478.42,6.306,0,9,9,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐆𝐚𝐧𝐝𝐚 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐩𝐥𝐨𝐭 𝐭𝐰𝐢𝐬𝐭 𝐤𝐚𝐦𝐛𝐚𝐥 𝐭𝐚𝐲𝐨?!

 #JuankadaEllise #viralvideochallenge #reelsviralシ #fypシ゚viralシ #fypviralシ","𝐆𝐚𝐧𝐝𝐚 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐩𝐥𝐨𝐭 𝐭𝐰𝐢𝐬𝐭 𝐤𝐚𝐦𝐛𝐚𝐥 𝐭𝐚𝐲𝐨?!

 #JuankadaEllise #viralvideochallenge #reelsviralシ #fypシ゚viralシ #fypviralシ",23,2/5/2026 2:30,N/A,https://www.facebook.com/reel/1547939556317822/,1,0,Videos,,,,,Lifetime,163,150,10,8,2,0,707.971,4.688,0,6,6,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐆𝐫𝐚𝐜𝐞 𝐢𝐧 𝐞𝐯𝐞𝐫𝐲 𝐚𝐧𝐠𝐥𝐞.✨

#JuankadaEllise #citylife #lifestyle",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02n2PnawuyQRjc73D86ePiXDgtY3wMnjqJFdH9nyPoPDUckjM9RVwHnHQ2XietBC6Xl&id=61585679673115,0,0,Photos,,,,,Lifetime,224,106,16,11,4,1,,,,5,3,2,,0,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢𝐧𝐝𝐢 𝐤𝐚 𝐛𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐭𝐢𝐭𝐢𝐠𝐢𝐥?! 😅

#JuankadaEllise #trendingreelsvideo #actor #fypviralシ","𝐇𝐢𝐧𝐝𝐢 𝐤𝐚 𝐛𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐭𝐢𝐭𝐢𝐠𝐢𝐥?! 😅

#JuankadaEllise #trendingreelsvideo #actor #fypviralシ",18,2/4/2026 16:00,N/A,https://www.facebook.com/reel/1840010176714913/,1,0,Videos,,,,,Lifetime,2473,2099,20,14,4,2,21260.682,9.495,0,33,19,,14,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐍𝐚𝐤𝐨! 𝐝𝐢 𝐦𝐨 𝐠𝐮𝐠𝐮𝐬𝐭𝐮𝐡𝐢𝐧 𝐦𝐚𝐠𝐚𝐥𝐢𝐭 𝐚𝐤𝐨...😜✨

#JuankadaElliise #fypシ゚viralシ #viralvideochallenge #reelsviralシ","𝐍𝐚𝐤𝐨! 𝐝𝐢 𝐦𝐨 𝐠𝐮𝐠𝐮𝐬𝐭𝐮𝐡𝐢𝐧 𝐦𝐚𝐠𝐚𝐥𝐢𝐭 𝐚𝐤𝐨...😜✨

#JuankadaElliise #fypシ゚viralシ #viralvideochallenge #reelsviralシ",20,2/4/2026 2:00,N/A,https://www.facebook.com/reel/908338168329211/,1,0,Videos,,,,,Lifetime,1485,1378,28,22,6,0,15345.025,10.968,0,17,4,,13,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢 𝐛𝐞𝐬𝐡𝐲! 𝐓𝐡𝐢𝐬 𝐅𝐞𝐛𝐫𝐮𝐚𝐫𝐲, 𝐦𝐚𝐲 𝐥𝐮𝐜𝐤 𝐚𝐧𝐝 𝐚𝐛𝐮𝐧𝐝𝐚𝐧𝐜𝐞 𝐟𝐢𝐧𝐝 𝐲𝐨𝐮 💖🍀✨

#JuankadaLance #picture #February #Juan365Colorgame #ColorMania",,0,2/3/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Z7ec5TT8W8rushVzbS22wcvkh4UWdo7FFcngfKj1NoNftgXYfQYtiabj8TMzNXtpl&id=61585679673115,0,0,Photos,,,,,Lifetime,256,127,23,11,9,3,,,,14,13,1,,0,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"am i doing it right?🥹⚡

#JuankadaEllise #dance #fypviralシ #trendingreelsvideo","am i doing it right?🥹⚡

#JuankadaEllise #dance #fypviralシ #trendingreelsvideo",20,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1625632555445256/,1,0,Videos,,,,,Lifetime,186,141,16,12,4,0,1001.957,6.464,0,5,5,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐀𝐲 𝐬𝐨𝐫𝐫𝐲… 𝐝𝐢 𝐤𝐨 𝐬𝐢𝐧𝐚𝐬𝐚𝐝𝐲𝐚 𝐦𝐚𝐠𝐢𝐧𝐠 𝐡𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭 𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐢𝐲𝐨 ✨💅

#reelsfypシ #fypシ #trendingnow #JuankadaEllise","𝐀𝐲 𝐬𝐨𝐫𝐫𝐲… 𝐝𝐢 𝐤𝐨 𝐬𝐢𝐧𝐚𝐬𝐚𝐝𝐲𝐚 𝐦𝐚𝐠𝐢𝐧𝐠 𝐡𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭 𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐢𝐲𝐨 ✨💅

#reelsfypシ #fypシ #trendingnow #JuankadaEllise",8,2/3/2026 3:00,N/A,https://www.facebook.com/reel/1817751308930610/,1,0,Videos,,,,,Lifetime,137,116,12,11,1,0,456.643,3.902,0,2,2,,,0,,,0,0
1.22112E+17,6.15857E+13,Juankada Ellise,"Nothing beats the thrill of x50 to x150 wins! Ready ka na ba sa next big hit? 🎯🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #trendingpost #foryourpage",,0,2/2/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0N3bz3CGG3msES7Cm1spjSmA8BQgo6EAae9c9NUvTSXxiYxHziZUKgLjZ5QooL6bxl&id=61585679673115,0,0,Photos,,,,,Lifetime,149,76,13,11,1,1,,,,5,2,3,,0,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐌𝐚𝐢𝐧 𝐜𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫 𝐲𝐚𝐫𝐧?😳✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp #trending","𝐌𝐚𝐢𝐧 𝐜𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫 𝐲𝐚𝐫𝐧?😳✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp #trending",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/900655242845252/,1,0,Videos,,,,,Lifetime,244,190,16,14,2,0,1233.541,5.93,0,2,2,,,0,,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐓𝐡𝐢𝐬 𝐠𝐥𝐨𝐰 𝐝𝐢𝐝𝐧'𝐭 𝐜𝐨𝐦𝐞 𝐞𝐚𝐬𝐲❤️✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp",,0,2/1/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0D9UeLd2UQwY5cdWwUTqt2DrbuSp3AmtKkodCrycRwWjqbaNikDdWcLnbj32Ch619l&id=61585679673115,0,0,Photos,,,,,Lifetime,152,69,10,8,1,1,,,,2,1,1,,0,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐏𝐈𝐧𝐚𝐧𝐝𝐚𝐲 𝐧𝐚𝐭𝐨 𝐧𝐠 𝐩𝐚𝐧𝐚𝐡𝐨𝐧 😜

#Juan365  #JuankadaEllise #foryourpage #trending  #fyp #reels","𝐏𝐈𝐧𝐚𝐧𝐝𝐚𝐲 𝐧𝐚𝐭𝐨 𝐧𝐠 𝐩𝐚𝐧𝐚𝐡𝐨𝐧 😜

#Juan365  #JuankadaEllise #foryourpage #trending  #fyp #reels",9,2/1/2026 16:00,N/A,https://www.facebook.com/reel/2779172505751380/,1,0,Videos,,,,,Lifetime,3324,1959,22,18,3,1,15578.015,6.682,0,5,4,,1,0,,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,samahan niyo kami taga piga ng kalamansi😂,,0,2/1/2026 11:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid023bZZrEUJTFW5F9UtbjZMS7u9zbzBpFGW4WN2LWBu8Zg6L6n5y6YD2sf9kueRthjml&id=61585679673115,0,1,Photos,,,,,Lifetime,177,92,7,7,0,0,,,,2,,2,,0,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐁𝐞𝐬𝐡𝐲𝐲! 𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐥𝐚𝐧𝐠 𝐡𝐚 𝐝𝐨𝐧'𝐭 𝐭𝐚𝐤𝐞 𝐭𝐡𝐢𝐧𝐠𝐬 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐥 𝐧𝐚𝐤𝐨😅

#JuankadaEllise #foryourpage #reels #fyp #trending","𝐁𝐞𝐬𝐡𝐲𝐲! 𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐥𝐚𝐧𝐠 𝐡𝐚 𝐝𝐨𝐧'𝐭 𝐭𝐚𝐤𝐞 𝐭𝐡𝐢𝐧𝐠𝐬 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐥 𝐧𝐚𝐤𝐨😅

#JuankadaEllise #foryourpage #reels #fyp #trending",11,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1849713099003309/,1,0,Videos,,,,,Lifetime,196,153,15,14,1,0,817.659,5.078,0,4,4,,,0,,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,"February na! ❤️ New month, new vibes!

 👇𝐃𝐫𝐨𝐩 𝐲𝐨𝐮𝐫 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐬 𝐛𝐞𝐥𝐨𝐰, 𝐬𝐚𝐬𝐚𝐠𝐮𝐭𝐢𝐧 𝐤𝐨!

#Juan365Studios #Juan365ColorGame #JuankadaEllise #foryourpage #reels #fyp #trending",,0,1/31/2026 21:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Vs3XSfvWe8SVp9Rg6YTj2upWb9rq4ceWxhp8knc6EYAz7RHQ6haYW6R48WLoJ2gEl&id=61585679673115,0,0,Photos,,,,,Lifetime,301,138,18,9,7,2,,,,17,16,1,,0,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐂𝐡𝐚𝐭 𝐦𝐨𝐤𝐨 𝐩𝐚𝐠 𝐝𝐢𝐤𝐚𝐧𝐚 𝐛𝐮𝐬𝐲 𝐛𝐞𝐬𝐡𝐲😆😘

#JuankadaEllise #foryourpage #reels #fyp #trending","𝐂𝐡𝐚𝐭 𝐦𝐨𝐤𝐨 𝐩𝐚𝐠 𝐝𝐢𝐤𝐚𝐧𝐚 𝐛𝐮𝐬𝐲 𝐛𝐞𝐬𝐡𝐲😆😘

#JuankadaEllise #foryourpage #reels #fyp #trending",11,1/31/2026 17:00,N/A,https://www.facebook.com/reel/670237022778359/,1,0,Videos,,,,,Lifetime,4450,3122,22,19,3,0,28490.518,9.036,0,7,5,,2,0,,,0,0
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 👋 𝐈𝐭’𝐬 𝐦𝐞, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞 😘",,0,1/31/2026 9:39,N/A,https://www.facebook.com/photo.php?fbid=122111187171189322&set=a.122097504951189322&type=3,0,0,Photos,,,,,Lifetime,199,85,25,22,2,1,,,,4,4,,,0,,,,
1.22114E+17,6.15844E+13,Juankada Evo,"BUDOTS muna tayo! 😆

#Juan365Studios #Juan365 #JuankadaEvo #EVOnation #fypシ #trendingreel","BUDOTS muna tayo! 😆

#Juan365Studios #Juan365 #JuankadaEvo #EVOnation #fypシ #trendingreel",13,1/31/2026 2:00,N/A,https://www.facebook.com/reel/2587751258277302/,1,0,Videos,,,,,Lifetime,214,134,13,12,1,0,1216.86,7.901,0,5,5,,,0,,,0,0
1.22118E+17,6.15844E+13,Juankada Evo,"New month, new winning chances! 🔥
COLOR GAME LIVE with Juankada EVO Manifest mo na ang swerte mo! 🎉

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #ootd",,0,3/2/2026 23:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0294VQBcMNRNtc23FhUGw75Fe9nQWHNu9ZGSNadUdRs9RiYKMWkdauFptg4Ed1jaQsl&id=61584432221426,0,0,Photos,,,,,Lifetime,79,43,4,4,0,0,,,,1,1,,,0,,,,
1.22118E+17,6.15844E+13,Juankada Evo,Juankada Evo updated their profile picture.,,0,3/2/2026 18:13,N/A,https://www.facebook.com/photo.php?fbid=122118217263147740&set=a.122100252165147740&type=3,0,0,Photos,,,,,Lifetime,91,33,7,6,1,0,,,,6,6,,,0,,,,
1.22118E+17,6.15844E+13,Juankada Evo,Juankada Evo updated their cover photo.,,0,3/2/2026 18:13,N/A,https://www.facebook.com/photo.php?fbid=122118217143147740&set=a.122100254679147740&type=3,0,0,Photos,,,,,Lifetime,0,0,4,3,1,0,,,,0,,,,0,,,,
1.22118E+17,6.15844E+13,Juankada Evo,"Don’t just watch… be part of the fun! 
COLOR GAME LIVE is ON!, join and see if your color hits! 👀

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel","Don’t just watch… be part of the fun! 
COLOR GAME LIVE is ON!, join and see if your color hits! 👀

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel",5,2/28/2026 2:04,N/A,https://www.facebook.com/reel/2092204078226639/,0,0,Videos,,,,,Lifetime,54,34,3,3,0,0,190.197,5.763,0,2,2,,,0,,,0,0
1.22118E+17,6.15844E+13,Juankada Evo,"Sino ba kasi nag sabing BABAERO 👀

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel #babaero","Sino ba kasi nag sabing BABAERO 👀

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel #babaero",28,2/28/2026 1:59,mixed,https://www.facebook.com/reel/1432846295240713/,1,0,Videos,,,,,Lifetime,136,118,9,8,1,0,1212.257,10.273,0,11,11,,,0,,,0,0
1.22118E+17,6.15844E+13,Juankada Evo,"SISWERTEHIN KA pag nakita mo to!🥰
""❤️"" - MANIFEST
""SHARE"" - multiply the BLESSINGS!

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel","SISWERTEHIN KA pag nakita mo to!🥰
""❤️"" - MANIFEST
""SHARE"" - multiply the BLESSINGS!

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel",21,2/27/2026 1:05,mixed,https://www.facebook.com/reel/1557487328643257/,1,0,Videos,,,,,Lifetime,105,96,8,7,1,0,464.063,4.833,0,3,3,,,0,,,0,0
1.22118E+17,6.15844E+13,Juankada Evo,"Ready ka na ba ipanalo ang LUCKY COLOR MO? 
Tara na sa COLOR GAME LIVE at subukan ang swerte mo! 🎉

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #TGIF","Ready ka na ba ipanalo ang LUCKY COLOR MO? 
Tara na sa COLOR GAME LIVE at subukan ang swerte mo! 🎉

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #TGIF",17,2/26/2026 17:51,N/A,https://www.facebook.com/reel/1834441040547263/,0,0,Videos,,,,,Lifetime,64,47,3,2,1,0,340.704,6.814,0,8,8,,,0,,,0,0
1.22118E+17,6.15844E+13,Juankada Evo,"Here is my song cover of UHAW!
Hope you like it!🥰

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel #uhaw","Here is my song cover of UHAW!
Hope you like it!🥰

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel #uhaw",259,2/26/2026 2:05,mixed,https://www.facebook.com/reel/3044546482403934/,1,0,Videos,,,,,Lifetime,286,225,19,6,4,9,1932.674,8.366,0,20,20,,,0,,,0,0
1.22118E+17,6.15844E+13,Juankada Evo,"COLOR GAME LIVE na with Juankada Evo!
Manifest mo na LUCKY COLOR mo! 🤍💙💚💛💜❤

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #red",,0,2/25/2026 18:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0vi57YseiUaxnG28f2BXb7A3i5KQdofAAxc4oRYGRQWQkG7hVJ8WyD7id8paFzzXyl&id=61584432221426,0,0,Photos,,,,,Lifetime,144,75,7,4,2,1,,,,2,1,1,,0,,,,
1.22118E+17,6.15844E+13,Juankada Evo,"Let's Go!!! 👊👌 Thank you so much for all the players who played on our shift today!! Solid 💯 ang mga PANALO!!! Two x50 and One x150 Paldong Paldo dito lang sa COLORGAME LIVE 🤍💜💙❤💛💚

Come and play with us again tomorrow morning! Thursday! 

➡️ 6am up to 2pm! ⬅️

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #winners #x50 #x150 #thankful #carpediem #onlinegame #onlinegaming","Let's Go!!! 👊👌 Thank you so much for all the players who played on our shift today!! Solid 💯 ang mga PANALO!!! Two x50 and One x150 Paldong Paldo dito lang sa COLORGAME LIVE 🤍💜💙❤💛💚

Come and play with us again tomorrow morning! Thursday! 

➡️ 6am up to 2pm! ⬅️

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #winners #x50 #x150 #thankful #carpediem #onlinegame #onlinegaming",27,2/25/2026 5:01,N/A,https://www.facebook.com/reel/763321729825201/,0,0,Videos,,,,,Lifetime,80,55,6,5,1,0,460.461,6.578,0,7,7,,,0,,,0,0
1.22117E+17,6.15844E+13,Juankada Evo,"LOOKING FOR KASAMA, kasama mag tinda 😁

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel",,0,2/25/2026 0:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02T4KZ2i7Fn1b5awNyexwcRFEM8tEgBUPqQoMBaf8oWBid8DXFJxRJwTUfHz8bnp2Ql&id=61584432221426,0,0,Photos,,,,,Lifetime,158,81,6,5,1,0,,,,8,4,4,,0,,,,
1.22117E+17,6.15844E+13,Juankada Evo,"STUDENT MODE 😆

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel","STUDENT MODE 😆

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel",26,2/23/2026 23:10,mixed,https://www.facebook.com/reel/1460470155511661/,1,0,Videos,,,,,Lifetime,111,90,10,9,1,0,696.587,7.41,0,3,3,,,0,,,0,0
1.22117E+17,6.15844E+13,Juankada Evo,"Tuesday Student here at COLORGAME LIVE! ❤💛💚💙💜🤍 
Tara na at mag laro kasama ang team Morning Shift with Juankada Sabbie JUANKada Host Ikay Juankada Shann ngaun umaga! 6Am to 2Pm! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #school #student","Tuesday Student here at COLORGAME LIVE! ❤💛💚💙💜🤍 
Tara na at mag laro kasama ang team Morning Shift with @[61584361885503:2048:Juankada Sabbie] @[61561495390240:2048:JUANKada Host Ikay] @[61584482528597:2048:Juankada Shann] ngaun umaga! 6Am to 2Pm! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #school #student",47,2/23/2026 15:51,N/A,https://www.facebook.com/reel/945874667914289/,0,0,Videos,,,,,Lifetime,101,70,11,9,2,0,1179.011,15.311,0,8,8,,,0,,,0,0
1.22117E+17,6.15844E+13,Juankada Evo,"After workout anong gagawin?😁😆

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel","After workout anong gagawin?😁😆

#Juan365Studios #Juan365  #JuankadaEvo #evonation #fypシ #trendingreel",15,2/23/2026 2:10,mixed,https://www.facebook.com/reel/1555127409734669/,1,0,Videos,,,,,Lifetime,135,98,6,5,1,0,560.803,5.444,0,4,4,,,0,,,0,0
1.22117E+17,6.15844E+13,Juankada Evo,"Last MONDAY of the month na! let’s finish it STRONG and MOTIVATED! 💪🏻😎

#Juan365Studios #Juan365 #JuankadaEvo #evonation #fypシ #trendingreel","Last MONDAY of the month na! let’s finish it STRONG and MOTIVATED! 💪🏻😎

#Juan365Studios #Juan365 #JuankadaEvo #evonation #fypシ #trendingreel",34,2/22/2026 15:34,N/A,https://www.facebook.com/reel/1700975157539148/,0,0,Videos,,,,,Lifetime,72,45,6,6,0,0,415.577,7.555,0,3,3,,,0,,,0,0
1.22117E+17,6.15844E+13,Juankada Evo,"Thank you to all Juankada's na nakilaro at nakipag kulitan with the Team Morning shift! We hope na marami ang nanalo samin dito sa COLORGAME LIVE!! 👌💜💙💚💛❤ SOLID KAYO JUANKADA!!! 

#Juan365Studios #Juan365 #ColorGameLive  #JuankadaEvo #evonation #fypシ #trendingreel #gaming #onlinegaming #carpediem",,0,2/21/2026 0:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Da3qUDqmJHGzb3PQ4khV932XpKSk4VDq5kX8xEaYF56qLSxtZpN3DfyqBDsrAk1Wl&id=61584432221426,0,0,Photos,,,,,Lifetime,267,136,10,9,1,0,,,,5,4,1,,0,,,,
