Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Matched Audience Targeting Consumption (Video Click)
1.22111E+17,6.15845E+13,Juankada Shann,"𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬, 𝐭𝐚𝐫𝐚 𝐧𝐚 𝐚𝐭 𝐬𝐚𝐛𝐚𝐲-𝐬𝐚𝐛𝐚𝐲 𝐭𝐚𝐲𝐨 𝐬𝐚 𝐬𝐚𝐲𝐚! 💙🧡

#JuankadaShann #Shanshines #Followme #TagAFriend #GoodVibesLang","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬, 𝐭𝐚𝐫𝐚 𝐧𝐚 𝐚𝐭 𝐬𝐚𝐛𝐚𝐲-𝐬𝐚𝐛𝐚𝐲 𝐭𝐚𝐲𝐨 𝐬𝐚 𝐬𝐚𝐲𝐚! 💙🧡

#JuankadaShann #Shanshines #Followme #TagAFriend #GoodVibesLang",35,1/11/2026 3:01,mixed,https://www.facebook.com/reel/1218466123576329/,1,0,Videos,,,,,Lifetime,203,136,7,6,0,1,2,2,,,1164.658,6.434,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐈𝐭’𝐬 𝐚 𝐁𝐎𝐘! 💙🎉

#JuankadaShann #Shanshines #Followme #TagAFriend #ItsABoy #CelebrateWithUs","𝐈𝐭’𝐬 𝐚 𝐁𝐎𝐘! 💙🎉

#JuankadaShann #Shanshines #Followme #TagAFriend #ItsABoy #CelebrateWithUs",23,1/10/2026 23:00,mixed,https://www.facebook.com/reel/850665047836149/,1,0,Videos,,,,,Lifetime,90,55,8,7,1,0,6,6,,,666.449,10.253,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐂𝐨𝐳𝐲 𝐯𝐢𝐛𝐞𝐬, 𝐛𝐢𝐠 𝐬𝐦𝐢𝐥𝐞𝐬! 🧸✨💗🌈

#JuankadaShann #Shanshines #Followme #TagAFriend #StyleWithPersonality",,0,1/10/2026 18:47,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02c5QpZNugHwyp8wSPBCfwZvSUKA5nRSrKVCgyQQ9M7ycJMbVZ2uRATDSWoMxGCfc1l,0,0,Photos,,,,,Lifetime,143,61,12,7,4,1,3,2,1,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐆𝐨𝐨𝐝 𝐦𝐨𝐫𝐧𝐢𝐧𝐠, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬!! ☀️💗
Triple Pink… tapos 𝐉𝐀𝐂𝐊𝐏𝐎𝐓 agad! 😏💥
Huling chance na baka ma-miss mo ulit! 😱✨
Drop a 💗 kung gusto mo next ma-feel ang swerte!

#Juan365 #AllInJuanSaSaya #Juan365Studios #CommentYourThoughts #JuankadaShann #TagAFriend #Followme #Shanshines    #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy","𝐆𝐨𝐨𝐝 𝐦𝐨𝐫𝐧𝐢𝐧𝐠, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬!! ☀️💗
Triple Pink… tapos 𝐉𝐀𝐂𝐊𝐏𝐎𝐓 agad! 😏💥
Huling chance na baka ma-miss mo ulit! 😱✨
Drop a 💗 kung gusto mo next ma-feel ang swerte!

#Juan365 #AllInJuanSaSaya #Juan365Studios #CommentYourThoughts #JuankadaShann #TagAFriend #Followme #Shanshines    #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",24,1/10/2026 13:22,N/A,https://www.facebook.com/reel/2072525326621296/,0,0,Videos,,,,,Lifetime,83,45,8,6,2,0,2,2,,,841.874,14.031,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐇𝐢𝐧𝐝𝐢 𝐚𝐤𝐨 𝐠𝐚𝐥𝐢𝐭 ,𝐧𝐚𝐠 𝐥𝐚𝐥𝐚𝐦𝐛𝐢𝐧𝐠 𝐥𝐚𝐧𝐠, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬!  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #LambingLang","𝐇𝐢𝐧𝐝𝐢 𝐚𝐤𝐨 𝐠𝐚𝐥𝐢𝐭 ,𝐧𝐚𝐠 𝐥𝐚𝐥𝐚𝐦𝐛𝐢𝐧𝐠 𝐥𝐚𝐧𝐠, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬!  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #LambingLang",48,1/10/2026 6:00,mixed,https://www.facebook.com/reel/2780079275663353/,1,0,Videos,,,,,Lifetime,65,45,7,7,0,0,8,8,,,719.359,14.387,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"Umpisahan nanating kulayan ang iniyong mga kapalaran ng kasiwertehan dito sa pinaka makulay na laro dito sa color game tara na manood at mag laro ngayong gabi ✨🌈💗

#JuankadaShann #Shanshines #Followme #TagAFriend #ColorGameVibes",,0,1/10/2026 5:40,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid034okuRDVBb3paAMWa4omsVtGk3ispNbb5pVtUwSADPEmfLh3MJcPyD9uUCNtwh9Ytl,0,0,Photos,,,,,Lifetime,112,46,4,3,1,0,6,2,4,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,,,0,1/9/2026 23:40,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02ayJbywbmfSAenK6J4iBeYFx5rkxNLsRjppEKG85gKVsE2DyJJCE1w7LAREYyGAL9l,0,1,Photos,,,,,Lifetime,68,34,5,3,2,0,6,6,,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐌𝐚𝐤𝐞 𝐬𝐨𝐦𝐞! 🔊

#JuankadaShann #Shanshines #Followme #TagAFriend #MakeSomeNoise","𝐌𝐚𝐤𝐞 𝐬𝐨𝐦𝐞! 🔊

#JuankadaShann #Shanshines #Followme #TagAFriend #MakeSomeNoise",15,1/9/2026 22:00,N/A,https://www.facebook.com/reel/901830128866228/,1,0,Videos,,,,,Lifetime,128,90,1,1,0,0,0,,,,667.901,6.957,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐧𝐞𝐰 𝐜𝐞𝐥𝐥𝐩𝐡𝐨𝐧𝐞🤣

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #NewPhone #InstantUpgrade","𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐧𝐞𝐰 𝐜𝐞𝐥𝐥𝐩𝐡𝐨𝐧𝐞🤣

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #NewPhone #InstantUpgrade",15,1/9/2026 12:31,N/A,https://www.facebook.com/reel/1855270335355562/,1,0,Videos,,,,,Lifetime,141,57,16,10,4,2,8,8,,,799.905,8.509,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐆𝐨𝐨𝐝 𝐞𝐧𝐞𝐫𝐠𝐲 𝐚𝐥𝐥 𝐝𝐚𝐲.

#WorkAndSmile #GoodVibesOnly #PositiveEnergy #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes","𝐆𝐨𝐨𝐝 𝐞𝐧𝐞𝐫𝐠𝐲 𝐚𝐥𝐥 𝐝𝐚𝐲.

#WorkAndSmile #GoodVibesOnly #PositiveEnergy #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes",15,1/9/2026 8:00,N/A,https://www.facebook.com/reel/2324270448058858/,1,0,Videos,,,,,Lifetime,292,229,16,12,3,1,5,5,,,1467.814,5.894,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐇𝐢 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 𝐋𝐞𝐭’𝐬 𝐩𝐥𝐚𝐲, 𝐞𝐧𝐣𝐨𝐲, 𝐚𝐧𝐝 𝐰𝐢𝐧 𝐭𝐨𝐠𝐞𝐭𝐡𝐞𝐫 ♥️

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",,0,1/9/2026 5:55,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02NJYDudPBRugfFLBUdcpzhqmzpEML49YLmiX6Fr4ji3RDzxe4ebyGzUw5FiYUUhYDl,0,0,Photos,,,,,Lifetime,141,58,18,10,6,2,11,8,3,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐒𝐭𝐚𝐲 𝐰𝐢𝐭𝐡 𝐦𝐞 𝐚𝐧𝐝 𝐥𝐞𝐭’𝐬 𝐦𝐚𝐤𝐞 𝐭𝐨𝐝𝐚𝐲 𝐰𝐨𝐫𝐭𝐡 𝐫𝐞𝐦𝐞𝐦𝐛𝐞𝐫𝐢𝐧𝐠 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #TodayStory #GoodVibesOnly","𝐒𝐭𝐚𝐲 𝐰𝐢𝐭𝐡 𝐦𝐞 𝐚𝐧𝐝 𝐥𝐞𝐭’𝐬 𝐦𝐚𝐤𝐞 𝐭𝐨𝐝𝐚𝐲 𝐰𝐨𝐫𝐭𝐡 𝐫𝐞𝐦𝐞𝐦𝐛𝐞𝐫𝐢𝐧𝐠 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #TodayStory #GoodVibesOnly",13,1/9/2026 3:00,N/A,https://www.facebook.com/reel/1228881535872760/,1,0,Videos,,,,,Lifetime,171,141,20,9,8,3,3,3,,,481.131,3.25,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐏𝐥𝐚𝐲, 𝐞𝐧𝐣𝐨𝐲, 𝐚𝐧𝐝 𝐢𝐭’𝐬 𝐠𝐨𝐧𝐧𝐚 𝐛𝐞 𝐚𝐥𝐫𝐢𝐠𝐡𝐭! 😎💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #PlayAndEnjoy #ShanshineEnergy","𝐏𝐥𝐚𝐲, 𝐞𝐧𝐣𝐨𝐲, 𝐚𝐧𝐝 𝐢𝐭’𝐬 𝐠𝐨𝐧𝐧𝐚 𝐛𝐞 𝐚𝐥𝐫𝐢𝐠𝐡𝐭! 😎💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #PlayAndEnjoy #ShanshineEnergy",14,1/8/2026 23:09,N/A,https://www.facebook.com/reel/852475904091677/,0,0,Videos,,,,,Lifetime,279,217,13,12,1,0,8,8,,,1575.645,7.162,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"Hi 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! It’s your host, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐡𝐚𝐧𝐧 💙

Samahan niyo ko mamaya sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄🎨🔥

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",,0,1/8/2026 6:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02UCNE5yhmE8ikUvYxJWrEqZUus4bdFGNB443zTJzsjPNTiE1A4tVdYxErFsZBSb1Tl,0,0,Photos,,,,,Lifetime,261,151,12,10,1,1,6,2,4,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐒𝐦𝐢𝐥𝐞𝐬 𝐭𝐡𝐚𝐭 𝐥𝐢𝐠𝐡𝐭 𝐮𝐩 𝐭𝐡𝐞 𝐟𝐞𝐞𝐝! ✨

Drop a ♥️ if this made you smile today!

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #SmileMore #ConfidenceGoals #HappyVibes #OOTDInspo #PositiveEnergy","𝐒𝐦𝐢𝐥𝐞𝐬 𝐭𝐡𝐚𝐭 𝐥𝐢𝐠𝐡𝐭 𝐮𝐩 𝐭𝐡𝐞 𝐟𝐞𝐞𝐝! ✨

Drop a ♥️ if this made you smile today!

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #SmileMore #ConfidenceGoals #HappyVibes #OOTDInspo #PositiveEnergy",25,1/7/2026 20:00,mixed,https://www.facebook.com/reel/1551114756127999/,1,0,Videos,,,,,Lifetime,151,119,24,16,7,1,6,6,,,889.192,7.472,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"Hindi kapa nakapag download! 𝐆𝐈𝐆𝐈𝐋 nako sayo!🔥

Tap a ♥️ at comment HOW para ma guide kita! 😊

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive","Hindi kapa nakapag download! 𝐆𝐈𝐆𝐈𝐋 nako sayo!🔥

Tap a ♥️ at comment HOW para ma guide kita! 😊

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive",40,1/7/2026 17:42,N/A,https://www.facebook.com/reel/1249244333777104/,0,0,Videos,,,,,Lifetime,104,84,20,18,2,0,11,11,,,872.945,10.392,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,,,0,1/7/2026 9:35,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0h2JmDmrgiNfosgBXaNqVyGNYjtmVFnUdhA7Gj4eZYxE551DcJbfoNmD93vNHvcEql,0,1,Photos,,,,,Lifetime,76,45,4,3,0,1,6,5,1,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"Hi 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! It’s your host, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐡𝐚𝐧𝐧 💙

Samahan niyo ko ngayong gabi sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄🎨🔥

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",,0,1/7/2026 6:49,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02xm5rfgfxSANRsThoxgjtV9CCuKgbcZxjdA1DtfoqbXDjQvyuL7Y4QoZ3REcG39KYl,0,0,Photos,,,,,Lifetime,101,45,7,5,2,0,5,3,2,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬, 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐧𝐢𝐲𝐨 𝐥𝐚𝐧𝐠 𝐦𝐚𝐭𝐚𝐭𝐚𝐠𝐩𝐮𝐚𝐧 𝐚𝐧𝐠 𝐭𝐮𝐧𝐚𝐲 𝐧𝐚 𝐬𝐚𝐲𝐚! 🎨

React ♥️ at comment para maging masaya ka na rin! 😄

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #AllInSaSaya","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬, 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐧𝐢𝐲𝐨 𝐥𝐚𝐧𝐠 𝐦𝐚𝐭𝐚𝐭𝐚𝐠𝐩𝐮𝐚𝐧 𝐚𝐧𝐠 𝐭𝐮𝐧𝐚𝐲 𝐧𝐚 𝐬𝐚𝐲𝐚! 🎨

React ♥️ at comment para maging masaya ka na rin! 😄

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #AllInSaSaya",27,1/7/2026 2:00,N/A,https://www.facebook.com/reel/868774325930804/,1,0,Videos,,,,,Lifetime,79,58,13,9,4,0,6,6,,,573.881,9.564,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐁𝐨𝐥𝐝 𝐜𝐨𝐥𝐨𝐫𝐬, 𝐥𝐨𝐮𝐝𝐞𝐫 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 ✨🌈

Leave ♥️  para mag karoon kana rin ng confidence! 

#ColorfulConfidence #UnapologeticallyMe #StyleWithAttitude #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes",,0,1/6/2026 23:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02uSsfVkhWfW5znviGR1zCQKbdf51soSStukpzbWdEB6t64Cd7cZhzM7mQntjtvRrql,0,0,Photos,,,,,Lifetime,117,54,11,8,2,1,7,5,2,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐂𝐡𝐢𝐥𝐥𝐢𝐧 𝐟𝐢𝐭, 𝐦𝐢𝐫𝐫𝐨𝐫 𝐦𝐨𝐦𝐞𝐧𝐭 📸

Click ♥️ and comment para swertehin ka! 

#MirrorShot #ChillVibes #OOTD #CasualFit #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes",,0,1/6/2026 21:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02arkaT1xPoNM1sLVzhpU3Ge1SYjTTHj9UVo96dL2pKazDnmKp8sCkuSd5NMY6ttDYl,0,0,Photos,,,,,Lifetime,114,43,8,7,1,0,7,2,5,,,,,,,,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 𝐋𝐢𝐤𝐞 𝐦𝐞? 💖

Hit the ♥️ and follow para ma-bless ka today! ✨💫

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #GoodVibesOnly #ChillAndDance #ShanshineVibes","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 𝐋𝐢𝐤𝐞 𝐦𝐞? 💖

Hit the ♥️ and follow para ma-bless ka today! ✨💫

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #GoodVibesOnly #ChillAndDance #ShanshineVibes",9,1/6/2026 18:31,N/A,https://www.facebook.com/reel/4292804347532221/,1,0,Videos,,,,,Lifetime,169,89,13,10,2,1,6,6,,,755.387,7.194,0,0,0,,
1.22111E+17,6.15845E+13,Juankada Shann,"Hello Shanshines! ✨
Live na ang good vibes at saya ngayon! 💖

👉 Comment HERE kung nandito ka na at ready makilaro ⬇️

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes",,0,1/6/2026 6:59,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0oRczkqxRArmqfcXEYiHt1kdv4n429pkDi41VT2ALk9v6M2Wq1rzuGmfKzKQu5jxsl,0,0,Photos,,,,,Lifetime,124,53,9,9,0,0,9,3,6,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝟐𝟒/𝟕 𝐧𝐢𝐲𝐨 𝐤𝐚𝐦𝐢𝐧𝐠 𝐦𝐚𝐤𝐚𝐤𝐚𝐬𝐚𝐦𝐚 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄!🔥

Tap the ♥️ and follow kung gusto niyong 𝐦𝐚𝐤𝐚-𝐣𝐚𝐜𝐤𝐩𝐨𝐭!

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #JackpotFeels #GoodTimesPH","𝟐𝟒/𝟕 𝐧𝐢𝐲𝐨 𝐤𝐚𝐦𝐢𝐧𝐠 𝐦𝐚𝐤𝐚𝐤𝐚𝐬𝐚𝐦𝐚 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄!🔥

Tap the ♥️ and follow kung gusto niyong 𝐦𝐚𝐤𝐚-𝐣𝐚𝐜𝐤𝐩𝐨𝐭!

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #JackpotFeels #GoodTimesPH",15,1/6/2026 0:00,uploaded,https://www.facebook.com/reel/1975111956405821/,1,0,Videos,,,,,Lifetime,183,102,11,6,4,1,5,5,,,1190.775,9.76,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,Give ma give and its giving mothering naman talaga ang sisteret ko🥰😘💗🌈,,0,1/5/2026 20:12,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0Gvdr62m1SKG9AvTawWhCTiVASZGkTN4orhP7F2a9NDzp8GwZrcoMT5YG8GEEcPdkl,0,1,Text,,,,,Lifetime,,37,2,2,0,0,3,3,,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"Basta kami ang kasama, asahan ang 𝐀𝐋𝐋 𝐈𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! 🔥
Join na sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 at sabay-sabay tayo sa kulitan! 

Leave a ♥️ at comment 💬!

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #GoodTimesPH","Basta kami ang kasama, asahan ang 𝐀𝐋𝐋 𝐈𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! 🔥
Join na sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 at sabay-sabay tayo sa kulitan! 

Leave a ♥️ at comment 💬!

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #GoodTimesPH",20,1/5/2026 20:00,uploaded,https://www.facebook.com/reel/855313047353596/,1,0,Videos,,,,,Lifetime,152,93,13,10,3,0,6,6,,,1173.662,10.386,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐏𝐚𝐫𝐚𝐧𝐠… 🤭💖

Drop a ♥️ at comment para hindi ka ma-panis! 😆

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #Juan365Live #GoodVibesOnly #HitTheHeart #JoinTheFun","𝐏𝐚𝐫𝐚𝐧𝐠… 🤭💖

Drop a ♥️ at comment para hindi ka ma-panis! 😆

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #Juan365Live #GoodVibesOnly #HitTheHeart #JoinTheFun",15,1/5/2026 18:40,N/A,https://www.facebook.com/reel/4437328803179656/,0,0,Videos,,,,,Lifetime,257,181,12,12,0,0,8,8,,,1548.284,8.324,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐈𝐤𝐚𝐰 𝐧𝐚 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐧𝐚𝐡𝐮𝐡𝐮𝐥𝐢!! Shanshines join na sa Juan365 Color Game LIVE!

Comment at leave a ♥️ para same tayo sa kulitan! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor","𝐈𝐤𝐚𝐰 𝐧𝐚 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐧𝐚𝐡𝐮𝐡𝐮𝐥𝐢!! Shanshines join na sa Juan365 Color Game LIVE!

Comment at leave a ♥️ para same tayo sa kulitan! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor",37,1/4/2026 23:00,mixed,https://www.facebook.com/reel/818402557919334/,1,0,Videos,,,,,Lifetime,211,56,22,14,6,2,8,8,,,2434.752,15.913,0,0,0,,
