"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Link Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122107864413147740,61584432221426,"Juankada Evo","I-tag mo na sila, dahil ang 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞, nasa Juan365 na! Game na, baka ikaw na ang swerte today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame",,0,"12/22/2025 20:55",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0McEaAJYtrowxTYAxuaLv6thwLqYRECSywkMS8eQrRVFYiQzCF2irPF4VQpFe5XGrl&id=61584432221426,0,0,Photos,,,,,Lifetime,226,70,7,7,0,0,3,2,1,,,,,,,
122107501161147740,61584432221426,"Juankada Evo","Juankada Evo updated their cover photo.",,0,"12/20/2025 23:54",N/A,https://www.facebook.com/photo.php?fbid=122107501161147740&set=a.122100254679147740&type=3,0,0,Photos,,,,,Lifetime,0,0,10,10,0,0,0,,,,,,,,,
122100256515147740,61584432221426,"Juankada Evo","Welcome to JUAN365!",,0,"12/03/2025 20:20",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02S1nXtZNTey3ahiYL6xGj2fkTFpSRE4RSe7jLQb6qhwQRniEcEXE8mtxSpui1Tq2xl&id=61584432221426,0,0,Photos,,,,,Lifetime,374,133,9,9,0,0,1,,1,,,,,,,
122100254649147740,61584432221426,"Juankada Evo","Juankada Evo updated their cover photo.",,0,"12/03/2025 20:16",N/A,https://www.facebook.com/photo.php?fbid=122100254649147740&set=a.122100254679147740&type=3,0,0,Photos,,,,,Lifetime,0,0,7,7,0,0,0,,,,,,,,,
122186613290528854,61565865626361,"Juankada Geoff","Malapit na Juankada! Ready na ba kayo maki All in Juan sa Saya?

#Juan365Studios #JuankadaGeoff #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/21/2025 01:02",N/A,https://www.facebook.com/photo.php?fbid=122186613290528854&set=a.122095532852528854&type=3,0,0,Photos,,,,,Lifetime,1,1,6,6,0,0,0,,,,,,,,
122187064706528854,61565865626361,"Juankada Geoff","Warmest wishes for a joyful holiday season.
Merry christmas and advance happy new year to y'all Juankada! 🎄

Please follow our official pages. Drop a ""🎉"" And spread love to all!

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares
#Holidays #HolidaySeason",,0,"12/24/2025 23:53",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0CkqZbZYNbaRedwnvxyzDXsch8Lb8GmSGs6f3z8Q18zmCMVFK65rVMS5Fc2CnNHGMl,0,0,Photos,,,,,Lifetime,161,63,6,6,0,0,1,1,,,,,,,
122187170894528854,61565865626361,"Juankada Geoff","Like, share, and follow our official page and stay tuned para sa AllInJUAN na panalo! 🤩

Inquiries is open 24/7. Please direct message to our pages for further assistance. 💬

Isang kulay, isang damakmak ang panalo! Ano pa'ng hinihintay? Color game is on sa Juan365! 🔴🟢🟡🔵⚪

#Juan365Studios #Juan365 #Juan365PH #JuankadaGeoff #ALLINJUANLIVE #AllInJuanSaSaya #JuankadaHosts #Juankada #ResponsibleGaming #ColorGameFun",,0,"12/25/2025 23:39",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02hnCegG8K46SbchTaXLpEzdywi8fZ4U9uNoH6FGPXn1JFakGcLrTiaXDVFAbqJAorl,0,1,Photos,,,,,Lifetime,128,47,3,3,0,0,2,,2,,,,,,
122187307568528854,61565865626361,"Juankada Geoff","𝟑𝟕𝐊 panalo mula sa 𝐓𝐑𝐈𝐏𝐋𝐄 𝐖𝐇𝐈𝐓𝐄 x150

🫡CONGRATULATIONS JuanKada SUGARDAD!! 🤘🏽",,0,"12/27/2025 04:24",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0kpuRXQBpb42r4ZEBPHFk7Kc8ejLEbgxVSLSfUbwwFcd6qVKfgD1ocqCKaRB3fnQJl,0,1,Photos,,,,,Lifetime,114,46,5,5,0,0,0,,,,,,,,
122187426752528854,61565865626361,"Juankada Geoff","geoff 2","Can't stop the feeling kumanta ng All in Juan sa Saya. Maririnig pero, di mo maaamoy. 😁

React kung napakanta ka rin! 🫵

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares",32,"12/28/2025 06:00",N/A,https://www.facebook.com/reel/1182366410196039/,1,0,Videos,,,,,Lifetime,225,77,17,13,4,0,10,,10,,2665.029,20.5,0,0,0
122187566144528854,61565865626361,"Juankada Geoff","Rockstar + sweet lover = certified Juankada vibes! 😉

Drop a ""🤟"" sa comments kung ikaw rin! 😁

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares","Rockstar + sweet lover = certified Juankada vibes! 😉

Drop a ""🤟"" sa comments kung ikaw rin! 😁

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares",12,"12/29/2025 09:15",N/A,https://www.facebook.com/reel/795566416848902/,0,0,Videos,,,,,Lifetime,83,41,7,7,0,0,3,,3,,346.703,6.42,0,0,0
122187590780528854,61565865626361,"Juankada Geoff","LIVE na ang Color Game, Juankada! Together with Juankada Juankada Sabbie, Juankada Juankada Ligaya & Juankada Juankada Shann piliin na ang Lucky COLOR mo! 🥳

Comment your Lucky COLOR of the day and follow our page! 🤘

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada
#Juan365ColorGame
#Juan365Studios
#Juan365Cares
#JuankadaHosts #Fyp",,0,"12/29/2025 14:13",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid029FVFLyKrYKYxfGoPWxMLpLT3Le7VY6aY8TtEgQeYznJJRNUzyckRJJU1kXQVx1Qdl,0,0,Photos,,,,,Lifetime,152,52,8,8,0,0,3,3,,,,,,,
122187673232528854,61565865626361,"Juankada Geoff","ROCKISTA SA STAGE, KULAY ANG PANALO! 🎸🎨
Pag tumama ang trip mo sa kulay — boom! panalo ka agad!
Ready ka na bang i-rock ang Color Game at sumabay sa saya? 🤘🔥

Drop your kulay sa comments at sali na, Juankada! 👇

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares",,0,"12/30/2025 07:37",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid025zSmi9syXqCPRPGgYhsKNuMTqv77R6pLY9gHHqeqQVnXNPpKLbLmZmHNoH8bHv1wl,0,0,Photos,,,,,Lifetime,103,41,10,8,2,0,3,,3,,,,,,
122187782534528854,61565865626361,"Juankada Geoff","Hindi namin ito magagawa nang wala ka, Juankada! Salamat sa isang hindi malilimutang taon. 🤟 From Juan365 family to yours, Happy New Year! 🎆

Like, Share, at Follow para sa mas exciting na memories this incoming 2026! 🥳

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares","Hindi namin ito magagawa nang wala ka, Juankada! Salamat sa isang hindi malilimutang taon. 🤟 From Juan365 family to yours, Happy New Year! 🎆

Like, Share, at Follow para sa mas exciting na memories this incoming 2026! 🥳

#JuankadaGeoff #Juan365 #Juan365PH
#JuanSports #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios
#Juan365Cares",16,"12/31/2025 07:25",N/A,https://www.facebook.com/reel/2753500528343569/,0,0,Videos,,,,,Lifetime,66,34,8,8,0,0,0,,,,292.085,5.841,0,0,0
122187862226528854,61565865626361,"Juankada Geoff","HAPPY NEW YEAR, JUANKADA!",,0,"12/31/2025 21:30",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0NWyz4C63GJJfgdLVQJ8NoehWjMrNcEGybvKNVgkzXXgYnn2g8hd5xtEfWVFF6WUAl,0,1,Videos,,,,,Lifetime,,29,8,8,0,0,0,,,,,,,,
122186613086528854,61565865626361,"Juankada Geoff","Hi Juankada! I’m JuanKada Geoff, bringin’ kulitan at saya sa Color Game ng Juan365 Studios!🤘

Kitakits everyJUAN!

#Juan365Studios #JuankadaGeoff #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/21/2025 00:57",N/A,https://www.facebook.com/photo.php?fbid=122186613086528854&set=a.122095526054528854&type=3,0,0,Photos,,,,,Lifetime,79,44,12,12,0,0,0,,,,,,,,
122107240779133214,61583996447175,"Juankada Jedi","Juan365 Dance Craze","1,000,000 GRAND PRIZE up for grabs!Kaya mo bang kunin 'to?Plus, 10 lucky participants will take home a brand-new iPhone 17 Pro each!十Juankada, Time to move, groove, at ipakita ang all-out saya mo sa ALL IN SA SayaJUAN: The Juan365 Dance Craze Challenge! +Join now, i-tag ang tropa sa comment section, at ihataw na ang moves mo sa biggest dance challenge of the year!3925#Juan365 #Juan365PH#AllInJuanSaSaya #JuanKada#tunogngsayajuan365 @Juan365",36,"12/08/2025 10:49",N/A,https://www.facebook.com/reel/1308180834656501/,0,0,Videos,,,,,Lifetime,147,85,1,1,0,0,0,,,,858.881,7.737,0,0,0,
122112914103133214,61583996447175,"Juankada Jedi","Happy New Year, Jedi Babes! ✨🎆
New year, same glow—more wins, more laughs, more ALL-IN JUAN moments! 💖🥂

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #HappyNewYear","Happy New Year, Jedi Babes! ✨🎆
New year, same glow—more wins, more laughs, more ALL-IN JUAN moments! 💖🥂

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #HappyNewYear",16,"12/31/2025 08:00",uploaded,https://www.facebook.com/reel/1397655912078957/,1,0,Videos,,,,,Lifetime,3155,2552,31,24,7,0,48,,14,34,24025.749,8.774,0,0,0,
122112798903133214,61583996447175,"Juankada Jedi","When the beat goes low… my confidence goes higher 😌✨

✨ Say hi in the comments — let’s vibe together!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes","When the beat goes low… my confidence goes higher 😌✨

✨ Say hi in the comments — let’s vibe together!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes",18,"12/31/2025 00:00",uploaded,https://www.facebook.com/reel/1696172915052895/,1,0,Videos,,,,,Lifetime,329,254,20,18,2,0,8,,8,,1196.985,4.416,0,0,0,
122112788349133214,61583996447175,"Juankada Jedi","Hello, Juankada ✨
LIVE na tayo sa Juan365 app & website — good vibes, fun games, at lovely surprises ang naghihintay 💖
Comment “LIVE” if nanonood ka na👇",,0,"12/30/2025 22:24",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iRmfqCewqpESQE1TcxVZnh715SMNUtdoi2dL1bfArp4M58dd55aeVuWgDXJRWagml&id=61583996447175,0,1,Events,,,,,Lifetime,159,57,7,5,2,0,6,,5,1,,,,,,
122112755877133214,61583996447175,"Juankada Jedi","What are you willing to do… for a little 𝐟𝐮𝐧 𝐚𝐧𝐝 𝐚 𝐥𝐨𝐭 𝐨𝐟 𝐬𝐰𝐞𝐫𝐭𝐞? 😉✨

👇 Don’t scroll — answer it! What are you willing to do?

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","What are you willing to do… for a little 𝐟𝐮𝐧 𝐚𝐧𝐝 𝐚 𝐥𝐨𝐭 𝐨𝐟 𝐬𝐰𝐞𝐫𝐭𝐞? 😉✨

👇 Don’t scroll — answer it! What are you willing to do?

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",15,"12/30/2025 18:00",N/A,https://www.facebook.com/reel/2445677485829414/,1,0,Videos,,,,,Lifetime,180,126,12,12,0,0,4,,4,,740.685,4.971,0,0,0,
122112648987133214,61583996447175,"Juankada Jedi","Jedi Babes on duty… and the 𝐥𝐮𝐜𝐤 𝐣𝐮𝐬𝐭 𝐠𝐨𝐭 𝐒𝐓𝐑𝐎𝐍𝐆𝐄𝐑! 👀🎯

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #WinningMoment #PickYourColor  #LiveNow
#LuckyColor #TeamGoodVibes #PanaloFeels",,0,"12/30/2025 05:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0SxwLEtmi58NNPYCLzKpzmbLU4XpaPKNGwot9z2D7rTh7VZrRdgG6DXEEJSvHAZUDl&id=61583996447175,0,0,Photos,,,,,Lifetime,286,105,9,9,0,0,7,5,2,,,,,,,
122112647193133214,61583996447175,"Juankada Jedi","Anong uunahin mong gastusan ngayon-bayad, ipon, o deserve mong reward?
Comment below at kwento mo kung paano mo ise-celebrate ang sahod day! 💸

#Juan365Studios #Juan365 #ALLINJUANLIVE
#JuankadaHosts #Juankada
JUEGE",,0,"12/30/2025 04:47",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0akXDaAEtijJae8sikja5Ld5MtVWHRjxjDysYW8hBeSPPHmp874jciPwbqPSgwgBxl&id=61583996447175,0,1,Photos,,,,,Lifetime,172,53,3,3,0,0,2,1,1,,,,,,,
122112646629133214,61583996447175,"Juankada Jedi","Jedi Babes, wag magpahuli — Color Game LIVE in awhile! 👀
Swerte natin this year, andito pa… ready ka na bang manalo? 💸

Watch now on Juan365 app & website!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #Trending  #Followme #ColorGameLive",,0,"12/30/2025 04:45",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02adrkKLfNpP5EqqBAoMKqya4DHPwWfvNNx1eGRwRExerbVFrcssVA6gKB36o7DBc7l&id=61583996447175,0,0,Photos,,,,,Lifetime,981,591,28,23,5,0,91,24,44,23,,,,,,1
122112411927133214,61583996447175,"Juankada Jedi","𝐏𝐫𝐞𝐭𝐭𝐲 𝐟𝐚𝐜𝐞, 𝐩𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐯𝐢𝐛𝐞𝐬, She always shows up and SLAYS 💖🔥

Drop a 💕 if she SLAYED this look!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE  #reelsph #trendingnow #viralreels #beautyvibes #glamlook","𝐏𝐫𝐞𝐭𝐭𝐲 𝐟𝐚𝐜𝐞, 𝐩𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐯𝐢𝐛𝐞𝐬, She always shows up and SLAYS 💖🔥

Drop a 💕 if she SLAYED this look!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE  #reelsph #trendingnow #viralreels #beautyvibes #glamlook",16,"12/29/2025 05:00",mixed,https://www.facebook.com/reel/2670714699955094/,1,0,Videos,,,,,Lifetime,214,144,10,8,1,1,2,,2,,865.177,5.149,0,0,0,
122112362553133214,61583996447175,"Juankada Jedi","Juankada, roll call! 🙌 
LIVE na tayo sa Juan365 app at website — ready na ang saya, games, at surprises! 🎊

Comment “LIVE” kapag nandito ka na 👇

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #Trending  #Followme #ColorGameLive",,0,"12/28/2025 22:46",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02PQCf82ABEowvXvhHN6S3CbDbKTUPda1LvSdXzzy4GXpvbDYDesHr26iBRpyDR7BGl&id=61583996447175,0,0,Photos,,,,,Lifetime,688,246,25,22,1,2,31,14,17,,,,,,,
122112355911133214,61583996447175,"Juankada Jedi","💎 Glam, games, and good vibes! Catch me live and let’s make every color count, Jedi Babes! 🎨💖 Who’s feeling lucky today?

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #Trending  #Followme #ColorGameLive",,0,"12/28/2025 22:17",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0uaWkEdqPVGfe2e9j7TUa5ZAA1ioGMa7n4Pi9K3qeunJAZ1ngZ6dxDg5UzyNSMZPTl&id=61583996447175,0,0,Photos,,,,,Lifetime,216,70,9,9,0,0,7,2,5,,,,,,,
122112316677133214,61583996447175,"Juankada Jedi","Foodie level: 1000 😎
Fast reels, hotter shabu-shabu, 𝗕𝗜𝗚𝗚𝗘𝗥 𝗖𝗥𝗔𝗩𝗜𝗡𝗚𝗦!

👉  Drop an emoji if you’d dig in right now! 🍲💖

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #Followme","Foodie level: 1000 😎
Fast reels, hotter shabu-shabu, 𝗕𝗜𝗚𝗚𝗘𝗥 𝗖𝗥𝗔𝗩𝗜𝗡𝗚𝗦!

👉  Drop an emoji if you’d dig in right now! 🍲💖

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #Followme",14,"12/28/2025 17:01",N/A,https://www.facebook.com/reel/840432925535966/,1,0,Videos,,,,,Lifetime,210,141,7,7,0,0,2,,2,,1078.929,6.96,0,0,0,
122112192249133214,61583996447175,"Juankada Jedi","Let’s keep the energy high and the smiles even higher! 💖

Drop a ❤️ if you’re feeling the good vibes

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #Reels #Followme","Let’s keep the energy high and the smiles even higher! 💖

Drop a ❤️ if you’re feeling the good vibes

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #Reels #Followme",15,"12/28/2025 04:21",N/A,https://www.facebook.com/reel/1971978810385333/,0,0,Videos,,,,,Lifetime,246,132,16,14,1,1,16,,16,,1414.366,8.469,0,0,0,
122112160743133214,61583996447175,"Juankada Jedi","Pretty eyes don’t lie! 

See you now sa live at Color Game at the Juan365 app / website🔥

Comment “Game” sa mga gusto swertehin! 

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #Followme #trending #viral #fyp #watchtillend #commentdownbelow","Pretty eyes don’t lie! 

See you now sa live at Color Game at the Juan365 app / website🔥

Comment “Game” sa mga gusto swertehin! 

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #Followme #trending #viral #fyp #watchtillend #commentdownbelow",22,"12/28/2025 01:04",N/A,https://www.facebook.com/reel/1043786067907394/,0,0,Videos,,,,,Lifetime,171,116,9,8,0,1,7,,7,,825.784,5.856,0,0,0,
122111988195133214,61583996447175,"Juankada Jedi","Let’s go Barbie, let’s goooo! 🔥

Like and Follow if sasayaw ka rin! 

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #fbreels #trending #barbiedance","Let’s go Barbie, let’s goooo! 🔥

Like and Follow if sasayaw ka rin! 

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #fbreels #trending #barbiedance",15,"12/27/2025 06:01",N/A,https://www.facebook.com/reel/1557060332158960/,1,0,Videos,,,,,Lifetime,285,163,11,11,0,0,4,,4,,1880.692,9.356,0,0,0,
122111876985133214,61583996447175,"Juankada Jedi","Hey Jedi Babes 😘
When the colors start rolling, what do you fantasize about?
Comment down below 🔥

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #Followme #trending","Hey Jedi Babes 😘
When the colors start rolling, what do you fantasize about?
Comment down below 🔥

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE #reels #Followme #trending",27,"12/27/2025 01:16",N/A,https://www.facebook.com/reel/935957568887007/,0,0,Videos,,,,,Lifetime,176,121,9,9,0,0,1,,1,,1153.029,8.063,0,0,0,
122111520405133214,61583996447175,"Juankada Jedi","All smiles this Pasko Tara na, Juankada!🎄💕💝Let's add more fun, kulay, at happy energy sa ating game experience🎁🎅#Juan365 #Juan365Studios#JuankadaJedi#AllInJuanSaSaya#JuanKada #Christmas #trendingreelsvideo #fypreels viral≥#CuteJuan #reelsph","All smiles this Pasko Tara na, Juankada!🎄💕💝Let's add more fun, kulay, at happy energy sa ating game experience🎁🎅#Juan365 #Juan365Studios#JuankadaJedi#AllInJuanSaSaya#JuanKada #Christmas #trendingreelsvideo #fypreels viral≥#CuteJuan #reelsph",25,"12/25/2025 09:53",N/A,https://www.facebook.com/reel/876217142013665/,0,0,Videos,,,,,Lifetime,341,199,12,10,1,1,9,,9,,3122.741,12.642,0,0,0,
122111440203133214,61583996447175,"Juankada Jedi","Merry Christmas, Jedi Babes! 🎄💕All smiles, all glow✨Your gorgeous & super cute Juankada Host is sending holiday love! 🎀💝                                            #Juan365 #Juan365Studios #JuankadaJedi#AllInJuanSaSaya #JuanKada #Christmas#trendingreelsvideo #fypreels ≥ viral ≥#CuteJuan #reelsph","Merry Christmas, Jedi Babes! 🎄💕All smiles, all glow✨Your gorgeous & super cute Juankada Host is sending holiday love! 🎀💝                                            #Juan365 #Juan365Studios #JuankadaJedi#AllInJuanSaSaya #JuanKada #Christmas#trendingreelsvideo #fypreels ≥ viral ≥#CuteJuan #reelsph",22,"12/25/2025 02:33",N/A,https://www.facebook.com/reel/1186436663679782/,0,0,Videos,,,,,Lifetime,1400,592,51,45,2,4,19,,19,,11888.267,11.162,0,0,0,
122111415723133214,61583996447175,"Juankada Jedi","Nood ulit kayo tonight, Jedi Babes! 

#Juan365Studios #Juan365 #Jedi #trendingreelsvideo #ALLINJUANLIVE #JuankadaHosts #Juan365ColorGame",,0,"12/25/2025 00:22",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02hGw65wriFLiLyakg22CmnLDNLBqCEsiv2NAnFXAAmJbkzRWQtwLsG2WqFJ3eDQ54l&id=61583996447175,0,1,Text,,,,,Lifetime,,81,4,4,0,0,1,,1,,,,,,,
122111235279133214,61583996447175,"Juankada Jedi","A day in my life 💕 Juankada Host edition
Dresses, tawanan, at year-end feels sa Juan365 ✨🥂
Comment ✨ kung gusto mo ng ganitong vibes lagi!

#Juan365 #Juan365Studios #JuankadaJedi #AllInJuanSaSaya #JuanKada #yearend #Christmas #trendingreelsvideo #fypreelsシ゚viralシ","A day in my life 💕 Juankada Host edition
Dresses, tawanan, at year-end feels sa Juan365 ✨🥂
Comment ✨ kung gusto mo ng ganitong vibes lagi!

#Juan365 #Juan365Studios #JuankadaJedi #AllInJuanSaSaya #JuanKada #yearend #Christmas #trendingreelsvideo #fypreelsシ゚viralシ",33,"12/24/2025 04:18",N/A,https://www.facebook.com/reel/878945654516555/,0,0,Videos,,,,,Lifetime,909,180,52,40,11,1,6,,6,,8667.767,13.093,0,0,0,
122110900083133214,61583996447175,"Juankada Jedi","Paulanin natin ng kasiyahan at kaswertehan!  Mamayang 10:00 pm - 6:00 am! Juankada Jedi

Comment ""G na!"" kung abangers ka na rin
#Juan365Studios #Juan365 #ALLINJUANLIVE
#JuankadaHosts #Juankada",,0,"12/22/2025 21:03",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02tTCqrDbztjqkijXo8PMGfeQAnvXBwuDraWErKFsL8YQiLtGsC56DNQc7pM8ZLo2il&id=61583996447175,0,1,Photos,,,,,Lifetime,247,93,4,3,0,1,0,,,,,,,,,
122110898439133214,61583996447175,"Juankada Jedi","kita kits Juankada mamayang 10:00 pm - 6:00 am! samahan niyo ko Juankada Jedi! 🫶🫰💪✨

#Juan365 #Juan365PH #AlllnJuanSaSaya
#JuanKada #Juan365ColorGame",,0,"12/22/2025 21:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02gUr5yezvKN3w2azNjZCQb4juvNKXZJSShejv3SkoBkgi7YBePd5FHVpnrJocxoiRl&id=61583996447175,0,1,Photos,,,,,Lifetime,145,78,2,1,0,1,1,,1,,,,,,,
122110813137133214,61583996447175,"Juankada Jedi","Sino ang handa na? Juankada time na! 🎲💥",,0,"12/22/2025 09:38",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RyAVGTcmXoZLTGyJq97hKrVG23sRAqiyprGeE2qnPE3zTCUPpg4963Parcb5o8AGl&id=61583996447175,0,1,Photos,,,,,Lifetime,157,78,2,2,0,0,3,1,2,,,,,,,
122110766223133214,61583996447175,"Juankada Jedi","Juankada Jedi updated their cover photo.",,0,"12/22/2025 03:49",N/A,https://www.facebook.com/photo.php?fbid=122110766223133214&set=a.122110480779133214&type=3,0,0,Photos,,,,,Lifetime,0,0,1,1,0,0,0,,,,,,,,,
122110766085133214,61583996447175,"Juankada Jedi","3 Days to Go, Juankada! 🎄🎁🎅
Handa na ba ang mga regalo niyo?
Comment ""Ready na!"" at ipakita kung sinong mga ninong at ninang na ready na para sa kanilang inaanak!
#Juan365 #Juan365Studio
#ALLINJUANsaSayaLIVE #Juankada",,0,"12/22/2025 03:48",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0QADRJ9rce7jR5VBi65kQk9AVhWadHTTvirhbNqbLGtbn39eV3fToVM12ijvgk27yl&id=61583996447175,0,1,Videos,,,,,Lifetime,,66,3,3,0,0,1,,1,,,,,,,
122110341051133214,61583996447175,"Juankada Jedi","Hi Juankada! 👋 I’m JuanKada Jedi, bagong kakampi n’yo sa color game ng Juan365 Studios. Tara, samahan niyo ‘ko at sama-sama tayong magsaya! 

Kitakits everyJUAN!

#Juan365Studios #JuankadaJedi #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/20/2025 01:36",N/A,https://www.facebook.com/photo.php?fbid=122110341051133214&set=a.122103321699133214&type=3,0,0,Photos,,,,,Lifetime,173,78,8,8,0,0,3,,3,,,,,,,
122109941733133214,61583996447175,"Juankada Jedi","Only 7 days left until Christmas, Juankada!
The countdown is on-decorate, celebrate, and join in the fun leading up to the big day!

#Juan365 #Juan365Studio
#ALLINJUANsaSayaLIVE #Juankada",,0,"12/18/2025 04:22",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wu4QP6mZomko254qazP72u2AvCxZfGgaWEP2Mi9so17WQEJgYvqT5TLszc5U4UG3l&id=61583996447175,0,1,Videos,,,,,Lifetime,,74,1,1,0,0,0,,,,,,,,,
122108967147133214,61583996447175,"Juankada Jedi","Happy Weekend Juankada! 🥳🎉",,0,"12/14/2025 04:40",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0GZsypzmKTUYj4cEgNRyXCmqtvEj5ovj8nuh6Bjai7Noab4ZapPfmBg2vcH1rNJqEl&id=61583996447175,0,1,Photos,,,,,Lifetime,186,77,1,1,0,0,0,,,,,,,,,
