Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22112E+17,6.15851E+13,Juankada Charm,"✨Uy Lucky Charms!✨

Kape kayo nang kape! ☕️

Sana magkape-ra tayong lahat🤭 agree ba kayo?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Uy Lucky Charms!✨

Kape kayo nang kape! ☕️

Sana magkape-ra tayong lahat🤭 agree ba kayo?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",17,1/19/2026 21:00,N/A,https://www.facebook.com/reel/1447748920468939/,0,0,Videos,,,,,Lifetime,125,53,21,15,6,0,16,,16,,,861.59,11.189,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Shout out sa mga gumigimik na Lucky Charms ko✨

Next time ambag na tayo more than our face card 😆

Tag mo naman kilala mong ang ambag ay face card lang! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Shout out sa mga gumigimik na Lucky Charms ko✨

Next time ambag na tayo more than our face card 😆

Tag mo naman kilala mong ang ambag ay face card lang! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",5,1/20/2026 1:00,N/A,https://www.facebook.com/reel/1605380533801095/,0,0,Videos,,,,,Lifetime,149,52,15,14,1,0,4,,4,,,524.332,7.282,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms!✨

With or without glasses, bebot pa din!😘

Agree ba ang lahat?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

With or without glasses, bebot pa din!😘

Agree ba ang lahat?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,1/20/2026 21:00,N/A,https://www.facebook.com/reel/756168587038692/,0,0,Videos,,,,,Lifetime,99,48,14,9,5,0,6,,6,,,668.76,10.132,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"❗️LUCKY CHARMS!❗️

Ayan ikaw, ""never settle for less"" ka pa pero bibigay din naman 🤨

Tag niyo naman yung friend niyong isang chat lang, lalambot bigla 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","❗️LUCKY CHARMS!❗️

Ayan ikaw, ""never settle for less"" ka pa pero bibigay din naman 🤨

Tag niyo naman yung friend niyong isang chat lang, lalambot bigla 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/21/2026 0:00,N/A,https://www.facebook.com/reel/895756176176629/,0,0,Videos,,,,,Lifetime,83,32,10,5,3,2,9,,9,,,685.067,15.223,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms!✨

Sasama ba kayo sakin pag pinahawak ko sainyo ang aking kamay?😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

Sasama ba kayo sakin pag pinahawak ko sainyo ang aking kamay?😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/21/2026 4:00,N/A,https://www.facebook.com/reel/1793309634666663/,0,0,Videos,,,,,Lifetime,57,33,10,7,2,1,5,,5,,,339.851,8.496,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"Who's the fairest?

Kapag ang sagot mo ay ""Us"", agree na agree ako diyan! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Who's the fairest?

Kapag ang sagot mo ay ""Us"", agree na agree ako diyan! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/21/2026 21:00,N/A,https://www.facebook.com/reel/885384847533857/,0,0,Videos,,,,,Lifetime,27,24,7,6,1,0,2,,2,,,110.129,4.405,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"✨Hi there, Lucky Charms!✨

I just keep on slaying even with glasses on👓

20/20 ba ang vision niyo Lucky Charms pag nakikita niyo ako?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi there, Lucky Charms!✨

I just keep on slaying even with glasses on👓

20/20 ba ang vision niyo Lucky Charms pag nakikita niyo ako?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/22/2026 0:00,N/A,https://www.facebook.com/reel/1161861519352490/,0,0,Videos,,,,,Lifetime,55,39,8,7,1,0,3,,3,,,225.021,5.769,0,0,0,
1.22113E+17,6.15851E+13,Juankada Charm,"You need to get done done done🎵🎶

Sorry na! Na-LSS lang ako Lucky Charms!✨

Work work work tayo Lucky Charms ah!🫡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","You need to get done done done🎵🎶

Sorry na! Na-LSS lang ako Lucky Charms!✨

Work work work tayo Lucky Charms ah!🫡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/22/2026 4:00,N/A,https://www.facebook.com/reel/1790493931611875/,0,0,Videos,,,,,Lifetime,111,93,3,3,0,0,0,,,,,438.924,4.823,0,0,0,
1.22107E+17,6.15851E+13,Juankada Charm,"Hi Lucky Charms! ✨

Wearing the color of the year today! 🤍

Naniniwala din ba kayo na wearing the color of the year will bring you prosperity this year? 🤔

Comment niyo naman thoughts niyo sa baba! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Hi Lucky Charms! ✨

Wearing the color of the year today! 🤍

Naniniwala din ba kayo na wearing the color of the year will bring you prosperity this year? 🤔

Comment niyo naman thoughts niyo sa baba! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,1/1/2026 2:30,N/A,https://www.facebook.com/reel/877055318037017/,0,0,Videos,,,,,Lifetime,67,44,7,6,1,0,3,,3,,,177.705,3.29,0,0,0,
1.2211E+17,6.15857E+13,Juankada Ellise,"Papakalat ka tapos manlalag-lag ka ng iba...😒 

#foryourpage #trending #JuankadaEllise #Juan365Studios","Papakalat ka tapos manlalag-lag ka ng iba...😒 

#foryourpage #trending #JuankadaEllise #Juan365Studios",10,1/22/2026 16:30,mixed,https://www.facebook.com/reel/1194490412398617/,1,0,Videos,,,,,Lifetime,66,13,1,1,0,0,1,,1,,,146.638,12.219,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"Hi beshy! It’s me, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞, giving you luck, fun, entertainment, at wins ✨💙

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending","Hi beshy! It’s me, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞, giving you luck, fun, entertainment, at wins ✨💙

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending",20,1/22/2026 3:30,N/A,https://www.facebook.com/reel/1556011455677591/,1,0,Videos,,,,,Lifetime,106,100,6,5,1,0,3,,3,,,436.059,4.404,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐀𝐥𝐥 𝐛𝐥𝐚𝐜𝐤, 𝐚𝐥𝐥 𝐦𝐞, 𝐚𝐥𝐥 𝐬𝐥𝐚𝐲. 🖤💅

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending","𝐀𝐥𝐥 𝐛𝐥𝐚𝐜𝐤, 𝐚𝐥𝐥 𝐦𝐞, 𝐚𝐥𝐥 𝐬𝐥𝐚𝐲. 🖤💅

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending",16,1/21/2026 20:00,N/A,https://www.facebook.com/reel/868184772780761/,1,0,Videos,,,,,Lifetime,112,85,12,8,2,2,2,,2,,,420.617,4.571,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐇𝐈 𝐛𝐞𝐬𝐡𝐢𝐞𝐬𝐬𝐬!

Good morning, may your day be full of good vibes, pretty moments and winning day ahead ✨🌸

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise","𝐇𝐈 𝐛𝐞𝐬𝐡𝐢𝐞𝐬𝐬𝐬!

Good morning, may your day be full of good vibes, pretty moments and winning day ahead ✨🌸

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",11,1/21/2026 16:30,N/A,https://www.facebook.com/reel/1445262953703082/,1,0,Videos,,,,,Lifetime,346,243,20,17,1,2,7,,7,,,1604.718,6.293,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐒𝐥𝐚𝐲𝐢𝐧𝐠 𝐭𝐨𝐝𝐚𝐲 𝐥𝐢𝐤𝐞 𝐢𝐭 𝐨𝐰𝐞𝐬 𝐦𝐞 𝐦𝐨𝐧𝐞𝐲. 💅💸

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending #life","𝐒𝐥𝐚𝐲𝐢𝐧𝐠 𝐭𝐨𝐝𝐚𝐲 𝐥𝐢𝐤𝐞 𝐢𝐭 𝐨𝐰𝐞𝐬 𝐦𝐞 𝐦𝐨𝐧𝐞𝐲. 💅💸

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending #life",14,1/21/2026 3:30,N/A,https://www.facebook.com/reel/4405112463141781/,1,0,Videos,,,,,Lifetime,1605,1491,12,9,2,1,17,,4,13,,12712.563,8.396,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,Bessshhyyyy💞 sa tingin niyo sino kaya nasa gitna🤔,,0,1/20/2026 22:25,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02NtwgyMEzajthLfZZnfdFfqcQFBXWzS77jKA259idxQsYcdJerM5DvcvMckyDYY41l&id=61585679673115,0,1,Photos,,,,,Lifetime,127,61,6,4,1,1,9,1,8,,,,,,,,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐁𝐞𝐬𝐡𝐲! 𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐥𝐨𝐨𝐤𝐬, 𝐬𝐩𝐢𝐥𝐥𝐢𝐧𝐠 𝐯𝐢𝐛𝐞𝐬. 🖤✨

#Juan365 #Juan365Studios #Allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/20/2026 21:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0THJ4zavGBvB2g7rCErFW3WQNJ8m41uqZFhcHc9pgTSrvrSfxyAgx6gt1bgc8XBfnl&id=61585679673115,0,0,Photos,,,,,Lifetime,198,100,21,15,2,4,8,3,5,,,,,,,,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐁𝐞𝐬𝐡𝐲!!✨🌸
𝐍𝐚𝐤𝐚𝐩𝐚𝐠-𝐝𝐨𝐰𝐧𝐥𝐨𝐚𝐝 𝐤𝐚𝐧𝐚𝐛𝐚 𝐧𝐠 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩? 😎

Kung oo, tara sa Color Game live at makipag-kulitan at manalo!🤩

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #foryourpage #trending #reelsfypシ","𝐁𝐞𝐬𝐡𝐲!!✨🌸
𝐍𝐚𝐤𝐚𝐩𝐚𝐠-𝐝𝐨𝐰𝐧𝐥𝐨𝐚𝐝 𝐤𝐚𝐧𝐚𝐛𝐚 𝐧𝐠 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩? 😎

Kung oo, tara sa Color Game live at makipag-kulitan at manalo!🤩

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #foryourpage #trending #reelsfypシ",11,1/20/2026 15:30,mixed,https://www.facebook.com/reel/925029320170347/,1,0,Videos,,,,,Lifetime,137,68,8,7,1,0,0,,,,,440.253,4.114,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐒𝐨 𝐛𝐚𝐛𝐲, 𝐝𝐨𝐧𝐭 𝐰𝐨𝐫𝐫𝐲… 𝐲𝐨𝐮 𝐚𝐫𝐞 𝐦𝐲 𝐨𝐧𝐥𝐲 ✨ 𝐇𝐢𝐡𝐢, 𝐢𝐤𝐚𝐰 𝐥𝐚𝐧𝐠 𝐬𝐚 𝐚𝐤𝐢𝐧 😘

#Juan365 #Juan365Studios #Allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise","𝐒𝐨 𝐛𝐚𝐛𝐲, 𝐝𝐨𝐧𝐭 𝐰𝐨𝐫𝐫𝐲… 𝐲𝐨𝐮 𝐚𝐫𝐞 𝐦𝐲 𝐨𝐧𝐥𝐲 ✨ 𝐇𝐢𝐡𝐢, 𝐢𝐤𝐚𝐰 𝐥𝐚𝐧𝐠 𝐬𝐚 𝐚𝐤𝐢𝐧 😘

#Juan365 #Juan365Studios #Allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",19,1/20/2026 3:00,N/A,https://www.facebook.com/reel/1909523669772569/,1,0,Videos,,,,,Lifetime,150,124,15,13,2,0,6,,6,,,620.054,4.559,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐁𝐥𝐮𝐞𝐫 𝐭𝐡𝐚𝐧 𝐛𝐥𝐮𝐞, 𝐩𝐞𝐫𝐨 𝐛𝐞𝐬𝐡𝐲…𝐍𝐨𝐭𝐡𝐢𝐧𝐠 𝐛𝐞𝐚𝐭𝐬 𝐣𝐞𝐭𝐭 𝟐 𝐇𝐨𝐥𝐢𝐝𝐚𝐲!  😜💅💙

#Juan365 #Juan365Studios #Allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/19/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid03HjsJC5xuJWLrVfUUSaG1N8t7CeQza5pmz6HcrzSxEuBWW4zi6e1vMW8p8Vc3PPnl&id=61585679673115,0,0,Photos,,,,,Lifetime,178,92,17,10,3,4,7,2,5,,,,,,,,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐉𝐮𝐬𝐭 𝐥𝐢𝐯𝐢𝐧𝐠, 𝐥𝐞𝐚𝐫𝐧𝐢𝐧𝐠, 𝐚𝐧𝐝 𝐭𝐫𝐮𝐬𝐭𝐢𝐧𝐠 𝐭𝐡𝐞 𝐩𝐫𝐨𝐜𝐞𝐬𝐬.✨💖

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending #life","𝐉𝐮𝐬𝐭 𝐥𝐢𝐯𝐢𝐧𝐠, 𝐥𝐞𝐚𝐫𝐧𝐢𝐧𝐠, 𝐚𝐧𝐝 𝐭𝐫𝐮𝐬𝐭𝐢𝐧𝐠 𝐭𝐡𝐞 𝐩𝐫𝐨𝐜𝐞𝐬𝐬.✨💖

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ #foryourpage #trending #life",16,1/19/2026 16:00,N/A,https://www.facebook.com/reel/868577092581641/,1,0,Videos,,,,,Lifetime,329,268,15,15,0,0,0,,,,,1572.268,5.655,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐇𝐈 𝐁𝐄𝐒𝐇𝐇𝐘𝐘𝐘!!! 𝐊𝐮𝐥𝐢𝐭𝐚𝐧 𝐦𝐨𝐝𝐞 𝐎𝐍 𝐰𝐢𝐭𝐡 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨😎✨

𝐆𝐢𝐬𝐢𝐧𝐠 𝐩𝐚 𝐛𝐚 𝐤𝐚𝐲𝐨? 𝐊𝐚𝐬𝐢 𝐤𝐚𝐦𝐢, 𝐋𝐈𝐕𝐄 𝐩𝐚 𝐡𝐚𝐧𝐠𝐠𝐚𝐧𝐠 𝟓𝐀𝐌 𝐚𝐧𝐠 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐃𝐢𝐭𝐨 𝐥𝐚𝐧𝐠 𝐲𝐚𝐧 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.🤩

#Juan365 #Juan365Studios #Allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #JuankadaLance #fyp #foryourpage #Reels","𝐇𝐈 𝐁𝐄𝐒𝐇𝐇𝐘𝐘𝐘!!! 𝐊𝐮𝐥𝐢𝐭𝐚𝐧 𝐦𝐨𝐝𝐞 𝐎𝐍 𝐰𝐢𝐭𝐡 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨😎✨

𝐆𝐢𝐬𝐢𝐧𝐠 𝐩𝐚 𝐛𝐚 𝐤𝐚𝐲𝐨? 𝐊𝐚𝐬𝐢 𝐤𝐚𝐦𝐢, 𝐋𝐈𝐕𝐄 𝐩𝐚 𝐡𝐚𝐧𝐠𝐠𝐚𝐧𝐠 𝟓𝐀𝐌 𝐚𝐧𝐠 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐃𝐢𝐭𝐨 𝐥𝐚𝐧𝐠 𝐲𝐚𝐧 𝐬𝐚 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.🤩

#Juan365 #Juan365Studios #Allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #JuankadaLance #fyp #foryourpage #Reels",15,1/19/2026 11:08,N/A,https://www.facebook.com/reel/1589178335719541/,0,0,Videos,,,,,Lifetime,2317,869,98,70,16,12,136,,136,,,16588.719,10.29,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝑵𝒂𝒌𝒐! 𝑾𝒂𝒈 𝒏𝒊𝒚𝒐 𝒌𝒐 𝒔𝒊𝒏𝒖𝒔𝒖𝒃𝒖𝒌𝒂𝒏 𝒕𝒂𝒍𝒂𝒈𝒂...
Kasi ako yung kasalanang uulitin, hindi pagsisisihan. 💅💋✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels ##reelsfypシreelsfypシ","𝑵𝒂𝒌𝒐! 𝑾𝒂𝒈 𝒏𝒊𝒚𝒐 𝒌𝒐 𝒔𝒊𝒏𝒖𝒔𝒖𝒃𝒖𝒌𝒂𝒏 𝒕𝒂𝒍𝒂𝒈𝒂...
Kasi ako yung kasalanang uulitin, hindi pagsisisihan. 💅💋✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels ##reelsfypシreelsfypシ",14,1/19/2026 2:00,auto,https://www.facebook.com/reel/925970086451532/,1,0,Videos,,,,,Lifetime,2313,1910,32,28,3,1,39,,22,17,,17498.007,8.675,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐉𝐮𝐬𝐭 𝐛𝐞𝐢𝐧𝐠 𝐚𝐥𝐢𝐯𝐞 𝐢𝐬 𝐩𝐫𝐨𝐨𝐟 𝐭𝐡𝐚𝐭 𝐦𝐚𝐠𝐢𝐜 𝐞𝐱𝐢𝐬𝐭𝐬. ✨💖

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",,0,1/18/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02FwXCthFXBm25ubQwVYtkT2BptawhE1B5RKLUbtQyfuVnVrEafJrZ9r8TojqYKajgl&id=61585679673115,0,0,Photos,,,,,Lifetime,223,111,9,7,1,1,6,1,5,,,,,,,,
1.22109E+17,6.15857E+13,Juankada Ellise,,,0,1/18/2026 13:22,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0M1qsasXCjbLHtRnj6NjwN7x9fZTdnSRwFHoLHG8Rn2SqPcbr19M5Wes2FB1pcZHRl&id=61585679673115,0,1,Photos,,,,,Lifetime,134,62,2,2,0,0,3,3,,,,,,,,,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐊𝐢𝐥𝐚𝐥𝐚𝐧𝐢𝐧 𝐦𝐨 𝐛𝐢𝐧𝐚𝐛𝐚𝐧𝐠𝐠𝐚 𝐦𝐨...😏

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ","𝐊𝐢𝐥𝐚𝐥𝐚𝐧𝐢𝐧 𝐦𝐨 𝐛𝐢𝐧𝐚𝐛𝐚𝐧𝐠𝐠𝐚 𝐦𝐨...😏

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reels #reelsfypシ",22,1/18/2026 2:00,N/A,https://www.facebook.com/reel/902756245760685/,1,0,Videos,,,,,Lifetime,2408,1794,22,21,0,1,26,,22,4,,26353.184,14.479,0,0,0,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢𝐧𝐝𝐢 𝐤𝐨 𝐬𝐮𝐨𝐭 𝐤𝐮𝐫𝐭𝐢𝐧𝐚 𝐧𝐠 𝐥𝐨𝐥𝐚 𝐦𝐨 𝐛𝐞𝐬𝐡𝐲!!!😾.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #reelsfypシ #fypchallenge #JuankadaLance",,0,1/17/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fMsrFTuPqYKVrMSgiVEkiEBXwXVQQjhXhDwGQGStdg9GaEv4MocaxnMNfSKkw4xdl&id=61585679673115,0,0,Photos,,,,,Lifetime,326,132,31,23,6,2,21,11,10,,,,,,,,
1.22109E+17,6.15857E+13,Juankada Ellise,"𝐖𝐚𝐠 𝐦𝐨 𝐤𝐚𝐬𝐢 𝐚𝐤𝐨 𝐧𝐢 𝐠𝐚𝐠𝐚𝐥𝐢𝐭 𝐢𝐡🙄

#Juan365 #Juan365Studios #ALLINJUANSALIVE #Juan365ColorGame #JuankadaEllise #fypviralシ #reelschallenge","𝐖𝐚𝐠 𝐦𝐨 𝐤𝐚𝐬𝐢 𝐚𝐤𝐨 𝐧𝐢 𝐠𝐚𝐠𝐚𝐥𝐢𝐭 𝐢𝐡🙄

#Juan365 #Juan365Studios #ALLINJUANSALIVE #Juan365ColorGame #JuankadaEllise #fypviralシ #reelschallenge",14,1/17/2026 15:00,auto,https://www.facebook.com/reel/725098917067828/,1,0,Videos,,,,,Lifetime,4654,3240,59,52,4,3,73,,65,8,,33451.368,9.511,0,0,0,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐀𝐡𝐡, 𝐰𝐚𝐥𝐚 𝐩𝐚? 𝐎𝐤𝐚𝐲 𝐥𝐚𝐧𝐠, 𝐩𝐢𝐥𝐢𝐭𝐢𝐧 𝐧𝐚𝐭𝐢𝐧 𝐛𝐞𝐬𝐡𝐲! ✨💅

Live na live na mamaya sa Color game dito lang yan sa Juan365🤩

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ","𝐀𝐡𝐡, 𝐰𝐚𝐥𝐚 𝐩𝐚? 𝐎𝐤𝐚𝐲 𝐥𝐚𝐧𝐠, 𝐩𝐢𝐥𝐢𝐭𝐢𝐧 𝐧𝐚𝐭𝐢𝐧 𝐛𝐞𝐬𝐡𝐲! ✨💅

Live na live na mamaya sa Color game dito lang yan sa Juan365🤩

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ",7,1/17/2026 0:30,mixed,https://www.facebook.com/reel/772518735194251/,1,0,Videos,,,,,Lifetime,240,138,24,17,5,2,5,,5,,,871.505,5.379,0,0,0,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐋𝐢𝐭 𝐧𝐚 𝐥𝐢𝐭 𝐤𝐚𝐠𝐚𝐛𝐢, 𝐛𝐞𝐬𝐡𝐲 🔥💅
𝐈𝐤𝐚𝐰 𝐛𝐚? 𝐌𝐚𝐲 𝐭𝐚𝐧𝐨𝐧𝐠 𝐤𝐚 𝐬𝐚𝐤𝐢𝐧? 𝐃𝐫𝐨𝐩 𝐦𝐨 𝐧𝐚 👀💖

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #fyp #reels #foryourpage #fypageシ",,0,1/16/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02b8vEatmquvp5jN4hTnMsS2AnwafxBi7ne7CaXeXbDT3vkJDRwBMezsDmMN6VGWfol&id=61585679673115,0,0,Photos,,,,,Lifetime,366,175,28,20,4,4,8,2,6,,,,,,,,
1.22108E+17,6.15857E+13,Juankada Ellise,"𝐒𝐦𝐨𝐨𝐭𝐡 𝐟𝐥𝐨𝐰 𝐥𝐚𝐧𝐠, 𝐠𝐚𝐧𝐢𝐭𝐨 𝐝𝐚𝐩𝐚𝐭 𝐰𝐢𝐭𝐡 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐯𝐨 ✨🌸

Sino kaya next collab? Mention niyo nga beshy 👀💖

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #JuankadaEvo #fyp #reels #foryourpage #fypageシ","𝐒𝐦𝐨𝐨𝐭𝐡 𝐟𝐥𝐨𝐰 𝐥𝐚𝐧𝐠, 𝐠𝐚𝐧𝐢𝐭𝐨 𝐝𝐚𝐩𝐚𝐭 𝐰𝐢𝐭𝐡 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐯𝐨 ✨🌸

Sino kaya next collab? Mention niyo nga beshy 👀💖

#Juan365 #Juan365Studios #allinjuansasaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #JuankadaEvo #fyp #reels #foryourpage #fypageシ",19,1/16/2026 16:00,N/A,https://www.facebook.com/reel/750876240917094/,1,0,Videos,,,,,Lifetime,438,321,27,22,3,2,6,,6,,,3572.66,10.925,0,0,0,
